price_id,product_id,store_id,price,price_type,effective_date,created_by
PH0115068,P04275,S0104,4826.87,Regular,2022-04-04,E00480
PH0115069,P04334,S0135,3997.77,Regular,2023-10-07,E02236
PH0115070,P01997,S0108,5279.02,Promotional,2024-04-26,E02278
PH0115071,P02126,S0129,780.49,Regular,2022-07-14,E01457
PH0115072,P04191,S0146,5580.18,Regular,2024-05-17,E02160
PH0115073,P04462,S0101,4937.42,Regular,2024-11-29,E00893
PH0115074,P03543,S0139,703.8,Clearance,2022-02-01,E02061
PH0115075,P02050,S0066,3679.87,Sale,2023-08-22,E01642
PH0115076,P03666,S0004,1525.89,Promotional,2022-06-06,E01163
PH0115077,P03893,S0050,3514.83,Sale,2023-04-28,E02499
PH0115078,P04333,S0146,3496.58,Sale,2022-10-25,E01262
PH0115079,P02831,S0056,7400.01,Promotional,2024-05-13,E01999
PH0115080,P03608,S0059,4332.01,Clearance,2022-03-27,E00098
PH0115081,P03396,S0029,590.14,Regular,2022-02-25,E01569
PH0115082,P01093,S0109,9468.91,Sale,2022-07-21,E00272
PH0115083,P04233,S0078,6244.06,Regular,2022-12-20,E02314
PH0115084,P01788,S0107,870.52,Flash Sale,2022-07-23,E02163
PH0115085,P03943,S0022,1488.18,Flash Sale,2022-06-25,E01297
PH0115086,P02034,S0146,3728.4,Regular,2024-02-21,E00262
PH0115087,P04394,S0115,1615.55,Sale,2022-05-09,E00668
PH0115088,P01726,S0012,6132.38,Regular,2024-04-22,E00615
PH0115089,P00269,S0107,1083.57,Sale,2022-05-30,E00788
PH0115090,P02260,S0116,586.8,Promotional,2023-01-17,E00010
PH0115091,P02710,S0111,4565.57,Regular,2022-04-09,E01962
PH0115092,P01685,S0088,2622.72,Sale,2022-02-18,E01128
PH0115093,P01073,S0065,949.62,Regular,2022-06-24,E00246
PH0115094,P01820,S0128,3403.16,Regular,2024-05-07,E01563
PH0115095,P01844,S0094,408.5,Flash Sale,2022-01-26,E01500
PH0115096,P01218,S0031,5589.99,Sale,2023-05-15,E01194
PH0115097,P00258,S0061,1914.73,Regular,2022-06-18,E00473
PH0115098,P02623,S0089,5210.89,Regular,2023-04-26,E00601
PH0115099,P04934,S0101,862.21,Regular,2023-07-07,E00619
PH0115100,P00740,S0126,3913.56,Regular,2024-12-24,E01283
PH0115101,P00895,S0030,1392.56,Regular,2023-03-10,E01139
PH0115102,P03818,S0033,2170.0,Clearance,2023-04-29,E01133
PH0115103,P01471,S0053,1765.66,Regular,2022-05-30,E01932
PH0115104,P04589,S0123,1533.24,Regular,2024-05-17,E01263
PH0115105,P00713,S0039,1337.36,Promotional,2022-01-05,E00165
PH0115106,P00200,S0124,1711.2,Flash Sale,2022-03-13,E00120
PH0115107,P02194,S0130,4728.94,Clearance,2023-09-07,E01469
PH0115108,P01039,S0080,3889.98,Regular,2023-10-17,E02340
PH0115109,P02165,S0010,1912.71,Regular,2023-09-25,E01118
PH0115110,P02614,S0102,2630.93,Regular,2024-01-02,E02356
PH0115111,P03043,S0019,6157.33,Regular,2024-07-12,E01246
PH0115112,P02466,S0148,4082.65,Sale,2022-03-12,E01438
PH0115113,P02511,S0121,161.4,Regular,2022-07-29,E00645
PH0115114,P03169,S0069,1771.18,Promotional,2024-03-07,E01353
PH0115115,P01535,S0098,2103.24,Sale,2024-11-21,E01370
PH0115116,P03287,S0036,957.31,Regular,2024-11-23,E02348
PH0115117,P02660,S0118,2065.9,Clearance,2023-01-06,E00805
PH0115118,P00823,S0102,646.02,Sale,2022-11-09,E00448
PH0115119,P03125,S0054,9739.86,Regular,2023-12-27,E01184
PH0115120,P01987,S0050,371.06,Promotional,2024-07-27,E01363
PH0115121,P01840,S0138,3619.63,Regular,2023-09-02,E00192
PH0115122,P03816,S0045,271.07,Sale,2024-01-17,E00912
PH0115123,P03295,S0127,557.46,Clearance,2024-06-02,E00812
PH0115124,P04165,S0128,492.93,Regular,2024-04-04,E01264
PH0115125,P02336,S0110,730.14,Clearance,2023-09-24,E00199
PH0115126,P01462,S0009,1592.44,Sale,2024-12-20,E00168
PH0115127,P00472,S0012,3366.32,Regular,2023-02-07,E02351
PH0115128,P00874,S0006,1535.35,Regular,2023-10-13,E01716
PH0115129,P01824,S0085,5797.42,Regular,2022-04-21,E01628
PH0115130,P03191,S0130,4495.63,Regular,2022-07-05,E01849
PH0115131,P01252,S0059,3242.7,Promotional,2024-11-20,E00545
PH0115132,P02525,S0106,794.01,Regular,2022-05-21,E02041
PH0115133,P04874,S0108,3717.39,Regular,2023-10-13,E01222
PH0115134,P04082,S0004,2508.83,Regular,2023-10-20,E02061
PH0115135,P03351,S0013,766.02,Regular,2022-01-28,E01602
PH0115136,P04023,S0020,5614.13,Regular,2022-06-09,E02392
PH0115137,P03737,S0116,773.79,Clearance,2024-05-15,E00185
PH0115138,P03285,S0052,5658.58,Clearance,2024-11-30,E00842
PH0115139,P02846,S0078,1625.02,Regular,2024-11-19,E01389
PH0115140,P04006,S0128,1400.54,Promotional,2022-07-12,E00229
PH0115141,P02109,S0066,2102.58,Sale,2022-05-08,E00936
PH0115142,P01780,S0037,93.95,Clearance,2022-04-20,E01293
PH0115143,P02395,S0037,737.55,Sale,2023-11-22,E00467
PH0115144,P02395,S0048,906.28,Regular,2024-02-14,E02067
PH0115145,P02657,S0037,2914.56,Regular,2022-09-25,E01179
PH0115146,P00490,S0137,385.87,Regular,2023-05-13,E01534
PH0115147,P02264,S0124,2968.35,Regular,2022-12-09,E00793
PH0115148,P02276,S0125,8424.73,Regular,2023-03-04,E02037
PH0115149,P04366,S0010,153.78,Regular,2024-05-21,E01148
PH0115150,P01625,S0019,4791.0,Regular,2023-03-06,E01973
PH0115151,P01436,S0136,144.75,Flash Sale,2024-11-09,E02384
PH0115152,P04048,S0097,1807.8,Regular,2024-08-28,E01520
PH0115153,P02182,S0014,3469.46,Regular,2022-06-12,E01853
PH0115154,P01625,S0127,4056.82,Promotional,2023-07-18,E00384
PH0115155,P00961,S0078,6535.08,Sale,2024-02-03,E01976
PH0115156,P01042,S0123,2951.13,Sale,2023-04-13,E02308
PH0115157,P04880,S0120,4581.13,Regular,2022-06-09,E00775
PH0115158,P02012,S0124,1960.43,Regular,2024-07-29,E01168
PH0115159,P00452,S0072,2514.97,Regular,2022-09-11,E00294
PH0115160,P00831,S0056,2168.31,Regular,2022-09-29,E01966
PH0115161,P00251,S0033,1334.2,Sale,2024-11-21,E01265
PH0115162,P00705,S0053,6728.58,Regular,2023-02-13,E00002
PH0115163,P01909,S0109,4329.29,Regular,2022-04-14,E02266
PH0115164,P01049,S0069,3866.87,Sale,2022-04-02,E02202
PH0115165,P01295,S0134,856.48,Regular,2022-08-28,E00431
PH0115166,P04522,S0081,6759.4,Flash Sale,2022-05-28,E02051
PH0115167,P02605,S0017,13385.99,Regular,2022-03-23,E02334
PH0115168,P04929,S0150,1227.53,Sale,2022-04-20,E01650
PH0115169,P02078,S0009,3715.68,Regular,2022-02-08,E00090
PH0115170,P00356,S0131,2730.95,Regular,2022-09-29,E01831
PH0115171,P01266,S0086,353.42,Promotional,2022-07-30,E01773
PH0115172,P01125,S0115,3398.45,Regular,2024-11-01,E01995
PH0115173,P01923,S0091,747.42,Regular,2022-07-18,E00640
PH0115174,P00366,S0113,2226.57,Clearance,2024-12-28,E01707
PH0115175,P01607,S0046,3873.28,Regular,2024-03-19,E02279
PH0115176,P03889,S0137,571.92,Regular,2022-08-30,E01968
PH0115177,P02075,S0119,8914.18,Sale,2022-10-10,E01660
PH0115178,P00663,S0009,2346.33,Regular,2023-05-17,E01465
PH0115179,P00651,S0138,607.76,Promotional,2023-08-12,E02131
PH0115180,P01924,S0126,6241.64,Regular,2022-02-04,E02417
PH0115181,P04616,S0077,2920.67,Promotional,2024-08-15,E00548
PH0115182,P01262,S0131,4309.56,Sale,2024-11-24,E00809
PH0115183,P04381,S0134,3788.95,Regular,2024-07-28,E01259
PH0115184,P04729,S0107,10457.08,Sale,2023-05-29,E00516
PH0115185,P02418,S0092,1226.69,Regular,2024-10-24,E00856
PH0115186,P03598,S0033,3670.78,Sale,2023-12-25,E02105
PH0115187,P00674,S0081,1708.83,Sale,2022-03-06,E00516
PH0115188,P04975,S0119,2378.34,Flash Sale,2022-02-25,E01375
PH0115189,P02188,S0140,13674.78,Regular,2023-04-26,E00431
PH0115190,P00604,S0118,2061.51,Sale,2023-03-09,E01471
PH0115191,P02697,S0130,1097.09,Clearance,2024-12-09,E02298
PH0115192,P01671,S0070,436.14,Regular,2023-11-09,E00517
PH0115193,P01543,S0049,4359.58,Promotional,2024-06-01,E00121
PH0115194,P03314,S0010,561.16,Clearance,2023-02-09,E01954
PH0115195,P02409,S0039,314.29,Regular,2022-01-27,E02086
PH0115196,P01206,S0046,1069.87,Regular,2022-08-23,E01072
PH0115197,P04875,S0105,1113.59,Promotional,2022-10-14,E00050
PH0115198,P02211,S0132,4776.27,Clearance,2022-08-07,E02210
PH0115199,P03785,S0131,1805.14,Regular,2024-01-24,E00149
PH0115200,P01661,S0097,1587.31,Flash Sale,2024-08-06,E00989
PH0115201,P04010,S0146,424.44,Regular,2023-06-29,E01358
PH0115202,P04508,S0004,1277.72,Promotional,2022-12-24,E00417
PH0115203,P00058,S0129,5997.71,Regular,2023-05-01,E01577
PH0115204,P01769,S0040,4758.35,Regular,2023-05-05,E01860
PH0115205,P01708,S0141,7958.19,Regular,2022-06-06,E01605
PH0115206,P04569,S0129,529.36,Promotional,2024-01-20,E02217
PH0115207,P00995,S0003,527.3,Promotional,2023-01-19,E00232
PH0115208,P03875,S0051,2238.47,Clearance,2024-02-01,E01238
PH0115209,P00454,S0130,8569.22,Clearance,2022-11-14,E00350
PH0115210,P01173,S0024,9141.9,Sale,2024-02-14,E00290
PH0115211,P04994,S0004,435.48,Regular,2023-12-13,E00607
PH0115212,P02265,S0124,1858.72,Clearance,2024-09-27,E01759
PH0115213,P03684,S0067,2533.25,Promotional,2022-09-01,E00833
PH0115214,P02578,S0022,8599.54,Flash Sale,2023-10-24,E01432
PH0115215,P01743,S0083,1866.83,Sale,2024-10-09,E00110
PH0115216,P01485,S0137,2771.59,Regular,2023-01-26,E01103
PH0115217,P00140,S0015,531.86,Flash Sale,2023-11-13,E01659
PH0115218,P04982,S0046,779.53,Regular,2022-05-06,E00535
PH0115219,P04954,S0145,4153.03,Regular,2023-12-03,E00953
PH0115220,P03722,S0048,1744.02,Clearance,2023-04-16,E01151
PH0115221,P02317,S0054,1890.87,Regular,2024-08-14,E02256
PH0115222,P00680,S0077,188.43,Promotional,2022-09-08,E01552
PH0115223,P03045,S0074,5187.27,Regular,2023-07-24,E00318
PH0115224,P01845,S0069,452.92,Regular,2024-08-19,E00842
PH0115225,P02009,S0102,4679.57,Flash Sale,2024-12-01,E01674
PH0115226,P03958,S0137,8441.33,Regular,2022-09-24,E00176
PH0115227,P03396,S0058,338.04,Clearance,2023-11-27,E02137
PH0115228,P03583,S0138,2622.13,Clearance,2024-08-02,E00578
PH0115229,P03811,S0050,739.7,Flash Sale,2023-04-02,E02071
PH0115230,P04083,S0131,7149.79,Regular,2022-11-04,E01301
PH0115231,P01922,S0052,3450.57,Regular,2022-11-22,E00688
PH0115232,P02510,S0068,1776.04,Sale,2024-04-27,E00225
PH0115233,P03185,S0061,1388.49,Sale,2022-12-05,E00293
PH0115234,P03246,S0107,443.68,Clearance,2022-04-25,E00278
PH0115235,P02937,S0048,8732.26,Promotional,2023-10-03,E02281
PH0115236,P02331,S0041,361.11,Clearance,2022-07-02,E01371
PH0115237,P01638,S0017,9156.16,Regular,2024-02-01,E01647
PH0115238,P00207,S0034,1577.74,Promotional,2023-12-06,E01845
PH0115239,P04287,S0115,8543.02,Sale,2022-12-01,E01151
PH0115240,P01738,S0050,1141.61,Sale,2024-10-07,E00177
PH0115241,P01039,S0092,3805.57,Regular,2024-04-07,E00898
PH0115242,P04346,S0117,3013.65,Clearance,2024-03-08,E00254
PH0115243,P04789,S0040,2206.35,Regular,2022-11-15,E00029
PH0115244,P03954,S0047,1600.21,Clearance,2024-12-16,E00721
PH0115245,P04729,S0129,10566.3,Sale,2023-10-05,E00001
PH0115246,P00585,S0006,3333.83,Regular,2024-05-12,E00466
PH0115247,P03272,S0135,1525.55,Clearance,2024-07-22,E00849
PH0115248,P01488,S0013,2513.47,Regular,2024-08-11,E01341
PH0115249,P03329,S0135,2176.77,Sale,2024-01-15,E01072
PH0115250,P03318,S0078,155.38,Clearance,2024-08-15,E01963
PH0115251,P00491,S0090,1739.01,Regular,2024-10-21,E00355
PH0115252,P00750,S0002,782.53,Regular,2024-12-06,E02106
PH0115253,P02315,S0023,457.22,Regular,2022-05-19,E00627
PH0115254,P03755,S0021,635.95,Regular,2023-08-02,E00856
PH0115255,P03529,S0003,1052.18,Regular,2023-09-25,E02059
PH0115256,P03823,S0062,5038.33,Flash Sale,2024-03-21,E01852
PH0115257,P03524,S0115,2354.36,Regular,2023-09-03,E01828
PH0115258,P00384,S0134,4389.6,Regular,2023-07-29,E00797
PH0115259,P04971,S0117,1784.01,Regular,2024-07-07,E02388
PH0115260,P00906,S0109,3099.87,Regular,2023-05-11,E00200
PH0115261,P03829,S0148,4037.98,Promotional,2024-11-23,E01839
PH0115262,P01651,S0149,2207.53,Promotional,2022-07-08,E00679
PH0115263,P00117,S0070,3584.0,Regular,2024-10-15,E00023
PH0115264,P02816,S0080,2927.05,Regular,2023-07-01,E02297
PH0115265,P03302,S0042,176.31,Sale,2024-03-24,E02187
PH0115266,P00726,S0134,2086.95,Flash Sale,2023-02-23,E01078
PH0115267,P02799,S0013,4144.66,Regular,2024-01-26,E02410
PH0115268,P01436,S0093,201.08,Regular,2024-01-22,E01602
PH0115269,P00646,S0052,6544.64,Regular,2022-11-23,E01987
PH0115270,P01666,S0131,7938.94,Regular,2024-09-21,E01154
PH0115271,P01778,S0141,4616.34,Sale,2022-10-30,E00553
PH0115272,P00190,S0038,1291.28,Promotional,2024-12-03,E00809
PH0115273,P04604,S0018,387.76,Sale,2024-12-21,E00847
PH0115274,P01455,S0007,3721.49,Regular,2022-06-02,E02230
PH0115275,P04887,S0148,1187.64,Promotional,2024-06-03,E01550
PH0115276,P00355,S0146,1938.02,Flash Sale,2023-02-27,E00380
PH0115277,P01780,S0035,154.55,Regular,2023-09-05,E01678
PH0115278,P04595,S0024,1046.86,Regular,2024-05-27,E01365
PH0115279,P03432,S0111,1505.68,Promotional,2024-11-07,E02129
PH0115280,P04348,S0028,1440.62,Sale,2023-01-15,E00639
PH0115281,P00248,S0080,5202.4,Regular,2022-06-08,E02055
PH0115282,P01705,S0017,1748.45,Clearance,2024-05-15,E02153
PH0115283,P04479,S0012,4445.96,Regular,2023-02-12,E01925
PH0115284,P03420,S0127,6084.92,Regular,2023-07-07,E02176
PH0115285,P04602,S0053,4507.67,Sale,2023-11-14,E01088
PH0115286,P00783,S0082,3007.04,Sale,2024-03-04,E01997
PH0115287,P02329,S0073,1805.69,Sale,2023-07-23,E00215
PH0115288,P03411,S0012,1481.33,Regular,2023-08-24,E01169
PH0115289,P02556,S0127,3275.45,Sale,2023-12-17,E01284
PH0115290,P00223,S0080,917.43,Regular,2022-04-05,E02000
PH0115291,P03452,S0060,3576.34,Sale,2022-07-16,E00538
PH0115292,P01129,S0038,7981.1,Regular,2022-12-06,E02091
PH0115293,P02353,S0094,340.74,Regular,2022-09-30,E02384
PH0115294,P00046,S0013,4645.5,Regular,2023-07-12,E01662
PH0115295,P02065,S0036,367.8,Regular,2023-09-17,E02334
PH0115296,P02423,S0007,4024.07,Regular,2024-11-12,E01955
PH0115297,P03612,S0145,4843.7,Promotional,2023-01-10,E01124
PH0115298,P00377,S0144,5567.42,Regular,2023-08-03,E00465
PH0115299,P01799,S0037,1024.33,Regular,2022-12-02,E00847
PH0115300,P04291,S0133,713.17,Regular,2023-05-31,E00432
PH0115301,P03685,S0139,718.0,Sale,2024-07-28,E01465
PH0115302,P03411,S0006,1495.53,Regular,2022-12-02,E02482
PH0115303,P01921,S0005,12342.61,Regular,2022-05-04,E01039
PH0115304,P04848,S0124,429.02,Regular,2024-04-08,E02410
PH0115305,P00216,S0120,1634.0,Promotional,2022-11-19,E00590
PH0115306,P02610,S0013,2071.26,Sale,2023-02-21,E00253
PH0115307,P03305,S0147,5074.26,Regular,2024-04-01,E00673
PH0115308,P01623,S0096,10488.95,Regular,2022-02-15,E00467
PH0115309,P03900,S0055,2357.16,Flash Sale,2022-06-11,E00264
PH0115310,P00827,S0105,169.98,Regular,2023-12-15,E00643
PH0115311,P02555,S0045,8110.4,Regular,2024-12-10,E02051
PH0115312,P02182,S0063,2467.61,Flash Sale,2022-04-07,E00772
PH0115313,P01209,S0085,206.58,Regular,2022-03-03,E00153
PH0115314,P00202,S0134,2066.0,Regular,2024-06-19,E01966
PH0115315,P00967,S0058,4716.92,Regular,2022-11-29,E00290
PH0115316,P02204,S0121,3871.71,Regular,2023-06-04,E01628
PH0115317,P04743,S0132,5377.47,Promotional,2022-09-20,E01604
PH0115318,P03631,S0028,239.15,Promotional,2022-12-11,E02266
PH0115319,P01057,S0116,2799.43,Clearance,2022-07-10,E01536
PH0115320,P03973,S0122,4526.76,Regular,2022-02-13,E01941
PH0115321,P04960,S0092,1953.79,Sale,2024-01-09,E00999
PH0115322,P02703,S0147,2517.32,Regular,2022-12-23,E02424
PH0115323,P00133,S0005,4269.18,Sale,2022-07-13,E00218
PH0115324,P00319,S0110,4298.86,Regular,2024-05-04,E01695
PH0115325,P02524,S0029,373.69,Sale,2022-01-13,E00572
PH0115326,P02762,S0089,3019.87,Regular,2023-08-06,E01644
PH0115327,P02054,S0090,3549.55,Promotional,2023-04-18,E00935
PH0115328,P00853,S0076,14663.41,Regular,2023-09-30,E01492
PH0115329,P03245,S0026,6484.85,Clearance,2024-02-14,E00312
PH0115330,P02252,S0045,1173.88,Regular,2022-03-03,E00777
PH0115331,P02858,S0111,924.75,Regular,2024-09-20,E00684
PH0115332,P01360,S0107,618.77,Regular,2024-12-08,E00522
PH0115333,P01155,S0133,5261.89,Sale,2024-04-13,E00233
PH0115334,P00203,S0100,3156.86,Regular,2024-10-21,E01869
PH0115335,P03098,S0021,663.86,Regular,2024-10-09,E00581
PH0115336,P01893,S0042,2587.48,Clearance,2024-07-28,E01952
PH0115337,P01712,S0096,4511.71,Regular,2024-11-01,E00996
PH0115338,P02274,S0054,4755.85,Regular,2024-10-17,E00487
PH0115339,P04915,S0122,3935.86,Promotional,2024-07-14,E01464
PH0115340,P01873,S0061,8580.98,Promotional,2022-03-30,E00898
PH0115341,P01365,S0078,2347.34,Regular,2023-12-31,E00912
PH0115342,P03670,S0038,785.92,Regular,2023-08-17,E01644
PH0115343,P00741,S0004,392.74,Regular,2022-05-03,E01223
PH0115344,P02264,S0070,1638.62,Clearance,2024-11-23,E02018
PH0115345,P04814,S0132,1926.86,Sale,2022-04-04,E01805
PH0115346,P04222,S0101,3113.74,Promotional,2023-12-18,E02287
PH0115347,P00497,S0072,3938.89,Regular,2023-02-19,E00259
PH0115348,P04429,S0116,745.55,Flash Sale,2023-02-03,E00810
PH0115349,P00389,S0145,1863.71,Regular,2023-11-10,E01607
PH0115350,P04156,S0040,1860.88,Regular,2024-09-22,E01502
PH0115351,P02575,S0147,3836.55,Regular,2022-05-22,E00491
PH0115352,P04755,S0094,2960.54,Regular,2024-12-09,E01153
PH0115353,P02133,S0122,611.19,Promotional,2022-03-23,E01875
PH0115354,P03260,S0139,1860.08,Regular,2022-05-11,E00303
PH0115355,P04113,S0038,14276.07,Regular,2024-09-19,E00323
PH0115356,P02291,S0073,2386.29,Regular,2024-03-26,E01949
PH0115357,P01758,S0054,4413.87,Regular,2022-04-03,E00243
PH0115358,P04870,S0093,3363.81,Promotional,2022-10-01,E00920
PH0115359,P00026,S0050,2644.67,Promotional,2023-03-31,E01135
PH0115360,P03813,S0057,6004.73,Regular,2023-01-02,E01644
PH0115361,P00225,S0029,3958.94,Sale,2024-08-19,E02219
PH0115362,P00292,S0141,4710.44,Regular,2024-05-26,E01370
PH0115363,P03011,S0014,11146.89,Promotional,2023-06-03,E01557
PH0115364,P04410,S0039,3304.73,Flash Sale,2023-05-17,E01942
PH0115365,P01243,S0002,6094.28,Regular,2023-11-04,E00791
PH0115366,P00592,S0051,278.17,Clearance,2022-12-10,E02027
PH0115367,P00245,S0035,1008.87,Sale,2022-01-09,E00952
PH0115368,P00723,S0028,3080.4,Promotional,2022-05-03,E00966
PH0115369,P01664,S0090,2814.04,Regular,2024-09-28,E00744
PH0115370,P02040,S0036,790.7,Sale,2023-08-22,E01686
PH0115371,P02512,S0026,4019.24,Regular,2024-05-19,E00986
PH0115372,P04610,S0136,1611.16,Promotional,2022-05-14,E01642
PH0115373,P04783,S0080,596.79,Regular,2024-05-24,E01257
PH0115374,P03996,S0091,4491.88,Clearance,2024-02-12,E01258
PH0115375,P00741,S0111,292.21,Sale,2024-01-23,E01741
PH0115376,P00931,S0139,4412.94,Regular,2023-04-03,E01460
PH0115377,P00939,S0136,3275.77,Sale,2022-08-29,E02121
PH0115378,P04737,S0021,1992.94,Regular,2024-09-01,E01791
PH0115379,P02961,S0052,6623.19,Sale,2024-12-22,E00633
PH0115380,P01049,S0001,4256.07,Promotional,2024-11-23,E00544
PH0115381,P02190,S0001,8668.37,Regular,2023-02-12,E01735
PH0115382,P00334,S0020,3732.09,Promotional,2023-02-01,E01206
PH0115383,P01755,S0084,1543.87,Regular,2022-08-19,E01362
PH0115384,P04505,S0014,466.53,Clearance,2022-05-07,E01297
PH0115385,P04962,S0079,4411.97,Regular,2023-08-24,E00391
PH0115386,P01122,S0127,3647.8,Promotional,2023-09-01,E02444
PH0115387,P01484,S0083,3533.12,Regular,2023-03-28,E02056
PH0115388,P01626,S0134,3125.24,Promotional,2022-12-05,E00293
PH0115389,P01681,S0083,1533.4,Sale,2022-06-20,E02374
PH0115390,P02958,S0150,1534.97,Clearance,2023-01-15,E00509
PH0115391,P03155,S0144,3336.73,Regular,2022-06-18,E00487
PH0115392,P03435,S0059,8240.08,Regular,2024-03-22,E01990
PH0115393,P02525,S0030,462.51,Clearance,2023-06-19,E01455
PH0115394,P03969,S0028,14534.27,Regular,2022-07-13,E01913
PH0115395,P03755,S0098,499.31,Sale,2022-10-20,E00817
PH0115396,P02323,S0113,1285.77,Regular,2023-05-28,E01586
PH0115397,P01323,S0134,3435.98,Sale,2024-07-06,E00220
PH0115398,P00557,S0147,1356.5,Promotional,2023-01-16,E01634
PH0115399,P03352,S0072,1177.63,Regular,2022-06-08,E01533
PH0115400,P00342,S0029,9872.09,Regular,2022-12-14,E00940
PH0115401,P03703,S0008,2473.01,Regular,2023-12-06,E00233
PH0115402,P02629,S0137,3720.38,Regular,2024-09-17,E00717
PH0115403,P03381,S0036,6488.52,Regular,2024-05-19,E01743
PH0115404,P02407,S0129,1403.76,Flash Sale,2023-09-01,E02219
PH0115405,P01256,S0123,585.7,Sale,2023-07-10,E00768
PH0115406,P01934,S0016,1748.65,Promotional,2024-06-16,E01380
PH0115407,P01646,S0128,2101.5,Clearance,2022-01-08,E02297
PH0115408,P00243,S0054,682.71,Sale,2024-07-23,E00901
PH0115409,P04272,S0007,3895.89,Sale,2024-12-11,E02402
PH0115410,P00606,S0113,2289.59,Regular,2024-12-23,E00714
PH0115411,P04479,S0036,3970.54,Promotional,2023-12-21,E02097
PH0115412,P01091,S0005,2118.4,Regular,2024-10-12,E01187
PH0115413,P01566,S0071,9532.72,Sale,2024-11-04,E02158
PH0115414,P04091,S0078,4748.49,Regular,2024-03-01,E02071
PH0115415,P02028,S0039,388.84,Flash Sale,2024-05-08,E00313
PH0115416,P02705,S0145,3761.52,Regular,2024-12-12,E00535
PH0115417,P02339,S0132,3642.55,Regular,2022-12-16,E01540
PH0115418,P03603,S0005,10352.56,Regular,2024-11-13,E00756
PH0115419,P01083,S0073,8031.43,Regular,2022-09-20,E01764
PH0115420,P04405,S0053,7644.71,Regular,2024-04-15,E02194
PH0115421,P03348,S0037,1963.06,Regular,2024-05-12,E01657
PH0115422,P03987,S0140,2242.86,Regular,2024-08-14,E01541
PH0115423,P03615,S0007,4024.21,Regular,2024-12-21,E00468
PH0115424,P04401,S0037,1373.78,Sale,2024-07-30,E00772
PH0115425,P03476,S0150,2430.29,Regular,2023-11-27,E01995
PH0115426,P01672,S0082,288.3,Sale,2024-10-11,E00689
PH0115427,P00573,S0080,1391.69,Clearance,2024-05-17,E01916
PH0115428,P03206,S0143,5006.41,Regular,2023-09-11,E01876
PH0115429,P02005,S0096,822.43,Regular,2023-11-18,E01397
PH0115430,P03284,S0063,9143.32,Regular,2023-10-06,E01811
PH0115431,P00331,S0075,4278.3,Clearance,2022-07-12,E00931
PH0115432,P01711,S0013,108.3,Regular,2024-09-05,E01390
PH0115433,P02526,S0063,5633.45,Regular,2023-06-02,E00663
PH0115434,P03453,S0107,199.89,Clearance,2024-10-28,E01234
PH0115435,P01236,S0044,153.94,Regular,2024-12-22,E01937
PH0115436,P01227,S0140,3929.04,Regular,2024-06-13,E01517
PH0115437,P00268,S0130,996.95,Regular,2022-08-18,E01700
PH0115438,P03932,S0116,2560.28,Regular,2024-08-15,E00158
PH0115439,P04891,S0091,3062.07,Regular,2022-03-15,E00804
PH0115440,P03113,S0038,1479.54,Sale,2023-01-14,E00739
PH0115441,P01900,S0071,1652.83,Sale,2022-01-11,E01319
PH0115442,P04163,S0090,7325.17,Regular,2024-06-06,E02064
PH0115443,P00318,S0018,1298.06,Clearance,2023-12-20,E01219
PH0115444,P03496,S0087,3230.74,Regular,2023-09-22,E01248
PH0115445,P04691,S0039,1935.32,Regular,2023-08-14,E01778
PH0115446,P04055,S0144,478.21,Sale,2023-04-22,E01326
PH0115447,P02206,S0150,3705.05,Regular,2022-08-05,E01182
PH0115448,P02003,S0130,4125.23,Regular,2024-12-02,E00469
PH0115449,P00028,S0112,4315.77,Promotional,2023-08-05,E00811
PH0115450,P04922,S0078,412.72,Clearance,2022-10-01,E00859
PH0115451,P02474,S0110,2437.82,Sale,2023-10-06,E00018
PH0115452,P03769,S0080,1755.96,Regular,2024-05-20,E00404
PH0115453,P00051,S0053,2855.09,Regular,2022-06-27,E00623
PH0115454,P02175,S0107,10706.76,Regular,2024-01-01,E00915
PH0115455,P01552,S0105,4656.49,Regular,2023-08-06,E02378
PH0115456,P04962,S0075,4255.39,Regular,2023-11-28,E00798
PH0115457,P03005,S0072,443.61,Regular,2024-12-23,E02320
PH0115458,P02758,S0103,1281.16,Flash Sale,2023-07-12,E01258
PH0115459,P04290,S0076,1894.83,Regular,2022-03-07,E00908
PH0115460,P00082,S0136,4069.88,Promotional,2024-01-08,E00901
PH0115461,P02547,S0063,634.22,Promotional,2024-04-18,E02230
PH0115462,P01052,S0054,625.9,Regular,2022-02-17,E02160
PH0115463,P02031,S0093,1794.47,Regular,2023-09-25,E01594
PH0115464,P00011,S0141,5290.72,Regular,2023-06-08,E02124
PH0115465,P04937,S0081,260.98,Regular,2023-08-12,E02224
PH0115466,P03853,S0040,3662.44,Sale,2024-04-29,E00715
PH0115467,P03513,S0095,1612.16,Regular,2023-11-07,E01025
PH0115468,P04846,S0139,2599.31,Clearance,2022-09-07,E01030
PH0115469,P00666,S0027,1377.48,Regular,2024-05-10,E01811
PH0115470,P00108,S0101,4031.09,Regular,2024-04-13,E01404
PH0115471,P00603,S0037,6522.41,Flash Sale,2022-03-28,E02256
PH0115472,P03817,S0042,9177.5,Regular,2024-12-16,E00386
PH0115473,P04442,S0009,4070.81,Promotional,2024-08-29,E02222
PH0115474,P00925,S0007,1883.4,Flash Sale,2023-12-03,E01639
PH0115475,P01006,S0097,4555.93,Promotional,2022-11-05,E00002
