session_id,customer_id,login_time,logout_time,duration_mins,device,channel,pages_visited,date
SES0131816,C05999,2024-03-30 21:39:00,2024-03-30 22:56:00,77,Mobile,App,2,2024-03-30
SES0131817,C03808,2023-09-02 03:13:00,2023-09-02 03:59:00,46,Tablet,App,20,2023-09-02
SES0131818,C02428,2022-12-23 05:24:00,2022-12-23 06:52:00,88,Mobile,Web,5,2022-12-23
SES0131819,C07977,2024-05-26 02:26:00,2024-05-26 03:55:00,89,Tablet,App,18,2024-05-26
SES0131820,C08797,2023-03-09 19:17:00,2023-03-09 20:30:00,73,Desktop,App,26,2023-03-09
SES0131821,C04249,2024-03-13 16:38:00,2024-03-13 17:38:00,60,Mobile,App,18,2024-03-13
SES0131822,C05258,2022-02-03 01:19:00,2022-02-03 02:03:00,44,Mobile,Web,12,2022-02-03
SES0131823,C06810,2022-11-30 14:28:00,2022-11-30 15:55:00,87,Mobile,Web,21,2022-11-30
SES0131824,C06735,2023-02-15 13:28:00,2023-02-15 14:31:00,63,Desktop,Web,18,2023-02-15
SES0131825,C07967,2023-06-23 10:15:00,2023-06-23 10:40:00,25,Mobile,Web,20,2023-06-23
SES0131826,C05814,2022-06-23 13:44:00,2022-06-23 13:56:00,12,Tablet,App,9,2022-06-23
SES0131827,C02737,2024-06-13 23:29:00,2024-06-14 00:10:00,41,Mobile,App,3,2024-06-13
SES0131828,C05852,2022-02-09 14:12:00,2022-02-09 15:14:00,62,Mobile,Web,29,2022-02-09
SES0131829,C08042,2023-07-31 02:17:00,2023-07-31 02:53:00,36,Mobile,App,21,2023-07-31
SES0131830,C03218,2022-03-19 04:55:00,2022-03-19 05:36:00,41,Mobile,App,27,2022-03-19
SES0131831,C07390,2024-06-02 00:22:00,2024-06-02 01:51:00,89,Mobile,App,20,2024-06-02
SES0131832,C09671,2023-07-03 20:03:00,2023-07-03 21:22:00,79,Desktop,Web,19,2023-07-03
SES0131833,C09690,2022-07-14 00:29:00,2022-07-14 01:19:00,50,Mobile,App,13,2022-07-14
SES0131834,C03089,2024-10-08 02:46:00,2024-10-08 03:52:00,66,Tablet,App,29,2024-10-08
SES0131835,C02551,2024-12-18 14:15:00,2024-12-18 14:50:00,35,Desktop,Web,26,2024-12-18
SES0131836,C09757,2023-11-05 15:37:00,2023-11-05 15:48:00,11,Tablet,Web,4,2023-11-05
SES0131837,C00153,2022-02-19 04:26:00,2022-02-19 05:06:00,40,Mobile,App,12,2022-02-19
SES0131838,C00820,2024-06-23 14:43:00,2024-06-23 14:52:00,9,Mobile,Web,10,2024-06-23
SES0131839,C07305,2022-09-26 06:40:00,2022-09-26 07:45:00,65,Desktop,App,13,2022-09-26
SES0131840,C09688,2022-07-03 15:19:00,2022-07-03 15:57:00,38,Tablet,App,27,2022-07-03
SES0131841,C00269,2022-04-11 17:59:00,2022-04-11 19:05:00,66,Mobile,App,9,2022-04-11
SES0131842,C08552,2024-02-11 15:28:00,2024-02-11 16:31:00,63,Mobile,Web,9,2024-02-11
SES0131843,C05367,2022-02-07 02:25:00,2022-02-07 03:17:00,52,Mobile,App,2,2022-02-07
SES0131844,C06583,2023-08-24 13:44:00,2023-08-24 14:24:00,40,Mobile,Web,9,2023-08-24
SES0131845,C09789,2024-06-24 13:09:00,2024-06-24 13:35:00,26,Tablet,App,7,2024-06-24
SES0131846,C09564,2024-01-05 18:37:00,2024-01-05 19:49:00,72,Mobile,App,12,2024-01-05
SES0131847,C03135,2023-12-12 23:46:00,2023-12-13 00:09:00,23,Mobile,App,23,2023-12-12
SES0131848,C07566,2024-12-12 00:50:00,2024-12-12 02:01:00,71,Mobile,App,28,2024-12-12
SES0131849,C08775,2024-03-16 16:07:00,2024-03-16 16:59:00,52,Mobile,Web,1,2024-03-16
SES0131850,C06092,2023-04-07 09:53:00,2023-04-07 10:05:00,12,Mobile,App,14,2023-04-07
SES0131851,C07610,2024-01-25 01:27:00,2024-01-25 01:59:00,32,Mobile,App,16,2024-01-25
SES0131852,C04211,2023-08-07 02:40:00,2023-08-07 04:08:00,88,Mobile,Web,10,2023-08-07
SES0131853,C00432,2022-12-14 06:35:00,2022-12-14 07:55:00,80,Mobile,App,26,2022-12-14
SES0131854,C07045,2024-10-19 22:28:00,2024-10-19 22:51:00,23,Tablet,Web,11,2024-10-19
SES0131855,C03511,2022-08-25 12:08:00,2022-08-25 13:32:00,84,Desktop,App,26,2022-08-25
SES0131856,C06474,2023-09-04 02:07:00,2023-09-04 03:24:00,77,Mobile,App,15,2023-09-04
SES0131857,C05844,2023-01-07 07:25:00,2023-01-07 07:29:00,4,Desktop,App,4,2023-01-07
SES0131858,C05839,2022-04-11 02:40:00,2022-04-11 03:26:00,46,Mobile,App,17,2022-04-11
SES0131859,C09721,2023-01-05 10:17:00,2023-01-05 11:12:00,55,Desktop,Web,5,2023-01-05
SES0131860,C02212,2023-07-02 11:30:00,2023-07-02 11:32:00,2,Mobile,App,16,2023-07-02
SES0131861,C03295,2023-10-27 22:05:00,2023-10-27 23:21:00,76,Mobile,Web,17,2023-10-27
SES0131862,C00915,2023-04-02 20:54:00,2023-04-02 21:31:00,37,Desktop,App,21,2023-04-02
SES0131863,C07837,2022-02-21 00:50:00,2022-02-21 01:45:00,55,Desktop,App,21,2022-02-21
SES0131864,C03920,2024-05-25 07:16:00,2024-05-25 08:16:00,60,Tablet,App,13,2024-05-25
SES0131865,C06369,2024-04-23 22:58:00,2024-04-24 00:26:00,88,Mobile,Web,14,2024-04-23
SES0131866,C02700,2022-10-01 03:40:00,2022-10-01 03:48:00,8,Desktop,App,1,2022-10-01
SES0131867,C09138,2024-11-16 19:54:00,2024-11-16 21:16:00,82,Mobile,Web,2,2024-11-16
SES0131868,C02910,2024-11-18 08:19:00,2024-11-18 09:26:00,67,Mobile,Web,6,2024-11-18
SES0131869,C07403,2024-06-07 20:09:00,2024-06-07 21:04:00,55,Mobile,App,22,2024-06-07
SES0131870,C00965,2023-03-10 04:46:00,2023-03-10 05:31:00,45,Tablet,Web,24,2023-03-10
SES0131871,C08246,2024-09-18 22:15:00,2024-09-18 22:26:00,11,Mobile,App,17,2024-09-18
SES0131872,C01410,2022-09-23 06:58:00,2022-09-23 07:24:00,26,Mobile,App,15,2022-09-23
SES0131873,C03736,2022-12-10 06:15:00,2022-12-10 07:39:00,84,Mobile,App,11,2022-12-10
SES0131874,C02197,2022-11-29 07:06:00,2022-11-29 08:04:00,58,Mobile,App,16,2022-11-29
SES0131875,C07048,2023-10-10 16:09:00,2023-10-10 16:12:00,3,Desktop,App,19,2023-10-10
SES0131876,C02968,2022-07-15 08:18:00,2022-07-15 08:50:00,32,Mobile,App,22,2022-07-15
SES0131877,C01726,2023-10-17 14:38:00,2023-10-17 14:54:00,16,Mobile,App,1,2023-10-17
SES0131878,C00503,2023-04-25 06:41:00,2023-04-25 08:07:00,86,Mobile,App,11,2023-04-25
SES0131879,C00279,2023-08-11 15:29:00,2023-08-11 15:53:00,24,Desktop,Web,13,2023-08-11
SES0131880,C07881,2024-07-29 20:30:00,2024-07-29 21:16:00,46,Mobile,Web,10,2024-07-29
SES0131881,C08794,2022-03-28 05:26:00,2022-03-28 05:33:00,7,Mobile,App,10,2022-03-28
SES0131882,C02382,2023-02-26 05:29:00,2023-02-26 05:39:00,10,Tablet,Web,21,2023-02-26
SES0131883,C04510,2023-08-05 04:37:00,2023-08-05 05:38:00,61,Mobile,Web,15,2023-08-05
SES0131884,C02447,2022-03-10 08:57:00,2022-03-10 09:40:00,43,Tablet,App,15,2022-03-10
SES0131885,C08488,2022-12-18 15:58:00,2022-12-18 17:14:00,76,Desktop,Web,26,2022-12-18
SES0131886,C07259,2023-06-04 23:03:00,2023-06-05 00:23:00,80,Mobile,App,5,2023-06-04
SES0131887,C09291,2022-09-01 15:31:00,2022-09-01 15:50:00,19,Mobile,Web,28,2022-09-01
SES0131888,C03222,2024-09-01 20:29:00,2024-09-01 21:31:00,62,Mobile,Web,21,2024-09-01
SES0131889,C03605,2023-03-03 12:55:00,2023-03-03 14:08:00,73,Mobile,Web,23,2023-03-03
SES0131890,C02686,2024-02-18 18:24:00,2024-02-18 19:22:00,58,Desktop,App,20,2024-02-18
SES0131891,C04073,2024-07-18 01:44:00,2024-07-18 03:00:00,76,Mobile,App,2,2024-07-18
SES0131892,C01758,2024-01-29 02:17:00,2024-01-29 02:45:00,28,Mobile,Web,25,2024-01-29
SES0131893,C09270,2022-08-11 10:34:00,2022-08-11 11:47:00,73,Tablet,App,15,2022-08-11
SES0131894,C01678,2022-05-14 19:56:00,2022-05-14 21:18:00,82,Mobile,Web,28,2022-05-14
SES0131895,C07988,2023-09-18 16:19:00,2023-09-18 17:29:00,70,Desktop,App,27,2023-09-18
SES0131896,C03974,2022-02-28 01:19:00,2022-02-28 02:45:00,86,Desktop,Web,19,2022-02-28
SES0131897,C09960,2022-03-31 07:05:00,2022-03-31 07:57:00,52,Mobile,App,10,2022-03-31
SES0131898,C01058,2022-05-29 17:35:00,2022-05-29 18:07:00,32,Mobile,App,9,2022-05-29
SES0131899,C01641,2023-03-11 19:40:00,2023-03-11 20:16:00,36,Mobile,Web,25,2023-03-11
SES0131900,C03278,2022-06-08 10:37:00,2022-06-08 10:52:00,15,Desktop,Web,8,2022-06-08
SES0131901,C07247,2023-10-13 08:08:00,2023-10-13 08:38:00,30,Mobile,Web,11,2023-10-13
SES0131902,C06113,2022-10-02 09:56:00,2022-10-02 10:59:00,63,Desktop,App,28,2022-10-02
SES0131903,C04067,2022-12-12 22:38:00,2022-12-12 23:55:00,77,Mobile,Web,6,2022-12-12
SES0131904,C01121,2024-01-15 17:01:00,2024-01-15 17:16:00,15,Mobile,App,20,2024-01-15
SES0131905,C06844,2023-10-30 04:32:00,2023-10-30 05:41:00,69,Mobile,Web,17,2023-10-30
SES0131906,C07552,2023-09-04 11:22:00,2023-09-04 11:39:00,17,Desktop,App,15,2023-09-04
SES0131907,C01129,2024-03-11 12:42:00,2024-03-11 14:09:00,87,Mobile,App,14,2024-03-11
SES0131908,C00195,2022-08-17 14:00:00,2022-08-17 15:11:00,71,Mobile,Web,18,2022-08-17
SES0131909,C00680,2023-03-11 10:38:00,2023-03-11 11:41:00,63,Mobile,App,12,2023-03-11
SES0131910,C09558,2023-04-19 17:12:00,2023-04-19 17:33:00,21,Mobile,App,8,2023-04-19
SES0131911,C02326,2022-04-20 04:06:00,2022-04-20 05:06:00,60,Desktop,App,1,2022-04-20
SES0131912,C09545,2022-07-03 09:27:00,2022-07-03 09:46:00,19,Mobile,Web,25,2022-07-03
SES0131913,C05503,2023-07-12 15:14:00,2023-07-12 15:30:00,16,Desktop,Web,9,2023-07-12
SES0131914,C07518,2023-09-21 09:25:00,2023-09-21 10:34:00,69,Mobile,App,4,2023-09-21
SES0131915,C00173,2022-02-12 02:20:00,2022-02-12 03:03:00,43,Mobile,App,20,2022-02-12
SES0131916,C05483,2023-07-21 17:06:00,2023-07-21 18:20:00,74,Mobile,App,11,2023-07-21
SES0131917,C07747,2023-08-15 10:02:00,2023-08-15 11:06:00,64,Mobile,App,15,2023-08-15
SES0131918,C07386,2024-11-30 00:22:00,2024-11-30 01:36:00,74,Mobile,Web,7,2024-11-30
SES0131919,C05591,2022-09-28 03:12:00,2022-09-28 04:04:00,52,Mobile,App,7,2022-09-28
SES0131920,C04428,2022-04-22 19:47:00,2022-04-22 20:24:00,37,Mobile,Web,15,2022-04-22
SES0131921,C04020,2022-01-17 03:14:00,2022-01-17 03:38:00,24,Desktop,Web,23,2022-01-17
SES0131922,C03568,2023-07-23 04:03:00,2023-07-23 04:10:00,7,Mobile,Web,27,2023-07-23
SES0131923,C01625,2022-12-07 09:44:00,2022-12-07 10:53:00,69,Mobile,Web,6,2022-12-07
SES0131924,C08052,2022-08-11 10:06:00,2022-08-11 10:15:00,9,Desktop,App,8,2022-08-11
SES0131925,C09672,2024-11-15 17:27:00,2024-11-15 18:42:00,75,Mobile,Web,28,2024-11-15
SES0131926,C07698,2022-02-26 19:04:00,2022-02-26 20:22:00,78,Mobile,Web,6,2022-02-26
SES0131927,C03382,2022-05-13 18:01:00,2022-05-13 19:08:00,67,Desktop,App,24,2022-05-13
SES0131928,C09042,2023-04-03 21:27:00,2023-04-03 22:35:00,68,Mobile,App,4,2023-04-03
SES0131929,C09610,2023-11-19 23:36:00,2023-11-20 00:13:00,37,Mobile,App,29,2023-11-19
SES0131930,C03231,2022-03-01 09:10:00,2022-03-01 09:53:00,43,Mobile,App,27,2022-03-01
SES0131931,C03697,2022-03-13 18:00:00,2022-03-13 18:42:00,42,Mobile,Web,9,2022-03-13
SES0131932,C08061,2023-11-08 03:53:00,2023-11-08 04:38:00,45,Mobile,App,25,2023-11-08
SES0131933,C04472,2022-03-10 17:40:00,2022-03-10 19:09:00,89,Mobile,Web,28,2022-03-10
SES0131934,C01997,2024-07-19 15:57:00,2024-07-19 16:24:00,27,Mobile,App,23,2024-07-19
SES0131935,C07061,2022-01-22 06:57:00,2022-01-22 07:32:00,35,Tablet,Web,24,2022-01-22
SES0131936,C02876,2024-12-10 07:39:00,2024-12-10 08:56:00,77,Mobile,App,25,2024-12-10
SES0131937,C06172,2023-07-24 23:37:00,2023-07-24 23:55:00,18,Mobile,Web,30,2023-07-24
SES0131938,C07399,2023-01-02 07:21:00,2023-01-02 07:35:00,14,Mobile,App,25,2023-01-02
SES0131939,C09478,2024-06-15 08:13:00,2024-06-15 08:33:00,20,Desktop,Web,19,2024-06-15
SES0131940,C04567,2023-09-18 10:23:00,2023-09-18 11:09:00,46,Tablet,App,24,2023-09-18
SES0131941,C02060,2023-05-14 05:10:00,2023-05-14 05:19:00,9,Desktop,App,10,2023-05-14
SES0131942,C06424,2022-06-24 11:24:00,2022-06-24 12:11:00,47,Mobile,App,2,2022-06-24
SES0131943,C01060,2023-09-03 04:32:00,2023-09-03 05:14:00,42,Desktop,Web,14,2023-09-03
SES0131944,C09714,2024-08-11 06:19:00,2024-08-11 07:05:00,46,Mobile,App,14,2024-08-11
SES0131945,C04222,2023-11-03 07:03:00,2023-11-03 08:32:00,89,Mobile,Web,11,2023-11-03
SES0131946,C01267,2024-12-04 17:55:00,2024-12-04 19:04:00,69,Desktop,App,10,2024-12-04
SES0131947,C01241,2023-06-15 03:52:00,2023-06-15 04:25:00,33,Mobile,App,20,2023-06-15
SES0131948,C03974,2022-04-09 22:41:00,2022-04-09 23:16:00,35,Desktop,App,4,2022-04-09
SES0131949,C09814,2022-05-30 03:59:00,2022-05-30 04:37:00,38,Mobile,App,12,2022-05-30
SES0131950,C09053,2022-07-07 22:15:00,2022-07-07 23:34:00,79,Mobile,Web,20,2022-07-07
SES0131951,C09637,2023-08-18 12:57:00,2023-08-18 14:14:00,77,Mobile,App,10,2023-08-18
SES0131952,C06558,2024-06-11 06:19:00,2024-06-11 07:00:00,41,Mobile,App,11,2024-06-11
SES0131953,C03525,2022-09-29 19:44:00,2022-09-29 21:06:00,82,Mobile,Web,21,2022-09-29
SES0131954,C09763,2023-08-11 22:30:00,2023-08-11 23:48:00,78,Mobile,Web,15,2023-08-11
SES0131955,C00944,2023-01-31 22:49:00,2023-01-31 23:17:00,28,Mobile,Web,24,2023-01-31
SES0131956,C00575,2022-01-03 17:29:00,2022-01-03 18:19:00,50,Mobile,Web,27,2022-01-03
SES0131957,C02910,2023-04-01 04:28:00,2023-04-01 05:32:00,64,Mobile,App,25,2023-04-01
SES0131958,C05288,2022-11-12 00:20:00,2022-11-12 01:32:00,72,Desktop,App,14,2022-11-12
SES0131959,C00833,2024-10-21 19:06:00,2024-10-21 20:30:00,84,Mobile,Web,11,2024-10-21
SES0131960,C01317,2023-02-17 10:48:00,2023-02-17 11:51:00,63,Mobile,App,10,2023-02-17
SES0131961,C08978,2023-06-26 19:45:00,2023-06-26 20:23:00,38,Desktop,Web,22,2023-06-26
SES0131962,C06986,2022-07-24 04:06:00,2022-07-24 04:23:00,17,Mobile,App,8,2022-07-24
SES0131963,C07267,2024-01-16 16:43:00,2024-01-16 17:28:00,45,Desktop,App,30,2024-01-16
SES0131964,C00559,2022-04-26 17:06:00,2022-04-26 17:23:00,17,Mobile,Web,15,2022-04-26
SES0131965,C00705,2024-10-26 10:25:00,2024-10-26 11:24:00,59,Mobile,App,6,2024-10-26
SES0131966,C03011,2022-11-21 01:55:00,2022-11-21 03:12:00,77,Mobile,App,10,2022-11-21
SES0131967,C06879,2024-07-19 10:28:00,2024-07-19 11:44:00,76,Mobile,App,27,2024-07-19
SES0131968,C08915,2024-12-23 03:14:00,2024-12-23 04:28:00,74,Mobile,Web,10,2024-12-23
SES0131969,C01620,2024-10-14 06:46:00,2024-10-14 07:57:00,71,Desktop,Web,16,2024-10-14
SES0131970,C00793,2024-12-13 00:52:00,2024-12-13 01:34:00,42,Mobile,App,9,2024-12-13
SES0131971,C05998,2024-07-24 07:26:00,2024-07-24 08:29:00,63,Desktop,Web,8,2024-07-24
SES0131972,C01395,2024-07-06 05:47:00,2024-07-06 07:16:00,89,Mobile,App,12,2024-07-06
SES0131973,C01746,2024-12-14 11:10:00,2024-12-14 12:22:00,72,Mobile,Web,2,2024-12-14
SES0131974,C07743,2024-11-20 23:49:00,2024-11-21 00:20:00,31,Mobile,App,30,2024-11-20
SES0131975,C07947,2022-08-07 05:41:00,2022-08-07 06:56:00,75,Desktop,App,5,2022-08-07
SES0131976,C05975,2023-03-30 09:56:00,2023-03-30 11:10:00,74,Mobile,Web,6,2023-03-30
SES0131977,C02518,2022-10-29 17:53:00,2022-10-29 18:03:00,10,Mobile,Web,12,2022-10-29
SES0131978,C05275,2024-07-16 12:43:00,2024-07-16 13:54:00,71,Mobile,App,1,2024-07-16
SES0131979,C06760,2024-04-28 20:35:00,2024-04-28 21:10:00,35,Mobile,App,25,2024-04-28
SES0131980,C03619,2023-10-10 12:07:00,2023-10-10 13:37:00,90,Desktop,Web,6,2023-10-10
SES0131981,C03578,2024-08-13 18:28:00,2024-08-13 19:53:00,85,Desktop,App,12,2024-08-13
SES0131982,C05404,2022-05-25 02:20:00,2022-05-25 03:15:00,55,Mobile,Web,19,2022-05-25
SES0131983,C03735,2024-10-27 16:52:00,2024-10-27 17:43:00,51,Desktop,App,9,2024-10-27
SES0131984,C07541,2023-06-28 15:39:00,2023-06-28 17:07:00,88,Mobile,App,29,2023-06-28
SES0131985,C05029,2022-05-29 18:16:00,2022-05-29 19:01:00,45,Mobile,Web,21,2022-05-29
SES0131986,C05484,2023-12-31 10:32:00,2023-12-31 11:43:00,71,Tablet,App,12,2023-12-31
SES0131987,C00933,2022-11-10 14:32:00,2022-11-10 16:00:00,88,Mobile,Web,14,2022-11-10
SES0131988,C03046,2022-03-10 16:45:00,2022-03-10 17:03:00,18,Desktop,App,23,2022-03-10
SES0131989,C09743,2024-02-28 13:10:00,2024-02-28 14:23:00,73,Mobile,App,14,2024-02-28
SES0131990,C04427,2023-04-05 16:49:00,2023-04-05 17:26:00,37,Mobile,Web,29,2023-04-05
SES0131991,C03379,2023-10-22 05:17:00,2023-10-22 05:23:00,6,Mobile,Web,17,2023-10-22
SES0131992,C00026,2023-12-10 23:45:00,2023-12-11 00:33:00,48,Mobile,Web,22,2023-12-10
SES0131993,C00721,2022-05-13 21:08:00,2022-05-13 22:35:00,87,Mobile,App,24,2022-05-13
SES0131994,C01533,2023-11-18 20:31:00,2023-11-18 20:37:00,6,Mobile,Web,19,2023-11-18
SES0131995,C03827,2024-03-20 13:23:00,2024-03-20 14:04:00,41,Desktop,Web,30,2024-03-20
SES0131996,C09710,2023-01-27 02:32:00,2023-01-27 03:57:00,85,Mobile,Web,6,2023-01-27
SES0131997,C03842,2022-07-14 23:10:00,2022-07-15 00:11:00,61,Mobile,Web,19,2022-07-14
SES0131998,C07159,2022-08-21 17:35:00,2022-08-21 18:13:00,38,Mobile,App,2,2022-08-21
SES0131999,C08807,2022-04-09 03:56:00,2022-04-09 04:29:00,33,Mobile,Web,18,2022-04-09
SES0132000,C04661,2022-08-30 21:18:00,2022-08-30 21:36:00,18,Desktop,App,13,2022-08-30
SES0132001,C02878,2024-03-27 10:44:00,2024-03-27 10:47:00,3,Desktop,Web,16,2024-03-27
SES0132002,C05881,2022-12-04 01:33:00,2022-12-04 02:54:00,81,Mobile,App,22,2022-12-04
SES0132003,C02731,2023-01-07 01:38:00,2023-01-07 01:54:00,16,Mobile,App,24,2023-01-07
SES0132004,C06667,2022-06-10 06:07:00,2022-06-10 07:06:00,59,Mobile,App,16,2022-06-10
SES0132005,C09206,2023-05-08 08:22:00,2023-05-08 09:45:00,83,Desktop,Web,16,2023-05-08
SES0132006,C04891,2023-02-20 18:50:00,2023-02-20 20:01:00,71,Mobile,App,12,2023-02-20
SES0132007,C00040,2023-02-17 18:25:00,2023-02-17 19:31:00,66,Mobile,App,9,2023-02-17
SES0132008,C09396,2023-02-19 07:22:00,2023-02-19 07:36:00,14,Desktop,App,9,2023-02-19
SES0132009,C04951,2023-11-01 14:30:00,2023-11-01 14:32:00,2,Mobile,App,5,2023-11-01
SES0132010,C09000,2023-12-21 10:03:00,2023-12-21 11:11:00,68,Desktop,App,18,2023-12-21
SES0132011,C01680,2024-04-01 09:04:00,2024-04-01 09:30:00,26,Desktop,App,11,2024-04-01
SES0132012,C04387,2023-12-15 17:50:00,2023-12-15 18:21:00,31,Mobile,App,30,2023-12-15
SES0132013,C05460,2024-02-01 00:42:00,2024-02-01 01:02:00,20,Mobile,Web,26,2024-02-01
SES0132014,C02349,2024-12-12 01:51:00,2024-12-12 02:41:00,50,Desktop,App,19,2024-12-12
SES0132015,C05590,2023-11-12 04:09:00,2023-11-12 05:27:00,78,Mobile,Web,26,2023-11-12
SES0132016,C06008,2022-07-05 01:50:00,2022-07-05 01:55:00,5,Desktop,App,13,2022-07-05
SES0132017,C06705,2023-09-15 14:52:00,2023-09-15 15:58:00,66,Mobile,App,18,2023-09-15
SES0132018,C02038,2022-02-03 23:29:00,2022-02-04 00:16:00,47,Mobile,Web,30,2022-02-03
SES0132019,C07532,2022-07-03 18:11:00,2022-07-03 19:13:00,62,Mobile,App,30,2022-07-03
SES0132020,C09449,2024-01-22 04:56:00,2024-01-22 06:10:00,74,Mobile,Web,8,2024-01-22
SES0132021,C03425,2024-08-18 13:21:00,2024-08-18 14:02:00,41,Mobile,App,5,2024-08-18
SES0132022,C06650,2023-07-29 16:08:00,2023-07-29 17:01:00,53,Mobile,Web,25,2023-07-29
SES0132023,C06926,2023-07-16 15:35:00,2023-07-16 16:11:00,36,Mobile,App,25,2023-07-16
SES0132024,C03603,2022-09-29 02:10:00,2022-09-29 03:10:00,60,Desktop,App,5,2022-09-29
SES0132025,C07972,2024-08-26 02:12:00,2024-08-26 03:10:00,58,Desktop,App,1,2024-08-26
SES0132026,C09431,2022-04-22 15:13:00,2022-04-22 16:24:00,71,Mobile,Web,2,2022-04-22
SES0132027,C02063,2024-12-02 19:15:00,2024-12-02 19:44:00,29,Mobile,Web,2,2024-12-02
SES0132028,C09769,2023-11-08 10:38:00,2023-11-08 11:13:00,35,Mobile,App,19,2023-11-08
SES0132029,C06884,2024-11-17 05:57:00,2024-11-17 06:38:00,41,Desktop,App,10,2024-11-17
SES0132030,C00648,2023-02-21 03:08:00,2023-02-21 04:26:00,78,Mobile,Web,10,2023-02-21
SES0132031,C03307,2022-07-31 17:24:00,2022-07-31 17:51:00,27,Desktop,Web,8,2022-07-31
SES0132032,C09641,2023-04-27 23:28:00,2023-04-28 00:11:00,43,Mobile,Web,4,2023-04-27
SES0132033,C00583,2022-10-01 02:29:00,2022-10-01 03:01:00,32,Tablet,Web,26,2022-10-01
SES0132034,C05224,2024-11-20 05:17:00,2024-11-20 06:07:00,50,Desktop,App,27,2024-11-20
SES0132035,C09856,2022-02-28 08:33:00,2022-02-28 09:21:00,48,Mobile,App,20,2022-02-28
SES0132036,C02531,2023-11-05 06:35:00,2023-11-05 07:27:00,52,Mobile,Web,19,2023-11-05
SES0132037,C04987,2024-09-12 06:58:00,2024-09-12 08:10:00,72,Mobile,Web,2,2024-09-12
SES0132038,C07756,2023-12-12 15:07:00,2023-12-12 15:23:00,16,Mobile,Web,14,2023-12-12
SES0132039,C03453,2023-10-19 04:59:00,2023-10-19 05:08:00,9,Mobile,App,8,2023-10-19
SES0132040,C03624,2022-06-10 10:20:00,2022-06-10 10:50:00,30,Mobile,Web,20,2022-06-10
SES0132041,C02625,2023-03-11 05:28:00,2023-03-11 05:56:00,28,Mobile,Web,14,2023-03-11
SES0132042,C04727,2022-06-12 07:52:00,2022-06-12 08:34:00,42,Mobile,App,30,2022-06-12
SES0132043,C08403,2022-07-29 09:58:00,2022-07-29 11:10:00,72,Mobile,Web,20,2022-07-29
SES0132044,C05238,2023-02-18 05:28:00,2023-02-18 06:15:00,47,Mobile,App,28,2023-02-18
SES0132045,C00938,2023-08-08 04:47:00,2023-08-08 06:05:00,78,Desktop,App,10,2023-08-08
SES0132046,C07875,2023-07-05 23:03:00,2023-07-06 00:29:00,86,Mobile,App,20,2023-07-05
SES0132047,C00863,2023-04-05 05:17:00,2023-04-05 05:58:00,41,Mobile,App,14,2023-04-05
SES0132048,C08376,2024-01-13 21:25:00,2024-01-13 22:34:00,69,Tablet,Web,19,2024-01-13
SES0132049,C09196,2022-10-12 20:47:00,2022-10-12 21:39:00,52,Tablet,Web,29,2022-10-12
SES0132050,C03372,2022-10-20 11:05:00,2022-10-20 11:27:00,22,Mobile,App,5,2022-10-20
SES0132051,C00931,2024-12-27 19:54:00,2024-12-27 20:18:00,24,Mobile,App,13,2024-12-27
SES0132052,C02217,2024-09-27 15:52:00,2024-09-27 17:18:00,86,Desktop,Web,24,2024-09-27
SES0132053,C01139,2023-04-01 06:47:00,2023-04-01 06:52:00,5,Mobile,App,8,2023-04-01
SES0132054,C09538,2022-03-19 18:32:00,2022-03-19 19:14:00,42,Mobile,App,1,2022-03-19
SES0132055,C07733,2023-08-30 19:28:00,2023-08-30 19:56:00,28,Desktop,App,3,2023-08-30
SES0132056,C00233,2022-12-13 04:23:00,2022-12-13 04:52:00,29,Desktop,Web,3,2022-12-13
SES0132057,C00078,2024-04-13 16:30:00,2024-04-13 17:42:00,72,Desktop,App,4,2024-04-13
SES0132058,C09907,2024-02-26 14:53:00,2024-02-26 14:59:00,6,Mobile,Web,14,2024-02-26
SES0132059,C07228,2023-10-07 16:51:00,2023-10-07 17:29:00,38,Mobile,App,7,2023-10-07
SES0132060,C01819,2024-06-28 21:31:00,2024-06-28 21:48:00,17,Tablet,App,25,2024-06-28
SES0132061,C00900,2022-11-04 17:52:00,2022-11-04 18:54:00,62,Desktop,Web,15,2022-11-04
SES0132062,C09645,2024-07-23 00:36:00,2024-07-23 01:59:00,83,Desktop,App,14,2024-07-23
SES0132063,C09308,2024-12-23 08:22:00,2024-12-23 08:35:00,13,Desktop,App,3,2024-12-23
SES0132064,C02167,2024-09-17 18:34:00,2024-09-17 19:10:00,36,Tablet,Web,19,2024-09-17
SES0132065,C08226,2024-07-03 17:18:00,2024-07-03 18:34:00,76,Desktop,Web,26,2024-07-03
SES0132066,C05794,2023-02-07 00:33:00,2023-02-07 01:14:00,41,Mobile,App,28,2023-02-07
SES0132067,C07613,2023-01-05 22:22:00,2023-01-05 22:45:00,23,Tablet,App,18,2023-01-05
SES0132068,C02941,2024-10-06 02:29:00,2024-10-06 03:08:00,39,Mobile,Web,5,2024-10-06
SES0132069,C03707,2024-12-30 23:45:00,2024-12-31 00:14:00,29,Tablet,App,27,2024-12-30
SES0132070,C02666,2022-12-11 05:01:00,2022-12-11 05:52:00,51,Mobile,App,20,2022-12-11
SES0132071,C07725,2023-10-01 12:44:00,2023-10-01 14:10:00,86,Desktop,Web,16,2023-10-01
