review_id,customer_id,product_id,order_id,rating,review_text,review_date,sentiment_label,is_verified,helpful_votes
REV0081373,C01206,P04932,ORD0122511,5,"Amazing product, exactly as described.",2022-07-23,Positive,True,62
REV0081374,C09476,P02389,ORD0099949,4,"Excellent product, very happy with the quality!",2023-04-01,Positive,True,129
REV0081375,C06067,P01697,ORD0026531,3,Okay for the price. Could be better.,2022-08-03,Neutral,True,122
REV0081376,C09857,P01805,ORD0043726,4,Loved the color and fabric. Will buy again.,2024-01-05,Positive,False,68
REV0081377,C09115,P03214,ORD0135039,4,Fast delivery and great fit. Highly recommend.,2022-01-12,Positive,False,147
REV0081378,C04166,P00058,ORD0041897,4,"Amazing product, exactly as described.",2022-02-02,Positive,True,48
REV0081379,C05247,P01449,ORD0122264,4,Fast delivery and great fit. Highly recommend.,2022-03-06,Positive,True,28
REV0081380,C09643,P04627,ORD0027242,5,Perfect for the occasion. Great value for money.,2022-11-25,Positive,True,23
REV0081381,C00583,P04869,ORD0110257,3,Decent product. Meets basic expectations.,2024-12-22,Neutral,True,122
REV0081382,C04592,P02442,ORD0188699,5,Loved the color and fabric. Will buy again.,2022-03-20,Positive,False,131
REV0081383,C04743,P04675,ORD0130453,4,"Amazing product, exactly as described.",2023-08-10,Positive,True,136
REV0081384,C04877,P03310,ORD0088204,2,Product quality is very poor. Not worth the price.,2024-05-24,Negative,True,96
REV0081385,C05037,P04530,ORD0102123,3,Material is fine but delivery was slow.,2023-04-30,Neutral,True,31
REV0081386,C05888,P01955,ORD0154325,4,Loved the color and fabric. Will buy again.,2023-07-09,Positive,False,141
REV0081387,C06429,P04119,ORD0005576,5,Loved the color and fabric. Will buy again.,2022-03-11,Positive,True,126
REV0081388,C04014,P04023,ORD0094462,4,Fast delivery and great fit. Highly recommend.,2022-06-13,Positive,True,145
REV0081389,C02533,P03301,ORD0008084,4,"Amazing product, exactly as described.",2024-10-28,Positive,True,47
REV0081390,C04441,P00859,ORD0135850,1,Received a damaged product. Requesting refund.,2024-09-15,Negative,True,132
REV0081391,C03618,P04601,ORD0139266,4,Fast delivery and great fit. Highly recommend.,2024-12-24,Positive,True,17
REV0081392,C09949,P01418,ORD0023865,4,Fast delivery and great fit. Highly recommend.,2023-01-21,Positive,True,77
REV0081393,C00828,P00260,ORD0027265,5,"Excellent product, very happy with the quality!",2022-07-04,Positive,True,32
REV0081394,C03926,P01553,ORD0065919,5,"Amazing product, exactly as described.",2023-08-26,Positive,True,13
REV0081395,C07550,P02382,ORD0098466,5,Perfect for the occasion. Great value for money.,2023-10-31,Positive,True,97
REV0081396,C09867,P04656,ORD0190962,5,Loved the color and fabric. Will buy again.,2024-08-18,Positive,False,94
REV0081397,C08009,P03515,ORD0022058,5,"Excellent product, very happy with the quality!",2022-06-22,Positive,True,127
REV0081398,C02017,P03340,ORD0053598,4,Fast delivery and great fit. Highly recommend.,2023-12-09,Positive,True,47
REV0081399,C01247,P03633,ORD0029543,4,"Excellent product, very happy with the quality!",2022-06-25,Positive,False,64
REV0081400,C08290,P02325,ORD0004072,3,Material is fine but delivery was slow.,2024-10-14,Neutral,False,69
REV0081401,C01893,P00539,ORD0038042,5,"Amazing product, exactly as described.",2023-09-23,Positive,True,36
REV0081402,C00847,P04608,ORD0006479,4,"Excellent product, very happy with the quality!",2023-01-24,Positive,True,62
REV0081403,C09308,P02081,ORD0091133,4,"Amazing product, exactly as described.",2024-04-12,Positive,True,83
REV0081404,C00609,P04089,ORD0132059,5,"Excellent product, very happy with the quality!",2024-07-09,Positive,True,109
REV0081405,C02687,P03513,ORD0174869,4,Fast delivery and great fit. Highly recommend.,2024-10-19,Positive,True,41
REV0081406,C06780,P03849,ORD0172892,5,"Excellent product, very happy with the quality!",2022-03-20,Positive,False,115
REV0081407,C07391,P00833,ORD0048677,3,Material is fine but delivery was slow.,2023-05-17,Neutral,True,133
REV0081408,C07800,P00514,ORD0002956,3,Okay for the price. Could be better.,2023-12-10,Neutral,False,133
REV0081409,C07707,P02573,ORD0114254,5,"Excellent product, very happy with the quality!",2024-09-10,Positive,False,78
REV0081410,C05811,P04861,ORD0189886,5,"Excellent product, very happy with the quality!",2024-07-13,Positive,False,41
REV0081411,C09394,P02916,ORD0162092,4,"Excellent product, very happy with the quality!",2022-01-14,Positive,False,9
REV0081412,C03784,P02390,ORD0018917,5,Loved the color and fabric. Will buy again.,2023-04-06,Positive,False,102
REV0081413,C00733,P00531,ORD0190241,5,Fast delivery and great fit. Highly recommend.,2022-06-01,Positive,True,126
REV0081414,C02487,P00693,ORD0012517,4,Loved the color and fabric. Will buy again.,2024-02-24,Positive,True,147
REV0081415,C03889,P04002,ORD0024791,1,Color faded after first wash. Not as shown in picture.,2022-05-26,Negative,True,150
REV0081416,C02143,P03623,ORD0156259,2,Color faded after first wash. Not as shown in picture.,2022-09-18,Negative,True,34
REV0081417,C09605,P03287,ORD0127732,5,"Amazing product, exactly as described.",2024-02-15,Positive,True,43
REV0081418,C06786,P03685,ORD0167553,4,Fast delivery and great fit. Highly recommend.,2024-11-26,Positive,True,124
REV0081419,C09903,P02791,ORD0025360,1,Received a damaged product. Requesting refund.,2023-11-26,Negative,True,44
REV0081420,C02232,P02054,ORD0101862,5,Loved the color and fabric. Will buy again.,2022-07-28,Positive,False,74
REV0081421,C02148,P04518,ORD0051407,4,"Amazing product, exactly as described.",2022-03-31,Positive,True,97
REV0081422,C04618,P03467,ORD0045891,5,Perfect for the occasion. Great value for money.,2022-07-31,Positive,True,46
REV0081423,C01850,P04700,ORD0057432,4,Perfect for the occasion. Great value for money.,2024-05-31,Positive,False,29
REV0081424,C00515,P03522,ORD0103378,3,Material is fine but delivery was slow.,2023-07-26,Neutral,True,19
REV0081425,C03106,P01259,ORD0189465,5,"Excellent product, very happy with the quality!",2023-11-06,Positive,True,116
REV0081426,C01480,P03594,ORD0096767,2,Wrong size delivered. Very disappointed.,2022-11-17,Negative,False,59
REV0081427,C04809,P01443,ORD0121796,4,Loved the color and fabric. Will buy again.,2022-06-11,Positive,True,118
REV0081428,C03078,P02044,ORD0125454,5,"Excellent product, very happy with the quality!",2024-09-11,Positive,True,27
REV0081429,C01488,P02465,ORD0043262,4,Perfect for the occasion. Great value for money.,2022-02-22,Positive,True,36
REV0081430,C04369,P00806,ORD0141564,4,Perfect for the occasion. Great value for money.,2024-08-08,Positive,True,120
REV0081431,C07132,P02702,ORD0181605,5,Fast delivery and great fit. Highly recommend.,2022-05-13,Positive,True,130
REV0081432,C08066,P03663,ORD0107775,4,"Amazing product, exactly as described.",2023-10-22,Positive,True,14
REV0081433,C09024,P00282,ORD0017275,3,Average quality. Nothing exceptional.,2023-07-29,Neutral,True,100
REV0081434,C02439,P03302,ORD0166332,4,"Amazing product, exactly as described.",2022-01-22,Positive,True,21
REV0081435,C07622,P01468,ORD0034828,5,Perfect for the occasion. Great value for money.,2024-03-28,Positive,True,115
REV0081436,C06895,P04257,ORD0148573,5,Fast delivery and great fit. Highly recommend.,2024-07-15,Positive,False,34
REV0081437,C03125,P01381,ORD0019731,5,"Amazing product, exactly as described.",2022-09-21,Positive,False,14
REV0081438,C02589,P00569,ORD0177781,2,Color faded after first wash. Not as shown in picture.,2022-07-06,Negative,True,127
REV0081439,C09034,P03195,ORD0094785,4,Perfect for the occasion. Great value for money.,2023-12-12,Positive,True,46
REV0081440,C02488,P04575,ORD0073559,3,Average quality. Nothing exceptional.,2024-07-28,Neutral,True,68
REV0081441,C02713,P03171,ORD0117590,4,Perfect for the occasion. Great value for money.,2023-11-07,Positive,True,141
REV0081442,C06162,P01497,ORD0087816,5,Loved the color and fabric. Will buy again.,2022-09-08,Positive,True,103
REV0081443,C08279,P00940,ORD0096938,5,"Amazing product, exactly as described.",2023-07-26,Positive,True,79
REV0081444,C06852,P02073,ORD0169634,5,Perfect for the occasion. Great value for money.,2024-10-21,Positive,True,31
REV0081445,C02434,P01046,ORD0103493,1,Wrong size delivered. Very disappointed.,2022-11-20,Negative,False,122
REV0081446,C05067,P01143,ORD0069725,5,Perfect for the occasion. Great value for money.,2024-12-29,Positive,True,95
REV0081447,C04614,P00231,ORD0117737,1,Color faded after first wash. Not as shown in picture.,2023-06-27,Negative,True,61
REV0081448,C09941,P00847,ORD0162669,3,Okay for the price. Could be better.,2022-11-14,Neutral,True,23
REV0081449,C09508,P00906,ORD0116741,4,"Excellent product, very happy with the quality!",2023-10-14,Positive,True,36
REV0081450,C09791,P03299,ORD0124544,5,"Amazing product, exactly as described.",2024-10-28,Positive,False,73
REV0081451,C05748,P04597,ORD0090333,5,"Amazing product, exactly as described.",2022-08-23,Positive,True,75
REV0081452,C08304,P00487,ORD0093734,3,Okay for the price. Could be better.,2024-12-18,Neutral,True,56
REV0081453,C05496,P01464,ORD0092697,4,Fast delivery and great fit. Highly recommend.,2024-05-05,Positive,False,32
REV0081454,C08471,P02599,ORD0072058,4,"Excellent product, very happy with the quality!",2022-04-22,Positive,False,110
REV0081455,C04690,P02174,ORD0047423,5,"Excellent product, very happy with the quality!",2023-03-11,Positive,True,148
REV0081456,C08263,P04992,ORD0045124,5,"Excellent product, very happy with the quality!",2024-01-14,Positive,False,73
REV0081457,C08346,P03494,ORD0122718,2,Color faded after first wash. Not as shown in picture.,2022-06-30,Negative,True,88
REV0081458,C01426,P03848,ORD0124789,3,Okay for the price. Could be better.,2023-09-27,Neutral,True,55
REV0081459,C03459,P02923,ORD0013667,4,Loved the color and fabric. Will buy again.,2024-11-10,Positive,False,11
REV0081460,C04016,P01938,ORD0160561,4,"Amazing product, exactly as described.",2023-02-02,Positive,False,139
REV0081461,C08833,P01721,ORD0017621,5,Loved the color and fabric. Will buy again.,2024-04-25,Positive,False,79
REV0081462,C04629,P00675,ORD0015981,3,Decent product. Meets basic expectations.,2023-11-02,Neutral,False,22
REV0081463,C07569,P00326,ORD0070359,5,Perfect for the occasion. Great value for money.,2022-02-06,Positive,True,105
REV0081464,C04683,P02659,ORD0197420,5,"Amazing product, exactly as described.",2022-03-25,Positive,True,5
REV0081465,C03085,P03789,ORD0019633,5,Perfect for the occasion. Great value for money.,2024-05-26,Positive,True,143
REV0081466,C06320,P00971,ORD0003583,4,Fast delivery and great fit. Highly recommend.,2024-03-09,Positive,True,127
REV0081467,C02511,P00052,ORD0148374,3,Decent product. Meets basic expectations.,2024-10-03,Neutral,True,39
REV0081468,C06216,P02445,ORD0136796,5,Fast delivery and great fit. Highly recommend.,2023-10-31,Positive,True,105
REV0081469,C03613,P04260,ORD0069935,5,Loved the color and fabric. Will buy again.,2022-09-26,Positive,True,33
REV0081470,C07241,P02866,ORD0069374,2,Received a damaged product. Requesting refund.,2022-10-05,Negative,True,37
REV0081471,C07930,P01792,ORD0130579,5,Loved the color and fabric. Will buy again.,2023-08-28,Positive,True,32
REV0081472,C05501,P01296,ORD0098769,5,Loved the color and fabric. Will buy again.,2024-01-11,Positive,False,112
REV0081473,C07353,P04467,ORD0025868,2,The stitching came off after one wash.,2023-01-22,Negative,True,127
REV0081474,C05799,P00455,ORD0153880,4,"Excellent product, very happy with the quality!",2022-04-09,Positive,True,34
REV0081475,C08372,P02228,ORD0146064,3,Okay for the price. Could be better.,2022-08-30,Neutral,True,122
REV0081476,C09205,P04272,ORD0120776,5,"Amazing product, exactly as described.",2024-08-24,Positive,True,50
REV0081477,C03566,P03122,ORD0067051,4,Fast delivery and great fit. Highly recommend.,2022-02-07,Positive,False,93
REV0081478,C04286,P00090,ORD0020699,5,"Amazing product, exactly as described.",2023-01-15,Positive,True,93
REV0081479,C02987,P03967,ORD0040103,1,Product quality is very poor. Not worth the price.,2022-10-24,Negative,True,88
REV0081480,C09964,P03838,ORD0127874,5,"Amazing product, exactly as described.",2023-11-20,Positive,True,81
REV0081481,C07965,P03485,ORD0024782,5,Perfect for the occasion. Great value for money.,2024-12-11,Positive,True,91
REV0081482,C03465,P03631,ORD0097244,5,Fast delivery and great fit. Highly recommend.,2023-07-15,Positive,True,12
REV0081483,C01267,P00673,ORD0024180,5,"Excellent product, very happy with the quality!",2022-11-27,Positive,True,93
REV0081484,C05781,P02705,ORD0037639,3,Okay for the price. Could be better.,2023-03-27,Neutral,True,141
REV0081485,C05716,P01000,ORD0135680,3,Decent product. Meets basic expectations.,2023-02-25,Neutral,True,54
REV0081486,C01006,P02225,ORD0157976,2,Received a damaged product. Requesting refund.,2024-10-23,Negative,True,0
REV0081487,C06054,P02134,ORD0158975,2,Product quality is very poor. Not worth the price.,2023-08-07,Negative,True,78
REV0081488,C02433,P01773,ORD0009638,5,Fast delivery and great fit. Highly recommend.,2024-02-29,Positive,True,29
REV0081489,C08580,P00759,ORD0079385,4,Loved the color and fabric. Will buy again.,2023-04-13,Positive,True,19
REV0081490,C02504,P03612,ORD0161614,4,"Amazing product, exactly as described.",2023-05-22,Positive,True,3
REV0081491,C07301,P01558,ORD0019931,1,Received a damaged product. Requesting refund.,2023-01-25,Negative,True,75
REV0081492,C02749,P04109,ORD0138308,5,Perfect for the occasion. Great value for money.,2023-10-26,Positive,True,12
REV0081493,C04119,P03417,ORD0032764,5,Loved the color and fabric. Will buy again.,2022-12-15,Positive,True,0
REV0081494,C09354,P00243,ORD0097436,4,Perfect for the occasion. Great value for money.,2024-11-03,Positive,False,110
REV0081495,C06663,P04972,ORD0082248,5,"Amazing product, exactly as described.",2023-09-19,Positive,True,67
REV0081496,C00931,P03702,ORD0173885,5,Loved the color and fabric. Will buy again.,2022-03-27,Positive,True,45
REV0081497,C00352,P01880,ORD0140438,1,Wrong size delivered. Very disappointed.,2023-07-31,Negative,True,9
REV0081498,C07267,P03641,ORD0198562,4,Perfect for the occasion. Great value for money.,2023-02-02,Positive,True,26
REV0081499,C09894,P02902,ORD0039754,4,Fast delivery and great fit. Highly recommend.,2023-12-14,Positive,False,31
REV0081500,C02463,P03172,ORD0187886,5,Fast delivery and great fit. Highly recommend.,2022-12-24,Positive,True,102
REV0081501,C03953,P02629,ORD0178713,5,Perfect for the occasion. Great value for money.,2023-01-27,Positive,True,124
REV0081502,C07513,P02421,ORD0087249,5,Perfect for the occasion. Great value for money.,2024-01-19,Positive,False,134
REV0081503,C03889,P04050,ORD0138663,3,Decent product. Meets basic expectations.,2023-07-26,Neutral,True,50
REV0081504,C04844,P00755,ORD0158499,4,Perfect for the occasion. Great value for money.,2024-11-13,Positive,True,115
REV0081505,C07579,P04374,ORD0093602,5,Perfect for the occasion. Great value for money.,2023-11-18,Positive,True,98
REV0081506,C08405,P02582,ORD0092354,5,Perfect for the occasion. Great value for money.,2022-07-10,Positive,True,91
REV0081507,C04447,P02604,ORD0193328,2,Color faded after first wash. Not as shown in picture.,2022-12-23,Negative,True,25
REV0081508,C06818,P01720,ORD0184461,3,Decent product. Meets basic expectations.,2024-04-23,Neutral,False,2
REV0081509,C01762,P03567,ORD0050855,5,Fast delivery and great fit. Highly recommend.,2023-02-17,Positive,False,96
REV0081510,C05276,P03730,ORD0136449,5,Perfect for the occasion. Great value for money.,2024-12-31,Positive,False,63
REV0081511,C03868,P00991,ORD0155592,3,Average quality. Nothing exceptional.,2023-06-10,Neutral,True,32
REV0081512,C02059,P01260,ORD0007651,3,Okay for the price. Could be better.,2022-06-15,Neutral,True,28
REV0081513,C01851,P03664,ORD0043454,4,Loved the color and fabric. Will buy again.,2024-06-26,Positive,True,139
REV0081514,C04125,P02864,ORD0048943,4,Fast delivery and great fit. Highly recommend.,2024-01-07,Positive,True,95
REV0081515,C06559,P00987,ORD0082913,5,Loved the color and fabric. Will buy again.,2023-01-10,Positive,False,93
REV0081516,C01253,P04335,ORD0107464,5,Loved the color and fabric. Will buy again.,2023-03-03,Positive,False,79
REV0081517,C05463,P02395,ORD0049614,3,Decent product. Meets basic expectations.,2024-02-22,Neutral,True,2
REV0081518,C08053,P04900,ORD0026799,3,Okay for the price. Could be better.,2022-05-23,Neutral,True,107
REV0081519,C03786,P00236,ORD0119192,5,"Amazing product, exactly as described.",2024-10-10,Positive,True,100
REV0081520,C02918,P04452,ORD0088995,5,Perfect for the occasion. Great value for money.,2023-04-04,Positive,True,1
REV0081521,C04478,P04343,ORD0079677,2,Received a damaged product. Requesting refund.,2023-05-02,Negative,True,137
REV0081522,C02098,P00872,ORD0087492,5,"Excellent product, very happy with the quality!",2023-08-26,Positive,True,57
REV0081523,C06907,P03490,ORD0102663,4,"Excellent product, very happy with the quality!",2023-07-15,Positive,True,60
REV0081524,C04267,P04961,ORD0047848,4,Perfect for the occasion. Great value for money.,2022-10-28,Positive,True,147
REV0081525,C00936,P02698,ORD0079290,4,"Amazing product, exactly as described.",2023-11-11,Positive,True,85
REV0081526,C03376,P03925,ORD0078105,1,Product quality is very poor. Not worth the price.,2024-09-04,Negative,True,138
REV0081527,C06340,P03662,ORD0161927,2,Wrong size delivered. Very disappointed.,2022-03-25,Negative,False,141
REV0081528,C05784,P00387,ORD0051214,2,Color faded after first wash. Not as shown in picture.,2024-05-17,Negative,True,31
REV0081529,C03307,P01230,ORD0056574,5,"Amazing product, exactly as described.",2022-07-22,Positive,True,52
REV0081530,C00967,P02197,ORD0103157,4,"Amazing product, exactly as described.",2023-12-12,Positive,True,31
REV0081531,C09856,P02428,ORD0195197,5,"Amazing product, exactly as described.",2023-05-17,Positive,True,116
REV0081532,C01463,P03356,ORD0003976,3,Average quality. Nothing exceptional.,2024-10-27,Neutral,True,29
REV0081533,C09455,P00135,ORD0185339,2,Product quality is very poor. Not worth the price.,2022-01-16,Negative,False,31
REV0081534,C06783,P00704,ORD0135963,3,Okay for the price. Could be better.,2022-07-04,Neutral,True,65
REV0081535,C04641,P04577,ORD0190226,4,Perfect for the occasion. Great value for money.,2022-12-26,Positive,False,144
REV0081536,C05443,P01955,ORD0082713,2,Color faded after first wash. Not as shown in picture.,2022-01-04,Negative,True,8
REV0081537,C00023,P00712,ORD0099185,5,Fast delivery and great fit. Highly recommend.,2022-06-05,Positive,True,29
REV0081538,C06682,P01239,ORD0103373,4,Loved the color and fabric. Will buy again.,2024-04-06,Positive,True,71
REV0081539,C08078,P02372,ORD0044323,5,Perfect for the occasion. Great value for money.,2023-10-06,Positive,True,123
REV0081540,C00404,P01453,ORD0050835,2,Product quality is very poor. Not worth the price.,2023-05-28,Negative,True,87
REV0081541,C06644,P01077,ORD0012377,5,Fast delivery and great fit. Highly recommend.,2022-03-14,Positive,False,143
REV0081542,C00379,P03417,ORD0106002,4,Perfect for the occasion. Great value for money.,2023-10-25,Positive,True,13
REV0081543,C03709,P04374,ORD0149917,5,Loved the color and fabric. Will buy again.,2023-12-12,Positive,True,86
REV0081544,C05755,P04071,ORD0045144,5,Fast delivery and great fit. Highly recommend.,2022-06-08,Positive,True,4
REV0081545,C00888,P04884,ORD0115659,3,Decent product. Meets basic expectations.,2023-12-05,Neutral,True,73
REV0081546,C08784,P03483,ORD0186019,4,Perfect for the occasion. Great value for money.,2022-09-18,Positive,False,18
REV0081547,C03206,P03378,ORD0107773,5,Fast delivery and great fit. Highly recommend.,2023-10-02,Positive,True,114
REV0081548,C00775,P02346,ORD0098361,2,Color faded after first wash. Not as shown in picture.,2024-04-04,Negative,True,133
REV0081549,C09484,P01663,ORD0112759,5,Perfect for the occasion. Great value for money.,2022-08-03,Positive,False,147
REV0081550,C01689,P01340,ORD0169886,4,"Amazing product, exactly as described.",2023-11-08,Positive,False,96
REV0081551,C09359,P00057,ORD0195623,4,Loved the color and fabric. Will buy again.,2022-04-10,Positive,False,132
REV0081552,C01276,P02976,ORD0031404,5,Loved the color and fabric. Will buy again.,2023-06-15,Positive,False,145
REV0081553,C07866,P04268,ORD0039830,5,Perfect for the occasion. Great value for money.,2024-01-02,Positive,True,75
REV0081554,C01204,P02671,ORD0144679,4,Loved the color and fabric. Will buy again.,2023-10-16,Positive,True,25
REV0081555,C08914,P01239,ORD0108228,4,Loved the color and fabric. Will buy again.,2024-05-16,Positive,True,28
REV0081556,C05567,P01465,ORD0188819,5,Fast delivery and great fit. Highly recommend.,2023-12-10,Positive,False,101
REV0081557,C09362,P04278,ORD0161781,5,"Excellent product, very happy with the quality!",2023-11-03,Positive,True,145
REV0081558,C02048,P03491,ORD0120564,4,"Excellent product, very happy with the quality!",2024-03-02,Positive,True,86
REV0081559,C01294,P04181,ORD0141337,5,Perfect for the occasion. Great value for money.,2023-11-12,Positive,True,104
REV0081560,C05762,P00974,ORD0135638,4,"Amazing product, exactly as described.",2022-12-13,Positive,False,101
REV0081561,C08842,P04719,ORD0113007,5,"Excellent product, very happy with the quality!",2022-04-18,Positive,True,150
REV0081562,C02563,P03174,ORD0139710,4,"Amazing product, exactly as described.",2022-02-24,Positive,True,66
REV0081563,C05020,P03164,ORD0135593,4,"Excellent product, very happy with the quality!",2022-11-09,Positive,True,86
REV0081564,C02771,P04951,ORD0034753,5,"Excellent product, very happy with the quality!",2023-05-03,Positive,True,79
REV0081565,C03174,P00393,ORD0150769,3,Average quality. Nothing exceptional.,2024-10-28,Neutral,True,96
REV0081566,C03741,P02902,ORD0084313,4,Loved the color and fabric. Will buy again.,2023-10-24,Positive,False,32
REV0081567,C07831,P00475,ORD0164186,1,Wrong size delivered. Very disappointed.,2022-11-28,Negative,True,54
REV0081568,C08000,P02547,ORD0004283,4,Perfect for the occasion. Great value for money.,2022-07-11,Positive,True,126
REV0081569,C05081,P04467,ORD0139130,4,Loved the color and fabric. Will buy again.,2023-03-06,Positive,True,52
REV0081570,C07100,P01599,ORD0053116,5,Fast delivery and great fit. Highly recommend.,2023-09-09,Positive,True,95
REV0081571,C05835,P03670,ORD0000108,5,Perfect for the occasion. Great value for money.,2023-12-18,Positive,True,15
REV0081572,C05230,P00659,ORD0038035,5,Loved the color and fabric. Will buy again.,2024-11-06,Positive,True,39
REV0081573,C02721,P01629,ORD0178439,1,Wrong size delivered. Very disappointed.,2022-11-25,Negative,True,112
REV0081574,C01039,P02264,ORD0142116,2,Color faded after first wash. Not as shown in picture.,2024-01-07,Negative,True,137
REV0081575,C07204,P00519,ORD0150488,5,Perfect for the occasion. Great value for money.,2022-07-10,Positive,True,61
REV0081576,C07516,P02435,ORD0032352,4,Perfect for the occasion. Great value for money.,2024-01-12,Positive,True,53
REV0081577,C04338,P01911,ORD0079691,5,"Excellent product, very happy with the quality!",2022-10-23,Positive,True,111
REV0081578,C04452,P02195,ORD0135289,5,Perfect for the occasion. Great value for money.,2023-05-05,Positive,True,119
REV0081579,C02456,P03777,ORD0000686,5,Loved the color and fabric. Will buy again.,2022-01-25,Positive,True,110
REV0081580,C01533,P00340,ORD0080683,5,Fast delivery and great fit. Highly recommend.,2024-05-21,Positive,True,61
REV0081581,C04606,P01785,ORD0056831,4,Loved the color and fabric. Will buy again.,2023-11-04,Positive,True,41
REV0081582,C02389,P01479,ORD0149160,5,Fast delivery and great fit. Highly recommend.,2023-07-11,Positive,True,58
REV0081583,C09342,P01882,ORD0189628,4,Fast delivery and great fit. Highly recommend.,2024-03-27,Positive,True,55
REV0081584,C07439,P04631,ORD0103435,1,Product quality is very poor. Not worth the price.,2022-02-09,Negative,True,91
REV0081585,C01492,P04214,ORD0183792,4,"Amazing product, exactly as described.",2023-07-15,Positive,True,32
REV0081586,C06251,P04614,ORD0101672,4,Fast delivery and great fit. Highly recommend.,2023-07-29,Positive,False,115
REV0081587,C02727,P00457,ORD0006416,4,Loved the color and fabric. Will buy again.,2023-02-07,Positive,False,110
REV0081588,C08972,P02575,ORD0048048,5,Fast delivery and great fit. Highly recommend.,2024-10-13,Positive,True,105
REV0081589,C06081,P03907,ORD0127914,1,Product quality is very poor. Not worth the price.,2023-10-02,Negative,True,45
REV0081590,C01189,P03996,ORD0025846,5,"Excellent product, very happy with the quality!",2024-01-11,Positive,True,127
REV0081591,C04063,P02555,ORD0163293,4,Perfect for the occasion. Great value for money.,2024-08-29,Positive,False,32
REV0081592,C05007,P01923,ORD0105152,4,Perfect for the occasion. Great value for money.,2022-01-14,Positive,True,145
REV0081593,C07354,P04378,ORD0067119,1,Product quality is very poor. Not worth the price.,2024-09-28,Negative,True,35
REV0081594,C08076,P00738,ORD0174845,4,Loved the color and fabric. Will buy again.,2024-09-27,Positive,False,64
REV0081595,C07447,P04967,ORD0093949,4,Fast delivery and great fit. Highly recommend.,2024-09-01,Positive,True,19
REV0081596,C02258,P01668,ORD0152682,5,"Amazing product, exactly as described.",2024-11-01,Positive,True,43
REV0081597,C07765,P04283,ORD0198282,5,Perfect for the occasion. Great value for money.,2023-05-02,Positive,False,45
REV0081598,C01190,P01143,ORD0063720,4,Perfect for the occasion. Great value for money.,2023-12-14,Positive,True,146
REV0081599,C02429,P00600,ORD0107737,3,Okay for the price. Could be better.,2023-03-04,Neutral,False,14
REV0081600,C09451,P02075,ORD0057018,5,"Amazing product, exactly as described.",2022-11-20,Positive,True,6
REV0081601,C08385,P01951,ORD0048667,3,Average quality. Nothing exceptional.,2023-04-15,Neutral,True,144
REV0081602,C05870,P01737,ORD0154006,5,"Excellent product, very happy with the quality!",2023-07-13,Positive,True,43
REV0081603,C05047,P04734,ORD0026621,5,Perfect for the occasion. Great value for money.,2022-05-23,Positive,True,64
REV0081604,C01899,P02305,ORD0147907,5,"Amazing product, exactly as described.",2024-07-26,Positive,True,119
REV0081605,C02192,P04464,ORD0040942,2,Color faded after first wash. Not as shown in picture.,2024-10-22,Negative,True,79
REV0081606,C04008,P01993,ORD0076090,5,"Excellent product, very happy with the quality!",2022-06-29,Positive,True,30
REV0081607,C07777,P00279,ORD0069835,5,"Amazing product, exactly as described.",2022-10-08,Positive,True,34
REV0081608,C09718,P01356,ORD0046310,4,Fast delivery and great fit. Highly recommend.,2024-09-19,Positive,True,35
REV0081609,C03527,P03087,ORD0066168,5,Loved the color and fabric. Will buy again.,2023-01-29,Positive,True,1
REV0081610,C08854,P01459,ORD0053274,3,Material is fine but delivery was slow.,2024-11-25,Neutral,True,136
REV0081611,C04842,P02019,ORD0117243,5,Fast delivery and great fit. Highly recommend.,2023-12-06,Positive,True,99
REV0081612,C00055,P04287,ORD0096272,4,Perfect for the occasion. Great value for money.,2023-11-01,Positive,False,27
REV0081613,C07179,P00386,ORD0155422,3,Material is fine but delivery was slow.,2022-11-24,Neutral,True,126
REV0081614,C06029,P00764,ORD0060743,4,Perfect for the occasion. Great value for money.,2022-10-01,Positive,True,114
REV0081615,C06850,P01527,ORD0106963,4,Loved the color and fabric. Will buy again.,2022-04-10,Positive,True,122
REV0081616,C03918,P02829,ORD0003961,4,"Excellent product, very happy with the quality!",2022-04-27,Positive,True,19
REV0081617,C01694,P04606,ORD0117424,4,Loved the color and fabric. Will buy again.,2024-12-24,Positive,True,12
REV0081618,C03709,P03373,ORD0003820,4,"Excellent product, very happy with the quality!",2024-04-06,Positive,True,139
REV0081619,C04905,P04833,ORD0121738,4,"Excellent product, very happy with the quality!",2022-02-17,Positive,False,108
REV0081620,C01450,P00264,ORD0046299,3,Average quality. Nothing exceptional.,2024-06-27,Neutral,True,13
REV0081621,C01119,P00943,ORD0144888,3,Okay for the price. Could be better.,2022-03-03,Neutral,True,104
REV0081622,C06783,P04962,ORD0058614,2,Wrong size delivered. Very disappointed.,2023-11-08,Negative,True,39
REV0081623,C00304,P00766,ORD0016868,5,Loved the color and fabric. Will buy again.,2022-01-15,Positive,True,150
REV0081624,C05918,P00966,ORD0091017,3,Average quality. Nothing exceptional.,2023-10-13,Neutral,True,10
REV0081625,C02731,P00238,ORD0149289,4,Fast delivery and great fit. Highly recommend.,2023-01-04,Positive,True,96
REV0081626,C05126,P01176,ORD0127209,3,Average quality. Nothing exceptional.,2024-12-09,Neutral,True,148
REV0081627,C06681,P01652,ORD0018678,5,Fast delivery and great fit. Highly recommend.,2024-12-11,Positive,True,35
