ticket_id,customer_id,order_id,category,priority,description,status,channel,created_at,resolved_at,agent_id,csat_score
TKT042894,C09835,ORD0126103,Account Issue,Medium,Discount coupon not applied.,Resolved,Chat,2022-10-02 23:00:00,2022-10-03 16:00:00,E01698,3.0
TKT042895,C06078,ORD0150724,Wrong Item,Low,Discount coupon not applied.,Open,Phone,2023-07-15 05:00:00,2023-07-18 10:00:00,E01079,4.0
TKT042896,C03732,ORD0142658,Product Quality,Medium,Discount coupon not applied.,Resolved,Email,2023-06-24 05:00:00,2023-06-26 23:00:00,E00230,
TKT042897,C02444,ORD0057616,Delivery Delay,Medium,The product quality is very poor.,Open,Chat,2024-02-27 00:00:00,2024-03-02 19:00:00,E00441,3.0
TKT042898,C04234,ORD0136064,Delivery Delay,Medium,The product quality is very poor.,In Progress,Chat,2023-03-21 14:00:00,2023-03-25 16:00:00,E02182,1.0
TKT042899,C02485,ORD0157025,Account Issue,High,Delivery is delayed.,Resolved,Email,2022-01-10 15:00:00,2022-01-10 18:00:00,E01762,
TKT042900,C08130,ORD0154839,Payment Problem,High,My order has not arrived yet.,Resolved,Email,2022-01-08 13:00:00,2022-01-11 03:00:00,E00436,
TKT042901,C03472,ORD0125479,Order Issue,Medium,I need help with my account login.,Resolved,Chat,2023-03-08 20:00:00,2023-03-08 21:00:00,E00333,
TKT042902,C04418,ORD0161261,Delivery Delay,Medium,The size I received is different from what I ordered.,Resolved,WhatsApp,2022-01-21 17:00:00,2022-01-22 23:00:00,E00851,
TKT042903,C04922,ORD0073775,Delivery Delay,High,I received the wrong product.,Open,Phone,2022-01-13 10:00:00,2022-01-14 18:00:00,E01652,2.0
TKT042904,C05331,ORD0154636,Return & Refund,Low,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2024-03-03 09:00:00,2024-03-05 09:00:00,E01115,4.0
TKT042905,C00918,ORD0043102,Delivery Delay,Low,I want to return the item.,In Progress,Phone,2022-09-01 05:00:00,2022-09-06 01:00:00,E00485,
TKT042906,C01309,ORD0166495,Wrong Item,Medium,I received the wrong product.,Resolved,Email,2023-08-06 17:00:00,2023-08-09 14:00:00,E02353,
TKT042907,C04220,ORD0065293,Return & Refund,Low,The size I received is different from what I ordered.,Resolved,Chat,2024-04-25 18:00:00,2024-04-28 03:00:00,E01428,2.0
TKT042908,C07772,ORD0100538,Order Issue,High,The product quality is very poor.,Closed,Phone,2023-09-14 20:00:00,2023-09-16 01:00:00,E00004,4.0
TKT042909,C03126,ORD0051864,Delivery Delay,Low,The size I received is different from what I ordered.,Resolved,Phone,2022-06-05 11:00:00,2022-06-05 14:00:00,E01372,5.0
TKT042910,C00425,ORD0187042,Return & Refund,Medium,The size I received is different from what I ordered.,Resolved,Chat,2024-05-20 07:00:00,2024-05-21 16:00:00,E00663,3.0
TKT042911,C09891,ORD0100546,Product Quality,High,Product is damaged.,Closed,Phone,2024-03-30 20:00:00,2024-04-03 03:00:00,E00073,1.0
TKT042912,C06704,ORD0039314,Payment Problem,Medium,My order has not arrived yet.,Closed,Phone,2022-10-11 08:00:00,2022-10-11 19:00:00,E01016,
TKT042913,C03726,ORD0147442,Payment Problem,High,My payment was deducted but order not confirmed.,Resolved,Chat,2024-02-25 01:00:00,2024-02-26 01:00:00,E00007,4.0
TKT042914,C08821,ORD0120300,Account Issue,Low,My payment was deducted but order not confirmed.,Open,Email,2022-12-08 02:00:00,2022-12-08 22:00:00,E02163,2.0
TKT042915,C03571,ORD0171466,Return & Refund,High,Product is damaged.,Open,Phone,2024-11-05 19:00:00,2024-11-08 21:00:00,E01587,4.0
TKT042916,C01034,ORD0193825,Return & Refund,Medium,The size I received is different from what I ordered.,Resolved,Phone,2023-03-27 04:00:00,2023-03-27 14:00:00,E02464,4.0
TKT042917,C07639,ORD0054224,Product Quality,Low,My payment was deducted but order not confirmed.,Resolved,Chat,2023-06-29 17:00:00,2023-06-30 23:00:00,E00840,5.0
TKT042918,C03130,ORD0191332,Delivery Delay,Medium,Product is damaged.,Resolved,Chat,2022-03-26 14:00:00,2022-03-26 18:00:00,E02023,3.0
TKT042919,C08700,ORD0172156,Delivery Delay,Low,My payment was deducted but order not confirmed.,Resolved,Chat,2023-08-06 20:00:00,2023-08-08 07:00:00,E01942,
TKT042920,C03458,ORD0107322,Account Issue,Medium,Delivery is delayed.,Escalated,Phone,2022-09-18 03:00:00,2022-09-18 11:00:00,E00859,
TKT042921,C09495,ORD0075084,Delivery Delay,Low,The size I received is different from what I ordered.,Escalated,Chat,2022-08-02 07:00:00,2022-08-04 14:00:00,E00545,3.0
TKT042922,C03150,ORD0045050,Payment Problem,High,I want to return the item.,In Progress,Phone,2022-09-21 12:00:00,2022-09-22 05:00:00,E02422,3.0
TKT042923,C05717,ORD0098997,Size Exchange,Low,My order has not arrived yet.,Resolved,Email,2024-04-26 19:00:00,2024-05-01 14:00:00,E01495,
TKT042924,C03463,ORD0118836,Product Quality,Low,I received the wrong product.,Escalated,Email,2024-11-29 12:00:00,2024-11-29 15:00:00,E01062,3.0
TKT042925,C03570,ORD0184594,Return & Refund,Low,I need help with my account login.,Resolved,Email,2024-11-13 13:00:00,2024-11-17 06:00:00,E00750,2.0
TKT042926,C05594,ORD0098887,Return & Refund,Medium,I received the wrong product.,Resolved,Email,2022-05-21 00:00:00,2022-05-22 08:00:00,E01857,4.0
TKT042927,C07308,ORD0078454,Delivery Delay,Low,The size I received is different from what I ordered.,Open,Email,2022-04-29 05:00:00,2022-05-01 14:00:00,E00240,4.0
TKT042928,C09144,ORD0052069,Product Quality,Medium,I want to return the item.,Resolved,Chat,2022-03-19 05:00:00,2022-03-24 05:00:00,E02121,1.0
TKT042929,C05959,ORD0183559,Order Issue,Medium,The size I received is different from what I ordered.,Resolved,WhatsApp,2023-06-08 10:00:00,2023-06-10 01:00:00,E00638,
TKT042930,C05352,ORD0151275,Wrong Item,High,My order has not arrived yet.,Resolved,Chat,2022-10-31 01:00:00,2022-10-31 07:00:00,E01188,3.0
TKT042931,C00297,ORD0074174,Return & Refund,High,Product is damaged.,Resolved,Chat,2022-09-26 17:00:00,2022-09-30 11:00:00,E01947,3.0
TKT042932,C09477,ORD0023092,Account Issue,High,The product quality is very poor.,Closed,WhatsApp,2022-02-01 04:00:00,2022-02-05 03:00:00,E00899,2.0
TKT042933,C03913,ORD0016219,Return & Refund,Low,Discount coupon not applied.,Closed,Chat,2024-06-02 03:00:00,2024-06-03 07:00:00,E02446,5.0
TKT042934,C09465,ORD0035020,Wrong Item,Medium,I received the wrong product.,Closed,WhatsApp,2023-07-12 07:00:00,2023-07-15 06:00:00,E00997,2.0
TKT042935,C03170,ORD0018106,Return & Refund,Medium,My order has not arrived yet.,In Progress,Chat,2022-03-21 19:00:00,2022-03-25 23:00:00,E00996,
TKT042936,C03859,ORD0134544,Order Issue,Low,I received the wrong product.,Open,Email,2022-01-17 08:00:00,2022-01-20 07:00:00,E02366,4.0
TKT042937,C05397,ORD0024872,Size Exchange,Medium,The product quality is very poor.,Resolved,Email,2024-08-29 20:00:00,2024-09-02 05:00:00,E00279,
TKT042938,C08675,ORD0019521,Size Exchange,Critical,I received the wrong product.,Resolved,Phone,2024-05-27 15:00:00,2024-05-29 16:00:00,E00795,4.0
TKT042939,C04211,ORD0070539,Account Issue,Medium,I want to return the item.,In Progress,Chat,2023-05-21 18:00:00,2023-05-25 20:00:00,E02097,4.0
TKT042940,C06489,ORD0010519,Product Quality,Medium,I received the wrong product.,Closed,Email,2023-10-18 23:00:00,2023-10-21 07:00:00,E01876,4.0
TKT042941,C03253,ORD0164284,Account Issue,Medium,I want to return the item.,Resolved,WhatsApp,2023-02-23 15:00:00,2023-02-26 02:00:00,E02373,2.0
TKT042942,C06736,ORD0174277,Order Issue,Low,Discount coupon not applied.,Resolved,Phone,2024-09-18 05:00:00,2024-09-20 17:00:00,E00838,
TKT042943,C02061,ORD0129510,Delivery Delay,Low,Discount coupon not applied.,Resolved,Chat,2022-05-10 17:00:00,2022-05-15 16:00:00,E01985,
TKT042944,C02244,ORD0170662,Size Exchange,Medium,I need help with my account login.,Resolved,Chat,2023-03-03 15:00:00,2023-03-04 08:00:00,E00211,
TKT042945,C09383,ORD0039880,Payment Problem,Medium,I need help with my account login.,Closed,Chat,2023-03-04 18:00:00,2023-03-06 01:00:00,E00189,5.0
TKT042946,C06779,ORD0167596,Product Quality,Low,I received the wrong product.,Resolved,WhatsApp,2023-06-30 06:00:00,2023-07-01 06:00:00,E01537,5.0
TKT042947,C03348,ORD0165458,Size Exchange,Medium,My order has not arrived yet.,Resolved,Phone,2022-03-29 05:00:00,2022-04-01 04:00:00,E02175,4.0
TKT042948,C08324,ORD0090320,Payment Problem,Medium,I received the wrong product.,Resolved,WhatsApp,2024-04-02 06:00:00,2024-04-06 15:00:00,E01758,
TKT042949,C09511,ORD0008916,Wrong Item,High,The product quality is very poor.,Open,Email,2022-07-20 17:00:00,2022-07-25 17:00:00,E00365,
TKT042950,C06430,ORD0169335,Wrong Item,Low,I need help with my account login.,In Progress,Chat,2022-09-24 00:00:00,2022-09-29 00:00:00,E00099,4.0
TKT042951,C01968,ORD0014965,Product Quality,Critical,I need help with my account login.,Resolved,Chat,2023-03-14 10:00:00,2023-03-17 22:00:00,E01711,3.0
TKT042952,C03087,ORD0089188,Payment Problem,Medium,I want to return the item.,Resolved,Phone,2023-12-31 13:00:00,2024-01-05 06:00:00,E02340,4.0
TKT042953,C09216,ORD0106739,Wrong Item,Medium,I need help with my account login.,Resolved,Phone,2024-05-09 00:00:00,2024-05-14 00:00:00,E01703,
TKT042954,C02422,ORD0009694,Wrong Item,High,I received the wrong product.,In Progress,Chat,2024-01-27 23:00:00,2024-02-01 13:00:00,E02327,4.0
TKT042955,C02582,ORD0004413,Wrong Item,High,The product quality is very poor.,Resolved,WhatsApp,2022-04-25 20:00:00,2022-04-26 16:00:00,E02185,5.0
TKT042956,C08688,ORD0038876,Size Exchange,High,I want to return the item.,Resolved,Email,2024-11-30 14:00:00,2024-12-02 00:00:00,E01364,3.0
TKT042957,C02400,ORD0082422,Delivery Delay,Low,Product is damaged.,Resolved,Chat,2023-01-27 18:00:00,2023-01-31 07:00:00,E01623,3.0
TKT042958,C04493,ORD0022701,Wrong Item,High,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2024-12-12 23:00:00,2024-12-15 13:00:00,E01673,4.0
TKT042959,C06828,ORD0032006,Account Issue,Medium,Delivery is delayed.,Resolved,WhatsApp,2024-03-10 10:00:00,2024-03-13 05:00:00,E02218,4.0
TKT042960,C06130,ORD0071047,Account Issue,High,Discount coupon not applied.,In Progress,Email,2022-04-18 21:00:00,2022-04-23 11:00:00,E00437,4.0
TKT042961,C06833,ORD0014758,Order Issue,Medium,Discount coupon not applied.,Resolved,Email,2023-07-25 03:00:00,2023-07-26 07:00:00,E01893,
TKT042962,C01935,ORD0050459,Product Quality,Low,My payment was deducted but order not confirmed.,Resolved,Phone,2024-12-28 01:00:00,2025-01-01 09:00:00,E01817,5.0
TKT042963,C05050,ORD0158638,Account Issue,Medium,I need help with my account login.,Resolved,WhatsApp,2023-08-18 07:00:00,2023-08-18 13:00:00,E01214,
TKT042964,C02701,ORD0199495,Wrong Item,Low,My order has not arrived yet.,Resolved,Chat,2023-03-13 14:00:00,2023-03-14 01:00:00,E01094,3.0
TKT042965,C01748,ORD0162740,Payment Problem,Low,My payment was deducted but order not confirmed.,In Progress,WhatsApp,2024-12-06 14:00:00,2024-12-07 15:00:00,E01967,3.0
TKT042966,C07696,ORD0006572,Order Issue,Critical,The product quality is very poor.,Resolved,Email,2023-11-07 10:00:00,2023-11-07 18:00:00,E01042,
TKT042967,C01283,ORD0159403,Product Quality,Medium,Discount coupon not applied.,Resolved,WhatsApp,2023-05-23 15:00:00,2023-05-27 05:00:00,E00600,1.0
TKT042968,C08404,ORD0024283,Return & Refund,Low,Delivery is delayed.,Resolved,Phone,2023-01-05 16:00:00,2023-01-07 15:00:00,E00047,1.0
TKT042969,C04375,ORD0016334,Return & Refund,Medium,The product quality is very poor.,Closed,Chat,2024-04-22 09:00:00,2024-04-22 20:00:00,E01699,
TKT042970,C05982,ORD0157323,Account Issue,Medium,I want to return the item.,Resolved,WhatsApp,2024-11-14 09:00:00,2024-11-18 07:00:00,E00094,2.0
TKT042971,C02343,ORD0129912,Delivery Delay,Low,Product is damaged.,Resolved,WhatsApp,2022-02-09 19:00:00,2022-02-10 01:00:00,E00832,
TKT042972,C00788,ORD0069297,Account Issue,Medium,I need help with my account login.,Resolved,Phone,2024-08-11 16:00:00,2024-08-15 16:00:00,E01735,
TKT042973,C03903,ORD0141845,Size Exchange,Medium,Discount coupon not applied.,Closed,Chat,2022-09-26 14:00:00,2022-09-29 23:00:00,E02195,5.0
TKT042974,C04097,ORD0054844,Delivery Delay,Medium,The size I received is different from what I ordered.,Resolved,Chat,2024-02-29 17:00:00,2024-03-01 05:00:00,E01557,3.0
TKT042975,C07126,ORD0094086,Account Issue,Low,I want to return the item.,In Progress,Email,2023-09-05 15:00:00,2023-09-07 11:00:00,E00551,
TKT042976,C01690,ORD0083661,Delivery Delay,High,Delivery is delayed.,Resolved,Email,2022-08-12 07:00:00,2022-08-15 23:00:00,E00726,5.0
TKT042977,C05781,ORD0044064,Account Issue,High,I need help with my account login.,Resolved,WhatsApp,2022-03-24 20:00:00,2022-03-29 10:00:00,E02288,4.0
TKT042978,C03421,ORD0056190,Account Issue,Low,The product quality is very poor.,Open,Email,2023-08-09 00:00:00,2023-08-12 07:00:00,E01299,1.0
TKT042979,C09013,ORD0120335,Size Exchange,High,Delivery is delayed.,Closed,Phone,2024-04-07 06:00:00,2024-04-09 08:00:00,E02487,3.0
TKT042980,C05844,ORD0173652,Delivery Delay,Low,I want to return the item.,Resolved,WhatsApp,2023-10-02 09:00:00,2023-10-05 16:00:00,E02219,1.0
TKT042981,C02235,ORD0038782,Product Quality,Medium,The product quality is very poor.,In Progress,WhatsApp,2022-07-01 01:00:00,2022-07-02 23:00:00,E00044,3.0
TKT042982,C09813,ORD0187365,Delivery Delay,Low,I received the wrong product.,Resolved,Phone,2023-09-07 16:00:00,2023-09-10 17:00:00,E00663,3.0
TKT042983,C04626,ORD0138798,Delivery Delay,Low,Delivery is delayed.,Resolved,Phone,2024-03-13 03:00:00,2024-03-15 07:00:00,E01722,2.0
TKT042984,C08755,ORD0120670,Account Issue,Low,I need help with my account login.,Resolved,Chat,2022-04-08 04:00:00,2022-04-10 04:00:00,E00312,5.0
TKT042985,C04398,ORD0157039,Size Exchange,Medium,The product quality is very poor.,Resolved,WhatsApp,2023-10-10 06:00:00,2023-10-10 20:00:00,E01350,4.0
TKT042986,C00215,ORD0034539,Delivery Delay,Low,The size I received is different from what I ordered.,Resolved,Chat,2024-04-14 18:00:00,2024-04-17 05:00:00,E00435,
TKT042987,C06194,ORD0148069,Return & Refund,Critical,Delivery is delayed.,Resolved,Phone,2024-07-15 02:00:00,2024-07-15 19:00:00,E00766,2.0
TKT042988,C02756,ORD0122795,Wrong Item,High,My payment was deducted but order not confirmed.,Open,WhatsApp,2022-10-16 21:00:00,2022-10-20 07:00:00,E00155,4.0
TKT042989,C05767,ORD0188219,Product Quality,High,I received the wrong product.,Resolved,Phone,2023-11-21 01:00:00,2023-11-25 20:00:00,E01116,5.0
TKT042990,C07577,ORD0131366,Delivery Delay,High,I received the wrong product.,Open,Chat,2024-02-02 00:00:00,2024-02-02 23:00:00,E00727,
TKT042991,C01634,ORD0037936,Order Issue,Medium,I need help with my account login.,Open,Phone,2023-09-10 05:00:00,2023-09-10 18:00:00,E00572,3.0
TKT042992,C09196,ORD0173327,Wrong Item,Medium,The product quality is very poor.,Resolved,Phone,2022-10-23 05:00:00,2022-10-28 03:00:00,E02156,
TKT042993,C01656,ORD0103873,Payment Problem,Medium,I received the wrong product.,In Progress,Email,2024-02-06 21:00:00,2024-02-09 02:00:00,E00384,4.0
TKT042994,C09412,ORD0160721,Return & Refund,High,I want to return the item.,Closed,Phone,2024-09-03 05:00:00,2024-09-07 15:00:00,E01769,
TKT042995,C08946,ORD0075695,Delivery Delay,High,My payment was deducted but order not confirmed.,Open,WhatsApp,2023-05-19 17:00:00,2023-05-21 11:00:00,E02092,2.0
TKT042996,C07382,ORD0003038,Order Issue,Medium,Delivery is delayed.,Closed,WhatsApp,2024-08-11 10:00:00,2024-08-12 14:00:00,E00368,5.0
TKT042997,C09126,ORD0137822,Payment Problem,Medium,Delivery is delayed.,Resolved,Chat,2023-12-03 03:00:00,2023-12-07 23:00:00,E00734,
TKT042998,C08533,ORD0074233,Size Exchange,Medium,I need help with my account login.,Resolved,Phone,2023-04-11 13:00:00,2023-04-13 09:00:00,E02194,3.0
TKT042999,C09793,ORD0096157,Order Issue,Medium,Discount coupon not applied.,Resolved,Email,2024-10-14 23:00:00,2024-10-18 16:00:00,E00443,4.0
TKT043000,C05383,ORD0157437,Payment Problem,Low,Delivery is delayed.,Closed,Chat,2024-11-11 19:00:00,2024-11-15 02:00:00,E02071,4.0
TKT043001,C02087,ORD0044958,Return & Refund,Medium,The product quality is very poor.,Resolved,Email,2024-12-18 07:00:00,2024-12-18 08:00:00,E00942,3.0
TKT043002,C02896,ORD0048021,Payment Problem,Medium,The size I received is different from what I ordered.,Closed,Phone,2023-12-10 17:00:00,2023-12-13 21:00:00,E00990,2.0
TKT043003,C00101,ORD0080466,Wrong Item,Medium,The product quality is very poor.,In Progress,Chat,2022-09-01 18:00:00,2022-09-02 06:00:00,E01496,5.0
TKT043004,C07720,ORD0188079,Return & Refund,Low,My order has not arrived yet.,Resolved,Phone,2023-08-19 05:00:00,2023-08-22 05:00:00,E00102,2.0
TKT043005,C03319,ORD0060991,Order Issue,Medium,Product is damaged.,Open,WhatsApp,2023-09-10 11:00:00,2023-09-15 04:00:00,E01672,4.0
TKT043006,C09043,ORD0026103,Account Issue,High,The size I received is different from what I ordered.,Open,Chat,2024-04-08 09:00:00,2024-04-09 14:00:00,E00118,
TKT043007,C05851,ORD0056051,Return & Refund,Medium,Discount coupon not applied.,Open,Phone,2022-12-03 06:00:00,2022-12-06 13:00:00,E01221,5.0
TKT043008,C05560,ORD0002107,Product Quality,High,I want to return the item.,Resolved,Phone,2024-06-29 08:00:00,2024-06-30 00:00:00,E00378,
TKT043009,C02791,ORD0105662,Payment Problem,Medium,Product is damaged.,Resolved,WhatsApp,2023-11-21 22:00:00,2023-11-25 13:00:00,E01535,2.0
TKT043010,C04590,ORD0067855,Delivery Delay,Medium,I need help with my account login.,Open,Chat,2023-04-06 11:00:00,2023-04-10 14:00:00,E01767,
TKT043011,C05112,ORD0006597,Size Exchange,Low,Delivery is delayed.,Closed,Chat,2023-12-24 13:00:00,2023-12-28 16:00:00,E01654,4.0
TKT043012,C00983,ORD0183860,Payment Problem,Medium,I want to return the item.,Resolved,Email,2022-03-31 20:00:00,2022-04-01 15:00:00,E00349,5.0
TKT043013,C06564,ORD0057496,Product Quality,Low,I want to return the item.,Open,Chat,2023-02-21 21:00:00,2023-02-23 12:00:00,E02182,5.0
TKT043014,C02186,ORD0185708,Delivery Delay,High,My order has not arrived yet.,Resolved,WhatsApp,2022-03-06 15:00:00,2022-03-10 18:00:00,E01847,4.0
TKT043015,C01012,ORD0056059,Return & Refund,High,Discount coupon not applied.,Escalated,WhatsApp,2022-01-11 05:00:00,2022-01-14 14:00:00,E00149,
TKT043016,C06046,ORD0081598,Size Exchange,Low,I need help with my account login.,Escalated,WhatsApp,2024-05-30 10:00:00,2024-06-03 21:00:00,E01767,
TKT043017,C02664,ORD0179298,Payment Problem,Medium,My payment was deducted but order not confirmed.,Open,WhatsApp,2023-04-17 17:00:00,2023-04-20 00:00:00,E00430,4.0
TKT043018,C09337,ORD0102144,Return & Refund,Medium,My payment was deducted but order not confirmed.,Open,Chat,2022-09-14 09:00:00,2022-09-18 14:00:00,E02201,4.0
TKT043019,C06719,ORD0086121,Order Issue,High,I need help with my account login.,Resolved,Phone,2023-01-04 03:00:00,2023-01-06 10:00:00,E00137,4.0
TKT043020,C04652,ORD0021222,Delivery Delay,Medium,I received the wrong product.,In Progress,WhatsApp,2024-06-28 08:00:00,2024-06-29 00:00:00,E01521,4.0
TKT043021,C00851,ORD0060705,Wrong Item,Low,I need help with my account login.,Resolved,WhatsApp,2023-08-07 23:00:00,2023-08-09 07:00:00,E01905,
TKT043022,C07227,ORD0125714,Payment Problem,High,My order has not arrived yet.,Closed,Phone,2024-08-09 19:00:00,2024-08-14 05:00:00,E00165,4.0
TKT043023,C06063,ORD0153322,Return & Refund,Low,Discount coupon not applied.,Resolved,Phone,2023-08-22 03:00:00,2023-08-24 10:00:00,E01156,1.0
TKT043024,C08642,ORD0195955,Wrong Item,Medium,My payment was deducted but order not confirmed.,Resolved,Email,2024-09-13 14:00:00,2024-09-15 10:00:00,E00580,
TKT043025,C02189,ORD0170473,Size Exchange,Medium,My payment was deducted but order not confirmed.,Open,WhatsApp,2023-06-21 10:00:00,2023-06-23 02:00:00,E00752,2.0
TKT043026,C08853,ORD0074106,Return & Refund,High,I received the wrong product.,Escalated,Chat,2022-05-02 05:00:00,2022-05-03 07:00:00,E00807,
TKT043027,C05193,ORD0147291,Delivery Delay,Medium,I want to return the item.,Resolved,Phone,2024-04-07 15:00:00,2024-04-09 12:00:00,E01844,4.0
TKT043028,C06278,ORD0139666,Order Issue,Low,I want to return the item.,Open,Email,2022-08-15 02:00:00,2022-08-18 15:00:00,E00962,5.0
TKT043029,C00629,ORD0186860,Payment Problem,Low,Discount coupon not applied.,Resolved,Email,2023-07-24 12:00:00,2023-07-27 00:00:00,E00279,
TKT043030,C01306,ORD0021961,Payment Problem,Medium,Product is damaged.,Resolved,Chat,2024-11-25 16:00:00,2024-11-29 10:00:00,E00770,4.0
TKT043031,C03811,ORD0039548,Product Quality,High,The product quality is very poor.,Closed,Phone,2023-07-25 13:00:00,2023-07-27 04:00:00,E02329,5.0
TKT043032,C07887,ORD0098932,Payment Problem,High,I need help with my account login.,In Progress,Chat,2022-11-25 03:00:00,2022-11-25 10:00:00,E00485,5.0
TKT043033,C08562,ORD0125635,Product Quality,Low,I want to return the item.,Resolved,WhatsApp,2023-08-09 08:00:00,2023-08-10 09:00:00,E01850,4.0
TKT043034,C09085,ORD0098202,Wrong Item,High,The product quality is very poor.,Resolved,Phone,2022-07-01 11:00:00,2022-07-03 06:00:00,E02456,4.0
TKT043035,C02538,ORD0087106,Order Issue,High,The product quality is very poor.,Closed,Phone,2024-01-26 07:00:00,2024-01-28 22:00:00,E02164,2.0
TKT043036,C01787,ORD0010366,Size Exchange,Low,Product is damaged.,Closed,Phone,2023-02-27 15:00:00,2023-02-28 12:00:00,E02348,
TKT043037,C08911,ORD0026893,Order Issue,Medium,Product is damaged.,In Progress,WhatsApp,2023-12-27 10:00:00,2023-12-30 05:00:00,E02030,
TKT043038,C09320,ORD0107680,Product Quality,Low,My order has not arrived yet.,Resolved,Phone,2023-05-29 18:00:00,2023-06-02 18:00:00,E00493,
TKT043039,C08393,ORD0124329,Wrong Item,Critical,Discount coupon not applied.,In Progress,Email,2022-10-31 17:00:00,2022-11-04 05:00:00,E00305,3.0
TKT043040,C09458,ORD0033386,Account Issue,Low,Product is damaged.,Closed,Chat,2024-02-07 02:00:00,2024-02-10 17:00:00,E02124,4.0
TKT043041,C04522,ORD0028716,Wrong Item,Medium,I want to return the item.,Resolved,Chat,2023-04-18 11:00:00,2023-04-23 08:00:00,E02446,4.0
TKT043042,C04406,ORD0075186,Size Exchange,Medium,Discount coupon not applied.,Resolved,Email,2022-03-11 19:00:00,2022-03-15 08:00:00,E00685,4.0
TKT043043,C01745,ORD0003133,Payment Problem,High,My order has not arrived yet.,Open,WhatsApp,2023-05-29 10:00:00,2023-06-02 00:00:00,E02069,
TKT043044,C09210,ORD0175394,Product Quality,Medium,I need help with my account login.,Resolved,WhatsApp,2022-09-02 02:00:00,2022-09-05 08:00:00,E00912,3.0
TKT043045,C04807,ORD0150397,Return & Refund,Medium,Delivery is delayed.,Resolved,Chat,2024-02-12 10:00:00,2024-02-13 11:00:00,E01041,3.0
TKT043046,C06456,ORD0071114,Product Quality,Medium,My payment was deducted but order not confirmed.,Resolved,Email,2022-03-29 03:00:00,2022-04-02 12:00:00,E02476,3.0
TKT043047,C07753,ORD0183054,Payment Problem,Critical,Delivery is delayed.,Open,Chat,2024-06-19 18:00:00,2024-06-21 23:00:00,E02216,5.0
TKT043048,C04905,ORD0114220,Size Exchange,High,I received the wrong product.,Resolved,WhatsApp,2023-04-07 12:00:00,2023-04-10 15:00:00,E00780,
TKT043049,C04602,ORD0081300,Product Quality,Medium,Product is damaged.,Resolved,Chat,2022-09-28 10:00:00,2022-10-01 03:00:00,E00839,2.0
TKT043050,C07010,ORD0110908,Product Quality,High,Product is damaged.,Resolved,Phone,2023-07-29 16:00:00,2023-07-30 22:00:00,E01266,4.0
TKT043051,C01715,ORD0031883,Size Exchange,Low,Delivery is delayed.,Closed,WhatsApp,2023-09-19 15:00:00,2023-09-21 09:00:00,E01788,3.0
TKT043052,C06981,ORD0099919,Size Exchange,Medium,My payment was deducted but order not confirmed.,Open,Chat,2023-09-21 22:00:00,2023-09-26 22:00:00,E00497,3.0
TKT043053,C01598,ORD0039914,Order Issue,Low,The size I received is different from what I ordered.,Resolved,WhatsApp,2024-10-19 17:00:00,2024-10-21 13:00:00,E00541,4.0
TKT043054,C09072,ORD0011924,Wrong Item,Medium,The size I received is different from what I ordered.,Resolved,WhatsApp,2023-06-06 11:00:00,2023-06-10 00:00:00,E01078,
TKT043055,C02753,ORD0066375,Return & Refund,Medium,I want to return the item.,Open,Email,2023-06-25 07:00:00,2023-06-28 03:00:00,E01154,
TKT043056,C09831,ORD0153513,Size Exchange,Medium,I received the wrong product.,Closed,Phone,2023-08-01 23:00:00,2023-08-02 00:00:00,E02308,
TKT043057,C04828,ORD0161080,Product Quality,Critical,The size I received is different from what I ordered.,Resolved,Chat,2022-03-03 02:00:00,2022-03-06 03:00:00,E00597,4.0
TKT043058,C07595,ORD0155883,Size Exchange,Medium,Delivery is delayed.,Resolved,Chat,2024-03-29 14:00:00,2024-04-03 07:00:00,E01977,4.0
TKT043059,C01475,ORD0003874,Delivery Delay,Low,My order has not arrived yet.,Resolved,WhatsApp,2022-08-01 06:00:00,2022-08-05 03:00:00,E01355,2.0
TKT043060,C04796,ORD0093225,Payment Problem,High,The size I received is different from what I ordered.,Resolved,Chat,2022-04-20 19:00:00,2022-04-22 05:00:00,E00338,3.0
TKT043061,C05056,ORD0029924,Payment Problem,High,Product is damaged.,Resolved,WhatsApp,2024-04-11 02:00:00,2024-04-12 14:00:00,E01870,2.0
TKT043062,C08727,ORD0097520,Account Issue,Low,My payment was deducted but order not confirmed.,Resolved,Phone,2023-07-10 18:00:00,2023-07-14 04:00:00,E00444,1.0
TKT043063,C02391,ORD0147053,Delivery Delay,High,My payment was deducted but order not confirmed.,Escalated,WhatsApp,2023-10-14 10:00:00,2023-10-17 07:00:00,E00082,1.0
TKT043064,C00920,ORD0146016,Account Issue,Low,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2022-06-17 05:00:00,2022-06-18 21:00:00,E00456,4.0
TKT043065,C01518,ORD0062486,Wrong Item,Medium,Product is damaged.,In Progress,Chat,2023-09-14 17:00:00,2023-09-15 04:00:00,E02217,4.0
TKT043066,C07112,ORD0006086,Account Issue,Medium,The size I received is different from what I ordered.,Closed,WhatsApp,2023-04-30 16:00:00,2023-04-30 21:00:00,E00243,5.0
TKT043067,C08804,ORD0140428,Wrong Item,Medium,Discount coupon not applied.,Closed,WhatsApp,2023-08-17 11:00:00,2023-08-19 05:00:00,E00943,5.0
