product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams,margin_pct,total_qty_sold,total_revenue,avg_sale_price,avg_discount,n_transactions,online_share,avg_rating,review_count,pct_positive,pct_negative,return_count,total_stock,avg_days_on_hand,stockout_locations,return_rate,sell_through_rate,velocity_class,category_enc,sub_category_enc,brand_enc,season_enc,style_tag_enc,color_enc
P04632,Reebok Kurti Beige,Tops,Kurti,Reebok,Navy,Free Size,minimalist,All Season,3495,4514.7,1559.12,2024-03-25,True,SUP0217,1906,55.39,66,213247.73,3546.667142857143,0.07816326530612246,49,0.7755102040816326,3.769230769230769,13,76.92307692307693,23.076923076923077,7.0,709.0,22.8,0.0,0.1061,0.0852,C,8,29,37,0,5,11
P04633,Mango Socks Blue,Innerwear,Socks,Mango,Mustard,M,luxury,Monsoon,716,916.85,338.0,2021-09-28,True,SUP0295,1474,52.79,93,67512.29,733.7461016949152,0.0806779661016949,59,0.711864406779661,4.190476190476191,21,80.95238095238095,14.285714285714285,9.0,1167.0,18.816666666666666,1.0,0.0968,0.0738,C,6,49,27,2,4,10
P04634,Peter England Hoodie Cream,Tops,Hoodie,Peter England,Teal,XS,party,Festive,4406,6377.54,2045.73,2023-04-15,False,SUP0286,954,53.57,102,387328.8,4241.971639344262,0.06459016393442622,61,0.6065573770491803,4.066666666666666,15,73.33333333333333,0.0,19.0,980.0,67.14,0.0,0.1863,0.0943,B,8,23,35,1,7,17
P04635,Adidas Skirt White,Bottoms,Skirt,Adidas,Coral,L,formal,Winter,724,1069.35,350.65,2020-01-18,False,SUP0079,392,51.57,98,69059.87,727.1278947368421,0.047017543859649125,57,0.7368421052631579,4.235294117647059,17,76.47058823529412,0.0,12.0,1900.0,120.8,0.0,0.1224,0.049,B,2,47,1,4,3,4
P04636,Mamaearth Scarf Grey,Accessories,Scarf,Mamaearth,Mint,S,ethnic,Monsoon,2890,3326.42,1307.74,2021-05-12,True,SUP0322,1196,54.75,107,283265.98,2738.233382352941,0.06352941176470589,68,0.7058823529411765,4.375,16,81.25,0.0,5.0,501.0,118.9,0.0,0.0467,0.176,B,0,43,26,2,2,9
P04637,Peter England Evening Gown Grey,Dresses,Evening Gown,Peter England,Mint,Free Size,luxury,Winter,5611,7827.65,2396.55,2021-03-15,True,SUP0077,106,57.29,80,326047.87,4314.681666666666,0.05520833333333333,48,0.625,4.076923076923077,13,76.92307692307693,15.384615384615385,8.0,1478.0,24.9,0.0,0.1,0.0513,C,3,18,35,4,4,9
P04638,Only Puffer Jacket Grey,Outerwear,Puffer Jacket,Only,Green,XL,minimalist,Festive,5867,8759.5,2339.62,2022-02-14,True,SUP0306,1594,60.12,114,550872.99,5142.452,0.04986666666666667,75,0.6266666666666667,3.88,25,72.0,12.0,6.0,304.0,20.3,0.0,0.0526,0.2727,A,7,38,33,1,5,6
P04639,Zara Dhoti Teal,Ethnic Wear,Dhoti,Zara,Black,XXL,formal,Summer,1637,2237.08,600.07,2022-03-04,True,SUP0343,325,63.34,108,151670.56,1532.7355384615385,0.07523076923076923,65,0.676923076923077,4.2631578947368425,19,78.94736842105263,0.0,5.0,983.0,14.375,0.0,0.0463,0.099,B,4,16,49,3,3,1
P04640,Kazo Socks Olive,Innerwear,Socks,Kazo,Yellow,Free Size,office,All Season,541,686.74,304.87,2022-01-16,True,SUP0003,753,43.65,95,45797.32,520.7444444444444,0.05185185185185186,54,0.6666666666666666,3.8666666666666667,15,66.66666666666666,13.333333333333334,14.0,1970.0,32.0,0.0,0.1474,0.046,C,6,49,19,0,6,19
P04641,FabIndia Thermal Innerwear Olive,Innerwear,Thermal Innerwear,FabIndia,Coral,M,bohemian,Winter,141,156.79,58.92,2021-08-31,True,SUP0302,1561,58.21,94,13078.4,145.34516666666664,0.056,60,0.6666666666666666,4.074074074074074,27,81.48148148148148,7.4074074074074066,6.0,1888.0,125.28333333333335,1.0,0.0638,0.0474,C,6,56,13,4,0,4
P04642,Mamaearth Casual Dress Brown,Dresses,Casual Dress,Mamaearth,Grey,XL,luxury,Summer,2780,3970.4,1023.76,2021-07-18,False,SUP0249,944,63.17,102,304427.61,2927.793448275862,0.06362068965517241,58,0.7068965517241379,3.8333333333333335,18,66.66666666666666,16.666666666666664,8.0,3369.0,26.53076923076923,1.0,0.0784,0.0294,B,3,9,26,3,4,7
P04643,Mamaearth Track Pants Grey,Activewear,Track Pants,Mamaearth,Orange,M,sporty,Summer,1782,2452.73,863.77,2020-07-14,True,SUP0208,664,51.53,110,192375.35,1834.5101587301588,0.04746031746031747,63,0.6666666666666666,3.8,20,65.0,15.0,8.0,900.0,57.23333333333333,0.0,0.0727,0.1089,A,1,57,26,3,8,13
P04644,Reebok Shorts Beige,Bottoms,Shorts,Reebok,Brown,L,bohemian,All Season,605,794.93,314.26,2021-02-26,True,SUP0317,1599,48.06,88,52034.82,660.3162264150944,0.07169811320754717,53,0.7547169811320755,4.235294117647059,17,76.47058823529412,5.88235294117647,11.0,2411.0,46.0,0.0,0.125,0.0352,C,2,46,37,0,0,3
P04645,True Blue Track Pants White,Activewear,Track Pants,True Blue,Green,XXL,minimalist,Summer,828,1214.27,293.48,2023-11-17,False,SUP0324,441,64.56,91,75282.01,800.958813559322,0.07983050847457628,59,0.6610169491525424,3.6666666666666665,15,66.66666666666666,20.0,9.0,2085.0,22.9125,0.0,0.0989,0.0418,C,1,57,42,3,5,6
P04646,Numero Uno Loafers Green,Footwear,Loafers,Numero Uno,Yellow,XXL,bohemian,Festive,493,569.77,292.45,2022-05-31,True,SUP0311,636,40.68,105,42344.43,435.1477464788733,0.06943661971830986,71,0.7323943661971831,4.333333333333333,21,80.95238095238095,4.761904761904762,6.0,574.0,13.466666666666667,0.0,0.0571,0.1546,B,5,32,31,1,0,19
P04647,Puma Boots Coral,Footwear,Boots,Puma,Pink,XXL,party,Winter,5225,7288.32,2574.69,2022-05-26,True,SUP0024,947,50.72,100,450191.54,5084.075625,0.0484375,64,0.796875,4.4375,16,87.5,6.25,13.0,1186.0,21.96,0.0,0.13,0.0778,B,5,4,36,4,7,14
P04648,Mamaearth Sandals Navy,Footwear,Sandals,Mamaearth,Olive,XL,minimalist,All Season,1753,2376.51,867.91,2021-12-29,True,SUP0216,912,50.49,129,192478.88,1606.5020253164557,0.057848101265822786,79,0.6708860759493671,3.608695652173913,23,65.21739130434783,21.73913043478261,13.0,559.0,16.166666666666668,0.0,0.1008,0.1875,A,5,41,26,0,5,12
P04649,Here&Now Leggings Pink,Bottoms,Leggings,Here&Now,Maroon,M,formal,Monsoon,306,357.69,171.46,2022-10-25,False,SUP0270,1433,43.97,102,32146.06,320.69573770491803,0.0619672131147541,61,0.639344262295082,3.875,16,56.25,6.25,7.0,1051.0,71.15,0.0,0.0686,0.0885,B,2,30,17,2,3,8
P04650,Cover Story Bra Beige,Innerwear,Bra,Cover Story,Coral,Free Size,party,Winter,215,252.76,102.75,2020-01-12,True,SUP0246,332,52.21,73,16418.27,227.5223404255319,0.04,47,0.7446808510638298,3.4285714285714284,14,50.0,21.428571428571427,7.0,1065.0,16.650000000000002,1.0,0.0959,0.0641,C,6,6,10,4,7,4
P04651,Biba Sandals Maroon,Footwear,Sandals,Biba,Yellow,Free Size,streetwear,Monsoon,2747,3864.17,1218.57,2024-01-18,False,SUP0119,471,55.64,101,256234.07,2720.83921875,0.0640625,64,0.578125,4.0,29,72.41379310344827,6.896551724137931,3.0,2958.0,128.2125,0.0,0.0297,0.033,B,5,41,7,2,9,19
P04652,Libas Anarkali Mint,Ethnic Wear,Anarkali,Libas,Cream,XXL,minimalist,Monsoon,2811,3102.56,1420.27,2022-08-31,True,SUP0077,1130,49.47,91,223775.65,2635.3901754385965,0.06403508771929825,57,0.5964912280701754,3.5,16,56.25,25.0,1.0,1231.0,28.900000000000002,2.0,0.011,0.0688,C,4,0,24,2,5,5
P04653,LIFE Gym Vest Coral,Activewear,Gym Vest,LIFE,Green,XS,luxury,Winter,4574,5282.12,2697.68,2023-12-14,True,SUP0131,226,41.02,109,385151.15,3866.012380952381,0.04666666666666667,63,0.6031746031746031,3.875,24,70.83333333333334,25.0,13.0,590.0,30.7,1.0,0.1193,0.1559,A,1,20,21,4,4,6
P04654,Nike Scarf Yellow,Accessories,Scarf,Nike,Green,L,ethnic,All Season,6793,7504.56,3985.54,2020-01-29,True,SUP0266,1210,41.33,96,548654.8,5984.085322580645,0.0632258064516129,62,0.7419354838709677,4.0,15,66.66666666666666,6.666666666666667,9.0,1950.0,25.900000000000002,0.0,0.0938,0.0469,B,0,43,30,0,2,6
P04655,Wrangler Skirt Mint,Bottoms,Skirt,Wrangler,Black,XXL,luxury,Summer,4316,5624.11,2450.41,2021-01-21,True,SUP0379,366,43.22,108,460171.34,4523.721710526315,0.06407894736842105,76,0.7236842105263158,3.9310344827586206,29,75.86206896551724,17.24137931034483,5.0,1869.0,37.3625,1.0,0.0463,0.0546,B,2,47,48,3,4,1
P04656,W Blazer Beige,Outerwear,Blazer,W,Beige,M,minimalist,All Season,2221,2694.28,1003.92,2023-01-25,True,SUP0224,116,54.8,103,214903.04,2252.383484848485,0.065,66,0.7424242424242424,4.2592592592592595,27,81.48148148148148,3.7037037037037033,8.0,463.0,17.12,1.0,0.0777,0.182,B,7,2,47,0,5,0
P04657,Numero Uno Handbag Red,Accessories,Handbag,Numero Uno,Blue,L,party,Winter,4383,4979.74,1815.31,2020-01-03,False,SUP0237,1493,58.58,108,383955.45,3988.096,0.0643076923076923,65,0.7076923076923077,4.055555555555555,18,66.66666666666666,5.555555555555555,11.0,350.0,45.333333333333336,1.0,0.1019,0.2358,B,0,21,31,4,7,2
P04658,Uniqlo Sports Shoes Black,Footwear,Sports Shoes,Uniqlo,Beige,S,minimalist,Monsoon,2911,3455.6,1688.44,2021-07-04,True,SUP0048,1253,42.0,91,261476.06,3132.572131147541,0.05,61,0.7377049180327869,3.8947368421052633,19,73.68421052631578,10.526315789473683,6.0,1043.0,24.5,0.0,0.0659,0.0802,C,5,51,44,2,5,0
P04659,Spykar Sweatshirt Grey,Tops,Sweatshirt,Spykar,Teal,XS,luxury,Summer,4743,6237.21,2565.61,2021-08-08,True,SUP0144,1982,45.91,115,609946.13,5355.483333333334,0.05904761904761905,63,0.8253968253968254,4.083333333333333,24,79.16666666666666,8.333333333333332,8.0,544.0,19.433333333333334,1.0,0.0696,0.1745,A,8,53,39,3,4,17
P04660,Cover Story Shorts Mint,Bottoms,Shorts,Cover Story,Grey,M,party,All Season,2199,2885.25,1296.89,2023-07-31,False,SUP0104,125,41.02,108,213322.95,2175.3901587301584,0.06777777777777778,63,0.7142857142857143,3.6,20,60.0,20.0,4.0,2420.0,30.849999999999998,0.0,0.037,0.0427,B,2,46,10,0,7,7
P04661,Mango Watch Beige,Accessories,Watch,Mango,Maroon,XL,party,Winter,3992,5665.27,1577.02,2021-10-23,True,SUP0033,1754,60.5,84,330461.49,4154.308070175439,0.06017543859649123,57,0.7017543859649122,3.6,20,60.0,15.0,3.0,2076.0,59.42857142857143,2.0,0.0357,0.0389,C,0,60,27,4,7,8
P04662,Aurelia Joggers Black,Bottoms,Joggers,Aurelia,Black,M,office,Summer,389,433.34,224.63,2023-05-08,False,SUP0116,764,42.25,98,36191.21,377.25854838709677,0.06129032258064516,62,0.6451612903225806,3.7058823529411766,17,58.82352941176471,23.52941176470588,4.0,1402.0,29.46,1.0,0.0408,0.0653,B,2,27,5,3,6,1
P04663,True Blue Shorts Black,Bottoms,Shorts,True Blue,Red,S,minimalist,All Season,2513,3077.03,1286.23,2021-05-21,True,SUP0314,1605,48.82,77,173751.34,2411.1889285714283,0.06303571428571429,56,0.7857142857142857,4.2,15,80.0,6.666666666666667,7.0,46.0,3.3,0.0,0.0909,0.626,C,2,46,42,0,5,16
P04664,U.S. Polo T-Shirt Pink,Tops,T-Shirt,U.S. Polo,Coral,XXL,office,Festive,2940,4242.43,1228.48,2024-04-19,True,SUP0010,253,58.21,96,215761.46,2568.621451612903,0.07161290322580646,62,0.5967741935483871,4.08,25,72.0,8.0,5.0,1316.0,54.75,0.0,0.0521,0.068,B,8,54,43,1,6,4
P04665,Wrangler Belt Brown,Accessories,Belt,Wrangler,Black,L,formal,Winter,327,376.31,118.67,2020-07-06,True,SUP0357,1018,63.71,99,26395.62,307.8609523809524,0.0619047619047619,63,0.6349206349206349,4.1875,16,81.25,12.5,2.0,675.0,22.2,1.0,0.0202,0.1279,B,0,1,48,4,3,1
P04666,H&M Trousers Brown,Bottoms,Trousers,H&M,Red,Free Size,casual,All Season,3370,4527.52,1398.83,2022-05-24,True,SUP0340,581,58.49,76,229921.87,3403.2506,0.071,50,0.82,4.3,10,90.0,10.0,12.0,663.0,31.0,0.0,0.1579,0.1028,C,2,58,16,0,1,16
P04667,Mango Jewellery White,Accessories,Jewellery,Mango,Pink,M,formal,All Season,4949,5889.48,1938.27,2023-02-20,False,SUP0320,1755,60.84,85,407186.22,4937.762280701754,0.062456140350877196,57,0.7017543859649122,4.066666666666666,15,66.66666666666666,13.333333333333334,8.0,1209.0,53.64,1.0,0.0941,0.0657,C,0,26,27,0,3,14
P04668,Blackberrys Evening Gown Pink,Dresses,Evening Gown,Blackberrys,White,L,sporty,Festive,4076,5570.17,1485.49,2022-06-25,True,SUP0057,1142,63.56,75,329266.88,4489.236,0.043,50,0.72,3.5,14,50.0,21.428571428571427,14.0,619.0,65.05,0.0,0.1867,0.1081,C,3,18,8,1,8,18
P04669,Puma Skirt Olive,Bottoms,Skirt,Puma,Blue,XXL,casual,Winter,1214,1640.54,530.27,2020-09-21,True,SUP0342,1242,56.32,101,142317.06,1467.680294117647,0.07411764705882352,68,0.6323529411764706,4.346153846153846,26,84.61538461538461,3.8461538461538463,5.0,1511.0,27.349999999999998,1.0,0.0495,0.0627,B,2,47,36,4,1,2
P04670,Bewakoof Trousers Cream,Bottoms,Trousers,Bewakoof,Maroon,L,bohemian,All Season,3908,4985.55,2241.35,2020-03-05,True,SUP0355,560,42.65,83,312913.46,4301.429230769231,0.04557692307692308,52,0.5769230769230769,3.8125,16,62.5,6.25,13.0,1810.0,62.25714285714286,0.0,0.1566,0.0438,C,2,58,6,0,0,8
P04671,U.S. Polo Boots Blue,Footwear,Boots,U.S. Polo,Black,XXL,party,Winter,3902,5190.75,1663.79,2022-12-22,True,SUP0388,805,57.36,98,353655.25,3835.4010606060606,0.04590909090909091,66,0.6666666666666666,4.117647058823529,17,76.47058823529412,5.88235294117647,9.0,440.0,14.8,0.0,0.0918,0.1822,B,5,4,43,4,7,1
P04672,Jack & Jones Palazzo Purple,Bottoms,Palazzo,Jack & Jones,Mint,XXL,streetwear,All Season,4631,5598.71,1947.85,2020-03-13,True,SUP0394,349,57.94,126,600979.02,4763.4811940298505,0.05208955223880597,67,0.7014925373134329,4.095238095238095,21,71.42857142857143,9.523809523809524,8.0,1531.0,23.22,0.0,0.0635,0.076,A,2,36,18,0,9,9
P04673,Jack & Jones Scarf Purple,Accessories,Scarf,Jack & Jones,White,XL,casual,Festive,7079,8819.06,2890.65,2021-12-18,True,SUP0083,393,59.17,77,472304.84,6375.845423728813,0.05322033898305085,59,0.6271186440677966,4.217391304347826,23,82.6086956521739,4.3478260869565215,5.0,952.0,19.875,0.0,0.0649,0.0748,C,0,43,18,1,1,18
P04674,Nike Puffer Jacket Maroon,Outerwear,Puffer Jacket,Nike,Red,XL,party,Winter,13884,17844.35,6031.91,2023-04-08,True,SUP0061,199,56.55,100,1427631.24,15145.141176470588,0.06941176470588235,68,0.6617647058823529,3.8333333333333335,24,62.5,16.666666666666664,7.0,1975.0,41.18333333333333,0.0,0.07,0.0482,B,7,38,30,4,7,16
P04675,LIFE Thermal Innerwear Purple,Innerwear,Thermal Innerwear,LIFE,Mustard,M,party,Monsoon,416,610.11,164.54,2022-04-10,True,SUP0235,766,60.45,109,45648.78,422.08484848484846,0.07454545454545454,66,0.6515151515151515,4.217391304347826,23,82.6086956521739,8.695652173913043,12.0,2466.0,57.8375,0.0,0.1101,0.0423,A,6,56,21,2,7,10
P04676,W Sunglasses Coral,Accessories,Sunglasses,W,Beige,XS,sporty,Festive,4777,5528.77,2324.9,2020-10-19,True,SUP0172,975,51.33,96,433951.69,4805.587966101695,0.045254237288135594,59,0.6949152542372882,4.0625,16,75.0,18.75,7.0,1631.0,17.17142857142857,2.0,0.0729,0.0556,B,0,52,47,1,8,0
P04677,Blackberrys Jeans Navy,Bottoms,Jeans,Blackberrys,Orange,M,office,Monsoon,2408,3082.38,1261.97,2020-11-24,False,SUP0256,835,47.59,76,165482.47,2465.629591836735,0.07285714285714286,49,0.7142857142857143,3.5555555555555554,9,66.66666666666666,22.22222222222222,10.0,142.0,7.75,1.0,0.1316,0.3486,C,2,25,8,2,6,13
P04678,Allen Solly Jewellery Blue,Accessories,Jewellery,Allen Solly,Mint,XS,minimalist,Festive,6269,8651.74,2919.14,2023-08-03,True,SUP0221,1793,53.44,87,473891.99,5741.839803921569,0.05607843137254902,51,0.6078431372549019,4.0,21,76.19047619047619,14.285714285714285,7.0,1518.0,85.75714285714285,1.0,0.0805,0.0542,C,0,26,3,1,5,9
P04679,Mango Mini Dress Blue,Dresses,Mini Dress,Mango,Beige,XS,formal,Summer,9688,12154.79,4932.9,2020-06-28,False,SUP0182,744,49.08,84,764070.28,9513.194464285714,0.057857142857142864,56,0.7142857142857143,4.125,16,81.25,6.25,5.0,1052.0,76.65,0.0,0.0595,0.0739,C,3,34,27,3,3,0
P04680,The Souled Store Oxford Cream,Footwear,Oxford,The Souled Store,Cream,XXL,casual,Monsoon,2078,2786.05,732.78,2022-01-02,True,SUP0333,1247,64.74,104,203066.11,1996.4073846153844,0.044000000000000004,65,0.7076923076923077,4.105263157894737,19,78.94736842105263,15.789473684210526,11.0,1291.0,23.666666666666668,2.0,0.1058,0.0746,B,5,35,40,2,1,5
P04681,Peter England Thermal Innerwear Maroon,Innerwear,Thermal Innerwear,Peter England,Teal,XXL,casual,Summer,166,243.7,68.21,2024-01-18,True,SUP0244,1735,58.91,101,14901.84,151.23681818181817,0.05257575757575758,66,0.7272727272727273,3.857142857142857,14,78.57142857142857,14.285714285714285,11.0,1065.0,116.325,0.0,0.1089,0.0866,B,6,56,35,3,1,17
P04682,Libas Palazzo Black,Bottoms,Palazzo,Libas,Cream,XXL,formal,Monsoon,3648,4807.17,1374.31,2020-07-13,True,SUP0360,303,62.33,89,311094.42,3883.5163461538464,0.06403846153846154,52,0.7115384615384616,3.9,20,65.0,5.0,9.0,89.0,7.25,1.0,0.1011,0.5,C,2,36,24,2,3,5
P04683,Tommy Hilfiger Boots Mustard,Footwear,Boots,Tommy Hilfiger,Red,XL,formal,Festive,729,1089.99,263.97,2020-04-10,True,SUP0119,1150,63.79,137,84372.29,667.9482278481013,0.060126582278481014,79,0.5822784810126582,4.333333333333333,30,90.0,6.666666666666667,6.0,322.0,161.0,0.0,0.0438,0.2985,A,5,4,41,1,3,16
P04684,Peter England Flats Maroon,Footwear,Flats,Peter England,Coral,M,ethnic,Winter,3021,4234.12,1807.9,2020-01-03,True,SUP0318,1133,40.16,76,215798.19,3216.7686,0.0652,50,0.7,3.7777777777777777,9,55.55555555555556,11.11111111111111,12.0,569.0,12.833333333333334,0.0,0.1579,0.1178,C,5,19,35,4,2,4
P04685,Uniqlo Dupatta Coral,Ethnic Wear,Dupatta,Uniqlo,Maroon,L,office,Winter,3047,4080.38,1657.71,2023-10-18,True,SUP0054,395,45.6,98,276431.31,3015.4606666666664,0.05266666666666667,60,0.85,3.533333333333333,15,46.666666666666664,20.0,5.0,681.0,36.2,0.0,0.051,0.1258,B,4,17,44,4,6,8
P04686,Tommy Hilfiger Gym Vest Teal,Activewear,Gym Vest,Tommy Hilfiger,Coral,XXL,minimalist,Summer,2676,3447.86,1202.82,2023-06-01,True,SUP0258,173,55.05,102,258371.97,2765.092,0.062363636363636364,55,0.6181818181818182,3.7777777777777777,18,66.66666666666666,16.666666666666664,7.0,1593.0,24.259999999999998,0.0,0.0686,0.0602,B,1,20,41,3,5,4
P04687,Tommy Hilfiger Coat Coral,Outerwear,Coat,Tommy Hilfiger,Maroon,M,formal,Winter,10186,11714.05,4974.88,2024-04-04,True,SUP0390,864,51.16,107,1051145.43,10462.97347826087,0.0744927536231884,69,0.6956521739130435,3.772727272727273,22,63.63636363636363,22.727272727272727,6.0,1087.0,24.380000000000003,1.0,0.0561,0.0896,B,7,12,41,4,3,8
P04688,Libas Hoodie Olive,Tops,Hoodie,Libas,Green,XL,ethnic,Winter,1390,1922.41,760.0,2023-03-16,False,SUP0305,985,45.32,93,120446.92,1290.8801694915255,0.03898305084745763,59,0.711864406779661,4.055555555555555,18,88.88888888888889,11.11111111111111,5.0,2204.0,42.98571428571428,1.0,0.0538,0.0405,C,8,23,24,4,2,6
P04689,Nike Watch Orange,Accessories,Watch,Nike,Cream,L,formal,Summer,1306,1893.1,477.85,2021-05-15,True,SUP0125,1097,63.41,96,125593.85,1340.841746031746,0.07650793650793651,63,0.6825396825396826,3.55,20,70.0,20.0,12.0,2089.0,41.6,1.0,0.125,0.0439,B,0,60,30,3,3,5
P04690,Peter England Flats Teal,Footwear,Flats,Peter England,Pink,XS,ethnic,Festive,3112,4169.0,1763.2,2020-05-31,True,SUP0400,409,43.34,93,286392.77,3245.1766666666667,0.06793650793650793,63,0.6984126984126984,4.1,20,75.0,10.0,7.0,1752.0,16.29,1.0,0.0753,0.0504,C,5,19,35,1,2,14
P04691,Numero Uno Hoodie Teal,Tops,Hoodie,Numero Uno,Cream,M,party,Festive,1968,2168.18,761.99,2021-03-06,True,SUP0395,1028,61.28,80,141151.32,1818.3659615384615,0.05384615384615385,52,0.6730769230769231,3.8947368421052633,19,68.42105263157895,15.789473684210526,11.0,780.0,22.566666666666666,1.0,0.1375,0.093,C,8,23,31,1,7,5
P04692,Aurelia Oxford Cream,Footwear,Oxford,Aurelia,Beige,XL,party,Monsoon,4712,6245.17,1850.0,2021-01-23,True,SUP0258,1194,60.74,117,532091.01,4656.044788732394,0.05197183098591549,71,0.6901408450704225,4.142857142857143,14,85.71428571428571,14.285714285714285,9.0,2067.0,48.542857142857144,0.0,0.0769,0.0536,A,5,35,5,2,7,0
P04693,Uniqlo Coat Maroon,Outerwear,Coat,Uniqlo,Black,XL,minimalist,Monsoon,5999,7707.05,2278.75,2023-06-11,True,SUP0307,207,62.01,102,648348.59,6599.94786885246,0.058196721311475415,61,0.6557377049180327,4.5,16,87.5,6.25,9.0,584.0,15.166666666666666,0.0,0.0882,0.1487,B,7,12,44,2,5,1
P04694,Biba Shorts Brown,Bottoms,Shorts,Biba,Red,XXL,bohemian,Summer,3883,4807.43,1648.49,2021-03-05,True,SUP0266,1064,57.55,85,336331.37,4002.978,0.068,55,0.6,3.823529411764706,17,64.70588235294117,11.76470588235294,12.0,732.0,29.433333333333334,0.0,0.1412,0.104,C,2,46,7,3,0,16
P04695,Myntra Evening Gown Pink,Dresses,Evening Gown,Myntra,Olive,XXL,office,Monsoon,8661,10544.94,4928.26,2023-06-02,False,SUP0016,1343,43.1,100,698125.61,7369.5298113207555,0.06641509433962264,53,0.660377358490566,3.8947368421052633,19,73.68421052631578,15.789473684210526,11.0,731.0,10.175,0.0,0.11,0.1203,B,3,18,29,2,6,12
P04696,Pepe Jeans Briefs Coral,Innerwear,Briefs,Pepe Jeans,Olive,XS,luxury,Monsoon,115,138.03,56.07,2020-05-02,False,SUP0046,1188,51.24,72,7321.22,106.42549019607843,0.07372549019607842,51,0.6666666666666666,4.3,10,80.0,0.0,12.0,1356.0,26.95,0.0,0.1667,0.0504,C,6,7,34,2,4,12
P04697,Forever 21 Sports Bra Yellow,Activewear,Sports Bra,Forever 21,Brown,XXL,casual,Monsoon,1776,1974.62,651.75,2022-12-27,True,SUP0103,213,63.3,97,139067.71,1652.043492063492,0.06174603174603175,63,0.6984126984126984,4.0,19,73.68421052631578,5.263157894736842,6.0,1775.0,64.36,0.0,0.0619,0.0518,B,1,50,14,2,1,3
P04698,Libas Bra Red,Innerwear,Bra,Libas,Mustard,M,casual,Summer,596,674.11,348.32,2023-08-31,True,SUP0308,1523,41.56,97,63791.64,653.7410169491526,0.04949152542372881,59,0.7457627118644068,3.933333333333333,15,73.33333333333333,13.333333333333334,7.0,1695.0,25.025,1.0,0.0722,0.0541,B,6,6,24,3,1,10
P04699,True Blue Evening Gown Purple,Dresses,Evening Gown,True Blue,Coral,M,sporty,Winter,11438,16403.36,4520.27,2022-03-19,True,SUP0335,974,60.48,109,1077467.7,10752.866551724139,0.07189655172413793,58,0.6896551724137931,4.304347826086956,23,78.26086956521739,8.695652173913043,9.0,943.0,63.633333333333326,0.0,0.0826,0.1036,A,3,18,42,4,8,4
P04700,Allen Solly Bra Red,Innerwear,Bra,Allen Solly,Maroon,XL,bohemian,Festive,136,177.62,59.5,2023-11-01,False,SUP0059,1319,56.25,114,12743.1,123.67753623188406,0.0781159420289855,69,0.6231884057971014,4.0,30,70.0,13.333333333333334,7.0,675.0,30.15,0.0,0.0614,0.1445,A,6,6,3,1,0,8
P04701,Here&Now Skirt Teal,Bottoms,Skirt,Here&Now,Navy,XL,bohemian,Festive,3511,4402.78,1474.82,2022-01-08,True,SUP0071,517,57.99,91,298654.53,3660.447118644068,0.049661016949152544,59,0.7966101694915254,3.8,20,70.0,20.0,10.0,180.0,22.5,0.0,0.1099,0.3358,C,2,47,17,1,0,11
P04702,Puma Blouse Yellow,Tops,Blouse,Puma,Green,S,party,Monsoon,3804,5444.78,1384.49,2021-02-07,True,SUP0034,1069,63.6,103,369353.08,3836.4313043478264,0.06855072463768117,69,0.6231884057971014,3.9642857142857144,28,75.0,14.285714285714285,9.0,948.0,18.0,1.0,0.0874,0.098,B,8,3,36,2,7,6
P04703,Reebok Polo Grey,Tops,Polo,Reebok,Navy,XS,minimalist,Festive,2196,3117.34,1233.6,2022-11-13,True,SUP0096,1637,43.83,120,203450.49,1929.6770149253732,0.06298507462686567,67,0.6417910447761194,3.909090909090909,11,63.63636363636363,9.090909090909092,8.0,1694.0,28.52857142857143,1.0,0.0667,0.0662,A,8,37,37,1,5,11
P04704,Levis Denim Jacket Grey,Outerwear,Denim Jacket,Levis,Grey,L,formal,Summer,4347,5550.37,2475.33,2022-03-21,True,SUP0348,1848,43.06,86,350944.75,4273.1864516129035,0.055,62,0.6451612903225806,4.285714285714286,14,85.71428571428571,7.142857142857142,7.0,2613.0,38.77272727272727,1.0,0.0814,0.0319,C,7,15,23,3,3,7
P04705,Levis Windbreaker Yellow,Outerwear,Windbreaker,Levis,Orange,Free Size,streetwear,Monsoon,6549,8694.15,3814.99,2022-12-21,True,SUP0068,395,41.75,107,808855.15,8094.681587301588,0.049206349206349205,63,0.8095238095238095,3.64,25,60.0,24.0,6.0,628.0,62.800000000000004,0.0,0.0561,0.1456,B,7,61,23,2,9,13
P04706,Only Dhoti White,Ethnic Wear,Dhoti,Only,Cream,XS,party,Monsoon,1828,2413.56,741.96,2021-05-29,True,SUP0340,544,59.41,116,202359.17,1899.4434782608696,0.07144927536231883,69,0.6666666666666666,4.033333333333333,30,73.33333333333333,6.666666666666667,4.0,954.0,14.819999999999999,1.0,0.0345,0.1084,A,4,16,33,2,7,5
P04707,LIFE Sandals Navy,Footwear,Sandals,LIFE,Mustard,XS,streetwear,Summer,1369,1971.09,535.92,2023-06-23,True,SUP0365,1679,60.85,87,129349.43,1463.3363461538463,0.06096153846153846,52,0.8269230769230769,3.9444444444444446,18,72.22222222222221,5.555555555555555,5.0,829.0,22.82,1.0,0.0575,0.095,C,5,41,21,3,9,10
