cart_id,customer_id,product_id,quantity,added_at,status
CART0084385,C03585,P04486,1,2023-10-20 22:00:00,Active
CART0084386,C04884,P02558,2,2024-08-30 18:00:00,Active
CART0084387,C00538,P04073,4,2024-02-23 08:00:00,Abandoned
CART0084388,C00104,P02899,3,2024-06-25 05:00:00,Active
CART0084389,C04595,P01894,2,2022-06-20 15:00:00,Active
CART0084390,C06084,P00578,1,2024-05-29 11:00:00,Expired
CART0084391,C08576,P04819,1,2023-07-13 06:00:00,Abandoned
CART0084392,C09582,P02018,2,2022-02-11 07:00:00,Abandoned
CART0084393,C00743,P03590,2,2022-11-29 20:00:00,Abandoned
CART0084394,C04627,P04155,2,2024-09-16 06:00:00,Abandoned
CART0084395,C07955,P04133,2,2022-11-24 03:00:00,Purchased
CART0084396,C09686,P04767,4,2022-03-02 21:00:00,Purchased
CART0084397,C00929,P00057,3,2024-09-05 03:00:00,Purchased
CART0084398,C02595,P02040,2,2023-01-25 18:00:00,Purchased
CART0084399,C06700,P00650,4,2024-12-02 08:00:00,Purchased
CART0084400,C08734,P00727,3,2022-09-07 23:00:00,Purchased
CART0084401,C07550,P04164,2,2023-03-12 00:00:00,Abandoned
CART0084402,C09492,P00341,2,2022-09-10 00:00:00,Purchased
CART0084403,C02508,P03056,4,2024-04-28 13:00:00,Purchased
CART0084404,C09759,P01179,3,2023-08-12 10:00:00,Abandoned
CART0084405,C03672,P03105,1,2022-12-27 22:00:00,Abandoned
CART0084406,C09525,P01779,1,2022-04-12 02:00:00,Abandoned
CART0084407,C05236,P04059,3,2022-11-06 21:00:00,Abandoned
CART0084408,C09548,P01415,2,2023-07-03 23:00:00,Purchased
CART0084409,C00334,P02196,4,2023-10-22 19:00:00,Active
CART0084410,C08484,P03787,1,2023-07-01 23:00:00,Abandoned
CART0084411,C00371,P03245,2,2022-11-10 08:00:00,Purchased
CART0084412,C08624,P00926,2,2022-02-22 13:00:00,Purchased
CART0084413,C02598,P03568,2,2023-07-21 03:00:00,Active
CART0084414,C03239,P01295,4,2024-07-12 08:00:00,Active
CART0084415,C02178,P04388,4,2023-03-25 05:00:00,Active
CART0084416,C04868,P02179,1,2023-07-11 12:00:00,Purchased
CART0084417,C01162,P01692,2,2024-03-10 17:00:00,Abandoned
CART0084418,C00769,P04692,3,2024-07-12 20:00:00,Abandoned
CART0084419,C08967,P02984,1,2023-07-20 21:00:00,Purchased
CART0084420,C09543,P01511,2,2024-02-15 17:00:00,Purchased
CART0084421,C01190,P00975,2,2023-09-13 17:00:00,Purchased
CART0084422,C02761,P02459,2,2023-02-01 11:00:00,Active
CART0084423,C08788,P02373,3,2022-08-12 20:00:00,Purchased
CART0084424,C06806,P02581,3,2022-04-03 20:00:00,Expired
CART0084425,C04147,P00090,2,2022-09-04 12:00:00,Abandoned
CART0084426,C02034,P01250,1,2022-04-04 09:00:00,Active
CART0084427,C07234,P04559,4,2024-02-26 12:00:00,Active
CART0084428,C04903,P01566,2,2022-10-09 10:00:00,Purchased
CART0084429,C03537,P00999,1,2023-12-31 10:00:00,Active
CART0084430,C07369,P02778,2,2023-12-12 04:00:00,Abandoned
CART0084431,C07774,P00399,3,2023-07-29 05:00:00,Purchased
CART0084432,C05720,P04834,3,2024-04-27 14:00:00,Purchased
CART0084433,C05060,P02417,2,2022-06-15 00:00:00,Active
CART0084434,C08109,P04391,4,2024-03-12 09:00:00,Purchased
CART0084435,C06446,P04063,3,2023-01-15 12:00:00,Abandoned
CART0084436,C06658,P01593,2,2024-03-16 10:00:00,Purchased
CART0084437,C02027,P01397,2,2023-06-15 05:00:00,Abandoned
CART0084438,C05750,P02744,2,2024-03-23 23:00:00,Expired
CART0084439,C06936,P00384,4,2022-03-09 00:00:00,Purchased
CART0084440,C08341,P03105,4,2023-11-25 08:00:00,Purchased
CART0084441,C02701,P03542,2,2022-12-25 14:00:00,Abandoned
CART0084442,C00244,P01759,3,2023-01-01 06:00:00,Purchased
CART0084443,C06457,P00723,1,2024-11-22 08:00:00,Purchased
CART0084444,C00300,P02606,2,2022-05-18 17:00:00,Purchased
CART0084445,C00408,P01980,2,2024-05-29 04:00:00,Purchased
CART0084446,C06008,P02811,4,2022-03-08 11:00:00,Abandoned
CART0084447,C03993,P01243,1,2023-05-12 14:00:00,Active
CART0084448,C03370,P04294,1,2022-04-25 04:00:00,Active
CART0084449,C08597,P04820,2,2022-11-29 14:00:00,Expired
CART0084450,C04691,P00199,3,2024-07-26 04:00:00,Purchased
CART0084451,C02800,P04600,1,2024-12-17 17:00:00,Abandoned
CART0084452,C06001,P02983,1,2022-09-09 18:00:00,Abandoned
CART0084453,C06005,P03606,2,2024-09-04 12:00:00,Abandoned
CART0084454,C02698,P01260,4,2022-09-10 01:00:00,Expired
CART0084455,C00169,P02096,1,2022-01-15 02:00:00,Abandoned
CART0084456,C02794,P00151,4,2023-03-22 23:00:00,Abandoned
CART0084457,C09133,P02014,1,2024-02-28 17:00:00,Abandoned
CART0084458,C06003,P04228,2,2022-12-29 01:00:00,Abandoned
CART0084459,C07614,P00938,2,2023-02-14 00:00:00,Purchased
CART0084460,C00681,P04407,1,2022-07-08 01:00:00,Abandoned
CART0084461,C04244,P02114,4,2023-09-27 17:00:00,Abandoned
CART0084462,C04794,P00743,4,2024-07-17 16:00:00,Expired
CART0084463,C08983,P03254,4,2023-09-11 07:00:00,Abandoned
CART0084464,C03202,P01470,3,2023-06-18 15:00:00,Purchased
CART0084465,C06368,P03426,4,2023-07-16 09:00:00,Purchased
CART0084466,C06031,P01684,4,2023-07-26 10:00:00,Abandoned
CART0084467,C06330,P04425,2,2022-07-05 03:00:00,Purchased
CART0084468,C04696,P04967,3,2023-03-13 05:00:00,Purchased
CART0084469,C00783,P04225,2,2024-08-04 21:00:00,Active
CART0084470,C08450,P01471,4,2024-04-01 06:00:00,Abandoned
CART0084471,C05526,P02439,3,2022-07-10 00:00:00,Purchased
CART0084472,C03021,P03811,2,2023-04-25 10:00:00,Purchased
CART0084473,C02734,P01766,1,2024-09-27 10:00:00,Abandoned
CART0084474,C06136,P01577,1,2022-12-04 12:00:00,Purchased
CART0084475,C06753,P00994,4,2024-02-29 00:00:00,Active
CART0084476,C04856,P00006,3,2024-10-09 02:00:00,Purchased
CART0084477,C08914,P00758,3,2023-04-28 14:00:00,Active
CART0084478,C07116,P00560,3,2024-07-19 11:00:00,Abandoned
CART0084479,C01111,P03985,2,2023-08-29 04:00:00,Abandoned
CART0084480,C00209,P01396,2,2023-08-10 06:00:00,Purchased
CART0084481,C03814,P04028,4,2023-09-05 09:00:00,Abandoned
CART0084482,C03816,P04527,2,2022-04-03 15:00:00,Abandoned
CART0084483,C08403,P02035,1,2024-01-25 22:00:00,Purchased
CART0084484,C05220,P01042,1,2023-09-14 11:00:00,Purchased
CART0084485,C06712,P02564,3,2023-02-11 03:00:00,Purchased
CART0084486,C01142,P02513,1,2024-08-19 17:00:00,Abandoned
CART0084487,C07978,P00065,4,2023-03-07 07:00:00,Abandoned
CART0084488,C04882,P00660,3,2023-01-28 03:00:00,Purchased
CART0084489,C03679,P04690,1,2023-03-11 20:00:00,Abandoned
CART0084490,C09816,P02808,2,2023-10-11 23:00:00,Purchased
CART0084491,C07514,P01433,3,2022-10-25 22:00:00,Purchased
CART0084492,C01765,P01610,3,2024-05-10 20:00:00,Active
CART0084493,C08563,P03566,4,2024-01-11 18:00:00,Abandoned
CART0084494,C08295,P02471,2,2022-12-31 22:00:00,Abandoned
CART0084495,C06978,P01806,3,2022-11-30 16:00:00,Active
CART0084496,C02858,P00422,4,2022-10-05 13:00:00,Purchased
CART0084497,C02051,P04188,4,2023-05-10 09:00:00,Purchased
CART0084498,C02539,P02031,4,2024-10-06 23:00:00,Purchased
CART0084499,C05464,P04952,4,2024-02-18 18:00:00,Purchased
CART0084500,C05946,P00805,4,2023-04-10 19:00:00,Purchased
CART0084501,C08585,P00782,2,2023-04-24 10:00:00,Expired
CART0084502,C02084,P01326,2,2023-08-08 18:00:00,Purchased
CART0084503,C07164,P03472,2,2024-02-18 19:00:00,Active
CART0084504,C09048,P01773,4,2024-06-05 11:00:00,Purchased
CART0084505,C02028,P02296,1,2024-05-24 09:00:00,Purchased
CART0084506,C03050,P01846,4,2024-03-14 18:00:00,Abandoned
CART0084507,C04202,P03583,4,2022-02-07 07:00:00,Purchased
CART0084508,C00358,P01781,1,2023-02-09 13:00:00,Purchased
CART0084509,C02493,P04841,1,2023-03-01 07:00:00,Purchased
CART0084510,C02899,P02631,2,2023-07-08 20:00:00,Active
CART0084511,C08044,P00205,2,2023-11-11 13:00:00,Purchased
CART0084512,C02390,P02564,3,2022-01-18 16:00:00,Purchased
CART0084513,C08199,P04181,1,2022-02-16 19:00:00,Purchased
CART0084514,C01313,P00139,3,2023-09-11 18:00:00,Purchased
CART0084515,C04464,P01390,2,2024-11-22 11:00:00,Purchased
CART0084516,C03964,P00159,3,2023-12-16 18:00:00,Active
CART0084517,C06437,P02143,2,2023-12-30 13:00:00,Purchased
CART0084518,C06282,P00931,3,2024-01-18 22:00:00,Abandoned
CART0084519,C07717,P04484,1,2024-04-17 22:00:00,Abandoned
CART0084520,C03813,P03158,2,2024-03-04 09:00:00,Purchased
CART0084521,C02821,P00104,3,2022-05-18 13:00:00,Purchased
CART0084522,C05258,P01969,4,2023-08-26 20:00:00,Expired
CART0084523,C00839,P03064,1,2023-08-05 14:00:00,Abandoned
CART0084524,C04559,P03987,3,2023-06-21 15:00:00,Abandoned
CART0084525,C06272,P00664,4,2022-04-19 06:00:00,Purchased
CART0084526,C00305,P02240,3,2024-02-18 15:00:00,Abandoned
CART0084527,C08361,P01454,4,2023-03-08 03:00:00,Abandoned
CART0084528,C00594,P02512,4,2023-07-30 17:00:00,Purchased
CART0084529,C01077,P01626,3,2024-01-19 08:00:00,Abandoned
CART0084530,C05319,P04654,1,2023-12-28 03:00:00,Purchased
CART0084531,C03673,P00711,1,2022-08-29 00:00:00,Active
CART0084532,C06822,P04866,4,2023-09-10 12:00:00,Purchased
CART0084533,C03724,P00410,3,2022-11-06 22:00:00,Active
CART0084534,C04585,P04082,4,2022-10-26 21:00:00,Purchased
CART0084535,C06988,P03666,3,2022-09-21 23:00:00,Abandoned
CART0084536,C05532,P00893,3,2022-09-04 06:00:00,Purchased
CART0084537,C03245,P02915,3,2022-01-14 15:00:00,Active
CART0084538,C09556,P03480,2,2024-11-22 01:00:00,Purchased
CART0084539,C06384,P00085,3,2024-04-11 15:00:00,Abandoned
CART0084540,C09334,P02510,2,2022-08-12 13:00:00,Abandoned
CART0084541,C02292,P00592,4,2022-09-04 14:00:00,Purchased
CART0084542,C07942,P01092,4,2024-09-21 12:00:00,Abandoned
CART0084543,C06434,P00696,1,2024-06-08 04:00:00,Purchased
CART0084544,C03600,P02854,3,2023-12-01 22:00:00,Abandoned
CART0084545,C03273,P01195,1,2022-09-09 10:00:00,Abandoned
CART0084546,C05959,P02867,3,2023-08-25 10:00:00,Purchased
CART0084547,C08844,P02357,1,2022-08-23 21:00:00,Abandoned
CART0084548,C00017,P01927,2,2022-08-15 20:00:00,Abandoned
CART0084549,C00837,P02958,1,2024-08-01 07:00:00,Abandoned
CART0084550,C09499,P01948,3,2023-05-18 15:00:00,Purchased
CART0084551,C01480,P02356,4,2023-09-21 02:00:00,Purchased
CART0084552,C08571,P00013,1,2023-08-21 22:00:00,Purchased
CART0084553,C05682,P02668,2,2023-03-13 12:00:00,Abandoned
CART0084554,C02044,P04406,1,2022-05-14 03:00:00,Purchased
CART0084555,C09447,P04629,3,2023-01-12 03:00:00,Purchased
CART0084556,C03260,P03892,3,2024-04-20 03:00:00,Abandoned
CART0084557,C04745,P02750,3,2024-11-19 17:00:00,Purchased
CART0084558,C04310,P04931,2,2023-05-18 08:00:00,Active
CART0084559,C06225,P00792,2,2022-09-26 03:00:00,Active
CART0084560,C03322,P00763,1,2023-06-12 11:00:00,Purchased
CART0084561,C09063,P02004,2,2024-11-02 00:00:00,Purchased
CART0084562,C01185,P02860,2,2023-03-31 11:00:00,Purchased
CART0084563,C00398,P03731,4,2022-10-17 16:00:00,Active
CART0084564,C09316,P03902,1,2023-03-05 02:00:00,Abandoned
CART0084565,C02653,P04663,4,2024-10-16 07:00:00,Purchased
CART0084566,C09405,P01033,1,2024-10-07 23:00:00,Purchased
CART0084567,C02352,P04633,4,2022-01-07 10:00:00,Abandoned
CART0084568,C05211,P03730,3,2022-01-02 13:00:00,Abandoned
CART0084569,C07585,P01386,3,2024-07-21 02:00:00,Expired
CART0084570,C04748,P04135,1,2022-03-04 09:00:00,Purchased
CART0084571,C00048,P00188,1,2022-02-28 12:00:00,Abandoned
CART0084572,C01330,P02641,2,2023-06-23 08:00:00,Purchased
CART0084573,C01989,P04019,3,2024-07-08 04:00:00,Abandoned
CART0084574,C03169,P01464,2,2024-08-17 17:00:00,Abandoned
CART0084575,C00158,P04914,4,2022-06-19 05:00:00,Abandoned
CART0084576,C06110,P03262,4,2023-10-30 13:00:00,Expired
CART0084577,C07738,P04355,4,2024-11-13 04:00:00,Abandoned
CART0084578,C08328,P03698,4,2022-12-21 02:00:00,Abandoned
CART0084579,C00855,P00287,4,2022-01-01 22:00:00,Abandoned
CART0084580,C00805,P03132,2,2022-09-05 18:00:00,Active
CART0084581,C08409,P02989,1,2024-08-08 04:00:00,Abandoned
CART0084582,C04766,P00648,3,2022-05-03 19:00:00,Abandoned
CART0084583,C08631,P02414,1,2023-02-13 21:00:00,Purchased
CART0084584,C01605,P02391,4,2022-01-16 15:00:00,Active
CART0084585,C02773,P02125,4,2022-08-31 21:00:00,Abandoned
CART0084586,C00961,P00063,4,2023-05-15 07:00:00,Purchased
CART0084587,C06730,P01935,3,2022-01-18 04:00:00,Purchased
CART0084588,C00362,P00162,2,2024-12-02 16:00:00,Purchased
CART0084589,C09532,P01078,2,2024-11-17 10:00:00,Abandoned
CART0084590,C01930,P03576,4,2023-07-16 21:00:00,Purchased
CART0084591,C03245,P02754,2,2024-04-05 04:00:00,Purchased
CART0084592,C03516,P04812,2,2023-01-15 22:00:00,Purchased
CART0084593,C04887,P00530,4,2023-03-18 02:00:00,Abandoned
CART0084594,C05850,P03082,3,2024-02-27 22:00:00,Purchased
CART0084595,C00523,P02192,1,2023-03-20 15:00:00,Purchased
CART0084596,C06303,P01439,3,2024-05-02 16:00:00,Abandoned
CART0084597,C05166,P00051,2,2022-03-30 06:00:00,Abandoned
CART0084598,C01390,P01331,2,2023-12-14 10:00:00,Purchased
CART0084599,C08593,P04412,4,2022-01-09 07:00:00,Purchased
CART0084600,C04492,P00290,3,2024-11-21 21:00:00,Purchased
CART0084601,C09170,P00338,1,2022-07-29 22:00:00,Purchased
CART0084602,C02033,P02115,1,2024-09-04 13:00:00,Abandoned
CART0084603,C01195,P02335,2,2023-07-29 10:00:00,Abandoned
CART0084604,C08495,P02033,4,2022-01-28 21:00:00,Purchased
CART0084605,C08117,P02422,4,2023-04-05 06:00:00,Abandoned
CART0084606,C09914,P03773,3,2023-10-16 13:00:00,Abandoned
CART0084607,C06533,P00046,1,2022-04-18 11:00:00,Purchased
CART0084608,C02702,P01784,4,2024-07-21 07:00:00,Purchased
CART0084609,C06166,P03591,2,2023-07-23 06:00:00,Abandoned
CART0084610,C01559,P03899,1,2024-09-04 09:00:00,Purchased
CART0084611,C06447,P03131,1,2022-08-18 00:00:00,Purchased
CART0084612,C01497,P04251,1,2023-09-03 14:00:00,Abandoned
CART0084613,C00927,P04143,1,2024-01-17 21:00:00,Expired
CART0084614,C02794,P04140,2,2022-07-13 16:00:00,Active
CART0084615,C00665,P01700,4,2022-04-28 12:00:00,Purchased
CART0084616,C03462,P00838,4,2024-07-08 19:00:00,Purchased
CART0084617,C08341,P00125,4,2023-08-28 09:00:00,Purchased
CART0084618,C01381,P02840,3,2024-07-30 12:00:00,Active
CART0084619,C02222,P01667,4,2024-03-18 18:00:00,Purchased
CART0084620,C01588,P03524,2,2022-10-14 13:00:00,Abandoned
CART0084621,C07350,P03863,3,2022-04-08 23:00:00,Purchased
CART0084622,C06435,P01084,3,2023-04-15 11:00:00,Active
CART0084623,C09822,P03433,2,2023-03-18 21:00:00,Abandoned
CART0084624,C08716,P03005,3,2023-02-20 20:00:00,Active
CART0084625,C00361,P02139,1,2023-08-13 01:00:00,Purchased
CART0084626,C00744,P00029,3,2023-07-21 07:00:00,Purchased
CART0084627,C02125,P02214,2,2023-10-03 06:00:00,Purchased
CART0084628,C01969,P04993,4,2024-11-19 13:00:00,Active
CART0084629,C04763,P04496,1,2023-04-27 20:00:00,Purchased
CART0084630,C00551,P00830,1,2023-03-23 22:00:00,Purchased
CART0084631,C04664,P01469,2,2022-09-15 06:00:00,Purchased
CART0084632,C08755,P02938,3,2022-06-09 09:00:00,Purchased
CART0084633,C02588,P01996,1,2023-05-13 08:00:00,Purchased
CART0084634,C00749,P04812,2,2024-06-21 17:00:00,Abandoned
CART0084635,C03182,P03218,1,2024-08-06 14:00:00,Expired
CART0084636,C02588,P00281,3,2022-12-16 20:00:00,Purchased
CART0084637,C08543,P02144,3,2024-12-16 21:00:00,Active
CART0084638,C04459,P01002,3,2022-09-29 11:00:00,Expired
CART0084639,C08834,P03241,1,2024-01-28 11:00:00,Abandoned
CART0084640,C08363,P03432,4,2022-11-04 00:00:00,Abandoned
CART0084641,C03075,P01437,1,2022-10-15 03:00:00,Abandoned
CART0084642,C09301,P01457,1,2023-07-30 10:00:00,Active
CART0084643,C03731,P01474,1,2023-07-22 01:00:00,Purchased
CART0084644,C05761,P01321,3,2023-03-13 19:00:00,Abandoned
CART0084645,C06164,P00997,1,2024-07-28 20:00:00,Active
CART0084646,C02278,P04035,3,2024-02-18 01:00:00,Active
CART0084647,C01810,P01368,2,2024-05-30 15:00:00,Purchased
CART0084648,C05682,P00165,2,2022-08-16 09:00:00,Purchased
CART0084649,C09125,P00485,2,2022-12-14 11:00:00,Purchased
CART0084650,C02103,P04497,4,2023-11-17 01:00:00,Purchased
CART0084651,C04283,P01931,3,2023-11-25 08:00:00,Abandoned
CART0084652,C05403,P00402,2,2023-07-06 13:00:00,Active
CART0084653,C00846,P02938,1,2023-05-16 20:00:00,Purchased
CART0084654,C00545,P01124,4,2024-11-24 05:00:00,Active
CART0084655,C08943,P00169,3,2023-05-06 13:00:00,Active
CART0084656,C07473,P02258,3,2024-09-24 02:00:00,Purchased
CART0084657,C09112,P02261,3,2022-09-04 11:00:00,Purchased
CART0084658,C04474,P00673,3,2022-11-21 00:00:00,Purchased
CART0084659,C09407,P02125,2,2024-05-13 09:00:00,Abandoned
CART0084660,C01522,P03232,3,2023-07-13 06:00:00,Purchased
CART0084661,C00443,P02334,2,2023-02-04 04:00:00,Active
CART0084662,C01639,P02821,1,2024-10-01 06:00:00,Purchased
CART0084663,C09405,P02399,3,2024-07-16 03:00:00,Abandoned
CART0084664,C01497,P00163,3,2022-03-27 03:00:00,Purchased
CART0084665,C00387,P03317,4,2024-09-14 02:00:00,Purchased
CART0084666,C03160,P02433,1,2022-05-27 08:00:00,Purchased
CART0084667,C07225,P02415,1,2022-12-25 03:00:00,Purchased
CART0084668,C01040,P04560,4,2022-09-17 19:00:00,Purchased
CART0084669,C06524,P03177,1,2024-06-14 15:00:00,Purchased
CART0084670,C02741,P03494,4,2023-07-03 17:00:00,Active
CART0084671,C05762,P03698,4,2024-05-11 20:00:00,Purchased
CART0084672,C08927,P02773,4,2024-06-06 06:00:00,Active
CART0084673,C04923,P03609,4,2022-06-13 13:00:00,Abandoned
CART0084674,C08268,P03836,3,2023-09-11 16:00:00,Purchased
CART0084675,C04668,P02838,2,2022-07-16 23:00:00,Purchased
CART0084676,C08679,P03476,4,2024-03-19 21:00:00,Abandoned
CART0084677,C03284,P03094,2,2022-03-08 21:00:00,Purchased
CART0084678,C06794,P01466,4,2023-05-17 04:00:00,Purchased
CART0084679,C00565,P01578,2,2023-09-08 11:00:00,Purchased
CART0084680,C07728,P00211,1,2024-07-24 23:00:00,Active
CART0084681,C07499,P03265,3,2024-11-25 08:00:00,Purchased
CART0084682,C06624,P02609,2,2024-03-18 12:00:00,Purchased
CART0084683,C06205,P02730,4,2022-10-16 01:00:00,Purchased
CART0084684,C00802,P04235,1,2023-11-18 20:00:00,Abandoned
CART0084685,C03412,P02369,4,2023-07-28 09:00:00,Active
CART0084686,C04245,P00036,4,2023-12-17 15:00:00,Purchased
CART0084687,C09591,P03186,3,2023-06-15 12:00:00,Purchased
CART0084688,C02263,P02709,2,2024-04-12 09:00:00,Abandoned
CART0084689,C06207,P01860,3,2023-09-14 03:00:00,Active
CART0084690,C09945,P00676,3,2024-11-11 02:00:00,Purchased
CART0084691,C03380,P00767,4,2023-12-20 20:00:00,Purchased
CART0084692,C09449,P01252,4,2022-09-22 18:00:00,Abandoned
CART0084693,C06870,P00263,4,2022-08-13 23:00:00,Abandoned
CART0084694,C04177,P04599,3,2022-04-16 10:00:00,Purchased
CART0084695,C02334,P02207,2,2022-01-24 15:00:00,Purchased
CART0084696,C04095,P02494,2,2022-12-07 22:00:00,Purchased
CART0084697,C05033,P04682,2,2022-07-22 04:00:00,Purchased
CART0084698,C06052,P03366,1,2024-02-12 17:00:00,Purchased
CART0084699,C08811,P04624,3,2024-04-23 23:00:00,Expired
CART0084700,C02204,P03782,3,2023-09-01 10:00:00,Abandoned
CART0084701,C08726,P00858,1,2023-08-18 05:00:00,Purchased
CART0084702,C00652,P04086,4,2023-04-27 23:00:00,Purchased
CART0084703,C09130,P02958,1,2022-10-19 13:00:00,Purchased
CART0084704,C06161,P02968,3,2022-07-12 23:00:00,Purchased
CART0084705,C06934,P00837,4,2024-06-13 04:00:00,Abandoned
CART0084706,C09145,P00218,4,2023-03-03 14:00:00,Abandoned
CART0084707,C00967,P04197,1,2024-11-06 03:00:00,Abandoned
CART0084708,C08314,P02233,3,2023-10-29 21:00:00,Abandoned
CART0084709,C07957,P04507,2,2024-02-03 12:00:00,Active
CART0084710,C06998,P03761,3,2022-05-27 02:00:00,Abandoned
CART0084711,C04231,P03099,3,2022-12-22 12:00:00,Abandoned
CART0084712,C01445,P00102,1,2022-09-15 18:00:00,Purchased
CART0084713,C01208,P01546,4,2024-04-03 17:00:00,Abandoned
CART0084714,C06579,P00397,1,2023-01-10 15:00:00,Abandoned
CART0084715,C08324,P03826,2,2023-01-31 13:00:00,Purchased
CART0084716,C06142,P01946,3,2022-01-18 22:00:00,Purchased
CART0084717,C08426,P02326,4,2022-08-03 02:00:00,Purchased
CART0084718,C03132,P02701,4,2024-02-22 01:00:00,Abandoned
CART0084719,C07687,P04295,2,2022-08-16 03:00:00,Purchased
CART0084720,C04088,P02620,4,2023-05-16 11:00:00,Abandoned
CART0084721,C03731,P03103,3,2023-06-16 02:00:00,Purchased
CART0084722,C03623,P02892,2,2024-02-20 12:00:00,Purchased
CART0084723,C06811,P00744,1,2023-11-16 06:00:00,Purchased
CART0084724,C06128,P04753,2,2023-06-21 08:00:00,Purchased
CART0084725,C00064,P04934,1,2024-02-12 19:00:00,Abandoned
CART0084726,C05763,P00026,4,2024-08-04 13:00:00,Purchased
CART0084727,C07341,P01628,4,2024-04-26 21:00:00,Purchased
CART0084728,C06386,P00735,1,2024-07-03 10:00:00,Purchased
CART0084729,C08227,P04782,1,2022-10-07 02:00:00,Abandoned
CART0084730,C09349,P02104,2,2024-11-09 21:00:00,Active
CART0084731,C02016,P04704,2,2024-06-20 12:00:00,Purchased
CART0084732,C09985,P00294,1,2023-12-17 06:00:00,Abandoned
CART0084733,C04285,P03114,2,2023-04-19 17:00:00,Active
CART0084734,C04105,P00092,1,2024-06-04 15:00:00,Abandoned
CART0084735,C02967,P03035,2,2022-08-26 21:00:00,Purchased
CART0084736,C03499,P03280,1,2023-09-29 13:00:00,Abandoned
CART0084737,C07661,P03487,2,2024-11-05 04:00:00,Active
CART0084738,C04344,P00918,2,2022-02-01 22:00:00,Active
CART0084739,C09502,P03446,3,2022-02-27 16:00:00,Abandoned
CART0084740,C07666,P01536,4,2022-07-23 16:00:00,Abandoned
CART0084741,C06684,P00345,2,2024-01-10 13:00:00,Abandoned
CART0084742,C03010,P01325,2,2022-08-23 04:00:00,Active
CART0084743,C07110,P01403,4,2024-10-30 16:00:00,Purchased
CART0084744,C02494,P00156,2,2024-11-11 11:00:00,Abandoned
CART0084745,C07418,P00540,1,2023-06-05 18:00:00,Abandoned
CART0084746,C00183,P02907,3,2022-08-23 03:00:00,Purchased
CART0084747,C06631,P03388,1,2023-04-25 19:00:00,Purchased
CART0084748,C06040,P01790,3,2023-10-17 07:00:00,Expired
CART0084749,C01673,P01842,3,2024-11-15 16:00:00,Purchased
CART0084750,C08785,P00814,1,2024-05-24 17:00:00,Purchased
CART0084751,C03745,P02582,1,2022-05-13 13:00:00,Abandoned
CART0084752,C09962,P01218,4,2022-10-02 02:00:00,Purchased
CART0084753,C07650,P02944,2,2024-01-15 12:00:00,Purchased
CART0084754,C09034,P02252,2,2024-04-07 20:00:00,Abandoned
CART0084755,C02970,P02982,2,2024-07-30 00:00:00,Abandoned
CART0084756,C08274,P00788,3,2023-04-25 01:00:00,Abandoned
CART0084757,C08014,P01558,2,2024-05-11 17:00:00,Active
CART0084758,C07893,P03329,3,2022-11-10 09:00:00,Abandoned
CART0084759,C04903,P02038,4,2024-11-11 05:00:00,Expired
CART0084760,C07714,P00861,2,2023-10-01 22:00:00,Active
CART0084761,C09579,P01576,2,2023-07-21 14:00:00,Active
CART0084762,C09810,P03493,2,2024-12-03 13:00:00,Purchased
CART0084763,C04858,P04227,1,2023-12-05 16:00:00,Active
CART0084764,C09378,P04904,4,2024-08-19 05:00:00,Abandoned
CART0084765,C04054,P03622,3,2024-05-28 18:00:00,Purchased
CART0084766,C01627,P01868,1,2022-06-20 08:00:00,Active
CART0084767,C04050,P02807,1,2023-06-19 15:00:00,Purchased
CART0084768,C00862,P00191,3,2024-12-08 17:00:00,Abandoned
CART0084769,C07362,P02503,4,2023-05-01 00:00:00,Purchased
CART0084770,C04337,P00577,1,2023-02-13 23:00:00,Purchased
CART0084771,C06625,P01364,2,2022-09-24 22:00:00,Abandoned
CART0084772,C04672,P01358,4,2023-01-26 15:00:00,Purchased
CART0084773,C08473,P01395,3,2023-04-09 15:00:00,Purchased
CART0084774,C07444,P03840,1,2023-02-13 18:00:00,Purchased
CART0084775,C06396,P00652,4,2022-08-09 20:00:00,Active
CART0084776,C01381,P04744,1,2022-03-11 20:00:00,Abandoned
CART0084777,C09597,P03597,3,2022-09-24 11:00:00,Abandoned
CART0084778,C00466,P02013,3,2023-06-17 21:00:00,Purchased
CART0084779,C06259,P00909,4,2024-06-19 14:00:00,Active
CART0084780,C02917,P04969,4,2022-04-20 21:00:00,Abandoned
CART0084781,C02635,P04548,3,2023-01-25 10:00:00,Abandoned
CART0084782,C01211,P00713,4,2024-11-30 00:00:00,Purchased
CART0084783,C00067,P00642,3,2024-06-23 01:00:00,Active
CART0084784,C09518,P02348,1,2023-06-16 00:00:00,Abandoned
CART0084785,C04718,P02998,1,2023-08-06 10:00:00,Active
CART0084786,C03973,P03809,3,2024-06-20 19:00:00,Purchased
CART0084787,C00296,P01724,3,2022-05-22 20:00:00,Purchased
CART0084788,C00062,P04515,2,2023-05-05 16:00:00,Purchased
CART0084789,C00337,P01171,4,2024-10-14 12:00:00,Abandoned
CART0084790,C00833,P00278,4,2022-11-06 19:00:00,Abandoned
CART0084791,C05718,P04318,1,2022-10-18 12:00:00,Purchased
CART0084792,C09677,P02558,2,2022-10-01 12:00:00,Purchased
CART0084793,C01799,P03114,2,2024-08-22 02:00:00,Active
CART0084794,C08214,P03458,1,2023-02-18 15:00:00,Purchased
CART0084795,C00709,P03339,2,2023-04-25 21:00:00,Purchased
