date,city,temperature_c,rainfall_mm,humidity_pct,weather_condition
2024-09-29,Vadodara,26.1,20.3,44,Sunny
2024-09-30,Vadodara,18.4,10.2,48,Cloudy
2024-10-01,Vadodara,20.9,0.0,89,Foggy
2024-10-02,Vadodara,22.4,1.7,71,Sunny
2024-10-03,Vadodara,28.2,5.3,47,Rainy
2024-10-04,Vadodara,29.6,4.1,42,Rainy
2024-10-05,Vadodara,23.6,0.0,84,Sunny
2024-10-06,Vadodara,22.0,0.0,63,Sunny
2024-10-07,Vadodara,21.0,2.6,67,Foggy
2024-10-08,Vadodara,19.3,0.0,69,Rainy
2024-10-09,Vadodara,28.4,3.3,56,Rainy
2024-10-10,Vadodara,28.3,5.1,48,Cloudy
2024-10-11,Vadodara,22.8,0.0,78,Sunny
2024-10-12,Vadodara,32.1,10.1,87,Rainy
2024-10-13,Vadodara,29.4,7.0,46,Sunny
2024-10-14,Vadodara,23.5,0.0,72,Sunny
2024-10-15,Vadodara,26.6,0.0,93,Sunny
2024-10-16,Vadodara,26.2,0.5,65,Sunny
2024-10-17,Vadodara,25.4,9.0,79,Sunny
2024-10-18,Vadodara,23.1,3.9,47,Cloudy
2024-10-19,Vadodara,22.4,4.6,93,Sunny
2024-10-20,Vadodara,19.8,1.4,84,Sunny
2024-10-21,Vadodara,23.9,0.0,47,Sunny
2024-10-22,Vadodara,27.0,12.5,86,Rainy
2024-10-23,Vadodara,24.8,0.0,53,Sunny
2024-10-24,Vadodara,25.2,0.7,75,Rainy
2024-10-25,Vadodara,29.0,0.0,49,Rainy
2024-10-26,Vadodara,21.7,4.9,48,Rainy
2024-10-27,Vadodara,21.7,1.9,68,Foggy
2024-10-28,Vadodara,22.6,9.8,42,Sunny
2024-10-29,Vadodara,23.7,5.2,67,Cloudy
2024-10-30,Vadodara,25.8,0.0,67,Cloudy
2024-10-31,Vadodara,26.2,8.0,65,Sunny
2024-11-01,Vadodara,24.0,0.0,62,Sunny
2024-11-02,Vadodara,21.0,0.0,87,Cloudy
2024-11-03,Vadodara,24.2,4.6,56,Sunny
2024-11-04,Vadodara,23.1,0.0,92,Sunny
2024-11-05,Vadodara,26.0,0.1,73,Rainy
2024-11-06,Vadodara,22.7,2.3,83,Cloudy
2024-11-07,Vadodara,22.9,3.3,49,Cloudy
2024-11-08,Vadodara,22.8,1.6,72,Sunny
2024-11-09,Vadodara,28.4,8.1,49,Sunny
2024-11-10,Vadodara,20.1,0.0,47,Sunny
2024-11-11,Vadodara,21.9,0.0,49,Sunny
2024-11-12,Vadodara,19.7,0.0,81,Foggy
2024-11-13,Vadodara,22.4,0.0,60,Cloudy
2024-11-14,Vadodara,27.0,0.0,76,Foggy
2024-11-15,Vadodara,21.7,0.8,71,Foggy
2024-11-16,Vadodara,20.9,0.0,68,Sunny
2024-11-17,Vadodara,24.1,1.1,46,Cloudy
2024-11-18,Vadodara,24.3,1.1,78,Rainy
2024-11-19,Vadodara,25.0,0.0,75,Foggy
2024-11-20,Vadodara,28.6,5.3,48,Foggy
2024-11-21,Vadodara,21.0,0.0,85,Rainy
2024-11-22,Vadodara,24.8,0.0,68,Rainy
2024-11-23,Vadodara,24.9,8.1,78,Foggy
2024-11-24,Vadodara,25.7,0.5,91,Foggy
2024-11-25,Vadodara,23.9,6.4,75,Sunny
2024-11-26,Vadodara,19.4,2.3,86,Rainy
2024-11-27,Vadodara,20.1,2.6,53,Sunny
2024-11-28,Vadodara,26.2,0.0,92,Cloudy
2024-11-29,Vadodara,24.7,3.6,70,Sunny
2024-11-30,Vadodara,22.1,7.3,70,Rainy
2024-12-01,Vadodara,14.1,0.0,65,Cloudy
2024-12-02,Vadodara,12.9,4.0,84,Cloudy
2024-12-03,Vadodara,12.2,6.9,57,Sunny
2024-12-04,Vadodara,17.6,1.1,84,Cloudy
2024-12-05,Vadodara,20.3,3.6,94,Foggy
2024-12-06,Vadodara,21.6,4.9,80,Sunny
2024-12-07,Vadodara,14.1,1.6,69,Sunny
2024-12-08,Vadodara,16.1,0.0,58,Sunny
2024-12-09,Vadodara,15.0,6.4,61,Rainy
2024-12-10,Vadodara,14.3,0.0,42,Sunny
2024-12-11,Vadodara,12.6,0.0,65,Rainy
2024-12-12,Vadodara,13.2,0.0,56,Sunny
2024-12-13,Vadodara,12.5,0.0,40,Foggy
2024-12-14,Vadodara,14.1,2.9,41,Cloudy
2024-12-15,Vadodara,11.7,4.6,92,Sunny
2024-12-16,Vadodara,13.2,1.9,42,Sunny
2024-12-17,Vadodara,17.7,7.8,72,Sunny
2024-12-18,Vadodara,18.1,0.0,61,Cloudy
2024-12-19,Vadodara,14.9,9.8,83,Sunny
2024-12-20,Vadodara,18.6,1.4,90,Sunny
2024-12-21,Vadodara,14.0,6.8,40,Cloudy
2024-12-22,Vadodara,11.9,3.6,81,Rainy
2024-12-23,Vadodara,13.0,0.7,67,Sunny
2024-12-24,Vadodara,14.1,0.0,54,Rainy
2024-12-25,Vadodara,11.4,0.0,44,Sunny
2024-12-26,Vadodara,20.4,9.0,78,Cloudy
2024-12-27,Vadodara,12.4,1.3,50,Sunny
2024-12-28,Vadodara,14.9,0.0,91,Rainy
2024-12-29,Vadodara,14.9,1.6,94,Rainy
2024-12-30,Vadodara,15.0,1.6,88,Sunny
2024-12-31,Vadodara,17.1,0.0,70,Rainy
2022-01-01,Ludhiana,21.4,0.0,50,Sunny
2022-01-02,Ludhiana,11.4,7.5,86,Sunny
2022-01-03,Ludhiana,19.1,11.1,57,Sunny
2022-01-04,Ludhiana,16.8,12.8,92,Sunny
2022-01-05,Ludhiana,17.0,0.0,62,Sunny
2022-01-06,Ludhiana,14.2,0.0,92,Sunny
2022-01-07,Ludhiana,16.5,0.0,69,Rainy
2022-01-08,Ludhiana,17.2,9.2,52,Foggy
2022-01-09,Ludhiana,17.3,2.7,63,Sunny
2022-01-10,Ludhiana,16.9,0.0,62,Foggy
2022-01-11,Ludhiana,10.4,2.2,78,Rainy
2022-01-12,Ludhiana,12.8,0.0,60,Rainy
2022-01-13,Ludhiana,19.1,4.5,81,Sunny
2022-01-14,Ludhiana,12.2,1.6,69,Sunny
2022-01-15,Ludhiana,15.8,12.5,51,Sunny
2022-01-16,Ludhiana,23.1,0.0,44,Sunny
2022-01-17,Ludhiana,13.4,0.0,55,Sunny
2022-01-18,Ludhiana,12.6,0.0,83,Cloudy
2022-01-19,Ludhiana,18.7,0.0,88,Foggy
2022-01-20,Ludhiana,12.8,5.1,51,Sunny
2022-01-21,Ludhiana,16.2,1.2,62,Rainy
2022-01-22,Ludhiana,10.0,6.4,68,Rainy
2022-01-23,Ludhiana,16.6,6.1,93,Sunny
2022-01-24,Ludhiana,16.0,11.0,94,Rainy
2022-01-25,Ludhiana,17.4,4.5,43,Sunny
2022-01-26,Ludhiana,16.1,0.0,79,Sunny
2022-01-27,Ludhiana,19.0,0.0,42,Sunny
2022-01-28,Ludhiana,13.2,4.4,43,Sunny
2022-01-29,Ludhiana,18.3,2.5,83,Foggy
2022-01-30,Ludhiana,18.8,11.1,55,Sunny
2022-01-31,Ludhiana,19.2,10.8,43,Cloudy
2022-02-01,Ludhiana,19.3,5.1,72,Foggy
2022-02-02,Ludhiana,11.4,3.9,52,Sunny
2022-02-03,Ludhiana,14.4,8.6,42,Rainy
2022-02-04,Ludhiana,12.7,3.3,88,Cloudy
2022-02-05,Ludhiana,14.3,0.0,62,Sunny
2022-02-06,Ludhiana,15.0,5.2,77,Sunny
2022-02-07,Ludhiana,15.4,0.0,82,Cloudy
2022-02-08,Ludhiana,18.0,10.9,40,Sunny
2022-02-09,Ludhiana,13.4,11.3,88,Cloudy
2022-02-10,Ludhiana,13.1,5.1,63,Sunny
2022-02-11,Ludhiana,16.3,2.1,76,Sunny
2022-02-12,Ludhiana,16.1,6.3,89,Rainy
2022-02-13,Ludhiana,15.9,0.8,86,Rainy
2022-02-14,Ludhiana,8.8,7.3,79,Sunny
2022-02-15,Ludhiana,10.8,0.0,75,Cloudy
2022-02-16,Ludhiana,23.0,6.2,54,Cloudy
2022-02-17,Ludhiana,12.6,1.3,91,Rainy
2022-02-18,Ludhiana,15.5,8.3,57,Sunny
2022-02-19,Ludhiana,13.4,1.2,68,Cloudy
2022-02-20,Ludhiana,18.3,0.0,65,Rainy
2022-02-21,Ludhiana,11.5,0.2,66,Cloudy
2022-02-22,Ludhiana,16.9,3.5,61,Foggy
2022-02-23,Ludhiana,18.4,0.0,67,Sunny
2022-02-24,Ludhiana,14.9,1.9,50,Sunny
2022-02-25,Ludhiana,12.1,4.1,61,Sunny
2022-02-26,Ludhiana,20.1,4.0,76,Sunny
2022-02-27,Ludhiana,16.4,0.0,45,Sunny
2022-02-28,Ludhiana,15.0,4.2,51,Cloudy
2022-03-01,Ludhiana,22.1,4.2,67,Cloudy
2022-03-02,Ludhiana,24.9,0.8,77,Cloudy
2022-03-03,Ludhiana,22.4,2.5,94,Foggy
2022-03-04,Ludhiana,23.7,0.0,66,Rainy
2022-03-05,Ludhiana,24.1,1.9,90,Rainy
2022-03-06,Ludhiana,21.3,2.6,88,Sunny
2022-03-07,Ludhiana,24.0,0.0,80,Sunny
2022-03-08,Ludhiana,22.3,3.9,51,Cloudy
2022-03-09,Ludhiana,24.3,4.7,87,Rainy
2022-03-10,Ludhiana,22.9,0.0,67,Sunny
2022-03-11,Ludhiana,23.9,0.0,46,Sunny
2022-03-12,Ludhiana,27.1,5.0,49,Rainy
2022-03-13,Ludhiana,28.7,0.0,65,Sunny
2022-03-14,Ludhiana,20.7,9.3,78,Sunny
2022-03-15,Ludhiana,21.5,0.0,53,Cloudy
2022-03-16,Ludhiana,24.5,0.4,45,Sunny
2022-03-17,Ludhiana,22.2,1.2,63,Rainy
2022-03-18,Ludhiana,27.2,5.1,81,Foggy
2022-03-19,Ludhiana,17.8,0.0,95,Sunny
2022-03-20,Ludhiana,23.9,0.0,61,Sunny
2022-03-21,Ludhiana,22.2,9.4,54,Cloudy
2022-03-22,Ludhiana,24.5,2.1,61,Rainy
2022-03-23,Ludhiana,24.5,0.0,86,Sunny
2022-03-24,Ludhiana,17.9,0.0,78,Sunny
2022-03-25,Ludhiana,27.3,3.0,49,Sunny
2022-03-26,Ludhiana,25.1,9.6,50,Cloudy
2022-03-27,Ludhiana,20.9,2.8,79,Rainy
2022-03-28,Ludhiana,31.5,0.0,55,Sunny
2022-03-29,Ludhiana,24.3,0.0,64,Sunny
2022-03-30,Ludhiana,17.7,0.0,89,Rainy
2022-03-31,Ludhiana,26.3,0.0,55,Cloudy
2022-04-01,Ludhiana,34.3,6.7,59,Sunny
2022-04-02,Ludhiana,25.9,3.0,56,Sunny
2022-04-03,Ludhiana,29.6,0.7,55,Sunny
2022-04-04,Ludhiana,31.8,1.7,74,Sunny
2022-04-05,Ludhiana,34.0,8.0,46,Sunny
2022-04-06,Ludhiana,32.3,7.8,63,Sunny
2022-04-07,Ludhiana,31.5,3.4,79,Sunny
2022-04-08,Ludhiana,26.7,4.4,85,Sunny
2022-04-09,Ludhiana,31.9,2.7,46,Sunny
2022-04-10,Ludhiana,27.2,0.0,59,Cloudy
2022-04-11,Ludhiana,28.0,5.5,41,Rainy
2022-04-12,Ludhiana,28.8,0.0,82,Sunny
2022-04-13,Ludhiana,32.9,2.7,72,Sunny
2022-04-14,Ludhiana,28.1,0.0,76,Sunny
2022-04-15,Ludhiana,30.0,5.9,82,Cloudy
2022-04-16,Ludhiana,27.9,1.8,48,Cloudy
2022-04-17,Ludhiana,27.8,0.0,85,Sunny
2022-04-18,Ludhiana,32.3,0.0,72,Cloudy
2022-04-19,Ludhiana,25.5,4.0,92,Rainy
2022-04-20,Ludhiana,31.4,14.7,60,Rainy
2022-04-21,Ludhiana,30.0,15.2,56,Sunny
2022-04-22,Ludhiana,33.3,0.0,41,Foggy
2022-04-23,Ludhiana,23.7,0.0,95,Cloudy
2022-04-24,Ludhiana,25.5,0.9,65,Sunny
2022-04-25,Ludhiana,34.8,0.0,69,Sunny
2022-04-26,Ludhiana,26.1,0.0,73,Rainy
2022-04-27,Ludhiana,27.2,4.2,94,Rainy
2022-04-28,Ludhiana,30.0,7.4,66,Cloudy
2022-04-29,Ludhiana,29.3,10.9,43,Sunny
2022-04-30,Ludhiana,30.7,0.0,69,Rainy
2022-05-01,Ludhiana,30.5,2.7,95,Foggy
2022-05-02,Ludhiana,25.2,2.5,80,Sunny
2022-05-03,Ludhiana,32.8,3.4,52,Cloudy
2022-05-04,Ludhiana,27.8,9.7,89,Rainy
2022-05-05,Ludhiana,23.2,6.3,41,Rainy
2022-05-06,Ludhiana,26.0,13.0,64,Sunny
2022-05-07,Ludhiana,31.9,4.5,51,Sunny
2022-05-08,Ludhiana,32.9,2.3,49,Sunny
2022-05-09,Ludhiana,32.3,6.2,41,Sunny
2022-05-10,Ludhiana,30.3,4.8,40,Sunny
2022-05-11,Ludhiana,30.8,0.0,91,Cloudy
2022-05-12,Ludhiana,33.3,4.3,50,Cloudy
2022-05-13,Ludhiana,28.9,0.0,66,Sunny
2022-05-14,Ludhiana,29.9,4.0,46,Cloudy
2022-05-15,Ludhiana,30.4,6.7,62,Sunny
2022-05-16,Ludhiana,29.7,8.1,70,Cloudy
2022-05-17,Ludhiana,28.9,0.0,78,Rainy
2022-05-18,Ludhiana,28.0,0.0,83,Rainy
2022-05-19,Ludhiana,28.6,0.0,91,Sunny
2022-05-20,Ludhiana,27.4,0.0,90,Rainy
2022-05-21,Ludhiana,29.1,4.3,89,Rainy
2022-05-22,Ludhiana,30.3,0.3,89,Cloudy
2022-05-23,Ludhiana,31.7,0.0,60,Cloudy
2022-05-24,Ludhiana,30.0,6.9,53,Cloudy
2022-05-25,Ludhiana,29.4,0.9,55,Rainy
2022-05-26,Ludhiana,29.9,0.0,92,Sunny
2022-05-27,Ludhiana,28.5,0.0,93,Sunny
2022-05-28,Ludhiana,27.8,0.0,48,Sunny
2022-05-29,Ludhiana,30.7,0.0,88,Foggy
2022-05-30,Ludhiana,28.1,4.1,71,Rainy
2022-05-31,Ludhiana,23.5,1.4,58,Rainy
2022-06-01,Ludhiana,30.4,0.0,46,Rainy
2022-06-02,Ludhiana,24.8,0.0,90,Rainy
2022-06-03,Ludhiana,29.5,3.2,73,Rainy
2022-06-04,Ludhiana,30.1,3.0,56,Sunny
2022-06-05,Ludhiana,24.3,0.0,76,Sunny
2022-06-06,Ludhiana,34.5,0.0,53,Sunny
2022-06-07,Ludhiana,29.7,2.5,94,Sunny
2022-06-08,Ludhiana,34.3,3.4,63,Cloudy
2022-06-09,Ludhiana,32.5,1.8,71,Sunny
2022-06-10,Ludhiana,30.7,0.0,81,Foggy
2022-06-11,Ludhiana,29.6,0.0,95,Sunny
2022-06-12,Ludhiana,28.3,0.5,73,Sunny
2022-06-13,Ludhiana,29.4,0.0,51,Sunny
2022-06-14,Ludhiana,30.7,2.5,63,Foggy
2022-06-15,Ludhiana,28.2,8.1,47,Sunny
2022-06-16,Ludhiana,30.7,0.0,85,Sunny
2022-06-17,Ludhiana,28.9,0.0,46,Cloudy
2022-06-18,Ludhiana,33.7,5.3,55,Sunny
2022-06-19,Ludhiana,27.9,3.5,84,Rainy
2022-06-20,Ludhiana,32.4,2.8,88,Sunny
2022-06-21,Ludhiana,30.0,8.2,54,Rainy
2022-06-22,Ludhiana,28.7,0.0,44,Cloudy
2022-06-23,Ludhiana,28.3,6.8,50,Sunny
2022-06-24,Ludhiana,24.1,8.8,49,Cloudy
2022-06-25,Ludhiana,30.0,7.7,77,Sunny
2022-06-26,Ludhiana,30.0,1.7,57,Sunny
2022-06-27,Ludhiana,33.6,0.0,70,Cloudy
2022-06-28,Ludhiana,33.6,0.0,88,Sunny
2022-06-29,Ludhiana,30.7,0.0,59,Sunny
2022-06-30,Ludhiana,24.4,0.0,57,Rainy
2022-07-01,Ludhiana,20.7,12.0,82,Sunny
2022-07-02,Ludhiana,28.8,22.8,65,Cloudy
2022-07-03,Ludhiana,19.2,19.4,52,Sunny
2022-07-04,Ludhiana,26.7,18.9,87,Sunny
2022-07-05,Ludhiana,24.2,16.9,40,Sunny
2022-07-06,Ludhiana,21.9,7.4,61,Sunny
2022-07-07,Ludhiana,20.2,15.1,53,Sunny
2022-07-08,Ludhiana,27.9,21.5,49,Cloudy
2022-07-09,Ludhiana,25.7,8.8,64,Sunny
2022-07-10,Ludhiana,19.7,16.0,66,Sunny
2022-07-11,Ludhiana,26.1,16.2,44,Rainy
2022-07-12,Ludhiana,22.3,19.7,71,Sunny
2022-07-13,Ludhiana,22.0,11.9,79,Rainy
2022-07-14,Ludhiana,22.6,15.8,53,Cloudy
2022-07-15,Ludhiana,28.3,14.3,84,Sunny
2022-07-16,Ludhiana,23.6,3.7,44,Sunny
2022-07-17,Ludhiana,21.5,7.1,43,Sunny
2022-07-18,Ludhiana,22.2,17.9,65,Sunny
2022-07-19,Ludhiana,23.8,18.4,83,Foggy
2022-07-20,Ludhiana,21.5,15.4,65,Cloudy
2022-07-21,Ludhiana,24.6,10.9,67,Rainy
2022-07-22,Ludhiana,19.6,9.9,84,Sunny
2022-07-23,Ludhiana,25.7,19.7,51,Rainy
2022-07-24,Ludhiana,16.4,10.4,52,Sunny
2022-07-25,Ludhiana,25.9,13.0,52,Sunny
2022-07-26,Ludhiana,23.1,13.3,49,Sunny
2022-07-27,Ludhiana,24.5,15.7,64,Sunny
2022-07-28,Ludhiana,22.3,19.5,94,Rainy
2022-07-29,Ludhiana,28.5,11.8,53,Rainy
2022-07-30,Ludhiana,24.0,15.0,65,Rainy
2022-07-31,Ludhiana,22.3,15.9,83,Sunny
2022-08-01,Ludhiana,24.0,16.9,46,Sunny
2022-08-02,Ludhiana,25.2,19.5,91,Rainy
2022-08-03,Ludhiana,28.5,25.4,51,Sunny
2022-08-04,Ludhiana,19.9,20.1,78,Rainy
2022-08-05,Ludhiana,23.8,20.8,45,Sunny
2022-08-06,Ludhiana,22.7,19.1,55,Rainy
2022-08-07,Ludhiana,17.0,19.9,78,Cloudy
2022-08-08,Ludhiana,23.9,14.1,71,Sunny
2022-08-09,Ludhiana,17.1,14.0,71,Cloudy
2022-08-10,Ludhiana,27.0,17.8,42,Cloudy
2022-08-11,Ludhiana,22.5,17.0,86,Sunny
2022-08-12,Ludhiana,22.5,15.9,53,Sunny
2022-08-13,Ludhiana,27.8,9.0,87,Sunny
2022-08-14,Ludhiana,23.3,10.8,89,Foggy
2022-08-15,Ludhiana,23.4,18.6,58,Sunny
2022-08-16,Ludhiana,23.2,11.5,73,Sunny
2022-08-17,Ludhiana,19.4,18.3,83,Sunny
2022-08-18,Ludhiana,14.2,11.8,51,Sunny
2022-08-19,Ludhiana,29.4,15.1,66,Foggy
2022-08-20,Ludhiana,25.2,10.6,42,Rainy
2022-08-21,Ludhiana,28.4,18.3,67,Sunny
2022-08-22,Ludhiana,26.9,16.3,75,Rainy
2022-08-23,Ludhiana,24.5,13.1,85,Sunny
2022-08-24,Ludhiana,22.9,12.9,71,Sunny
2022-08-25,Ludhiana,16.8,12.7,78,Cloudy
2022-08-26,Ludhiana,27.6,20.6,75,Cloudy
2022-08-27,Ludhiana,24.2,19.2,94,Rainy
2022-08-28,Ludhiana,25.5,19.5,87,Sunny
2022-08-29,Ludhiana,25.2,15.3,75,Foggy
2022-08-30,Ludhiana,26.1,5.7,65,Sunny
2022-08-31,Ludhiana,17.5,20.3,75,Rainy
2022-09-01,Ludhiana,20.4,14.2,56,Sunny
2022-09-02,Ludhiana,24.1,15.1,78,Sunny
2022-09-03,Ludhiana,23.9,30.3,64,Rainy
2022-09-04,Ludhiana,24.6,18.1,49,Sunny
2022-09-05,Ludhiana,24.5,16.8,76,Cloudy
2022-09-06,Ludhiana,25.4,20.5,46,Cloudy
2022-09-07,Ludhiana,27.9,12.1,67,Sunny
2022-09-08,Ludhiana,26.8,16.4,42,Sunny
2022-09-09,Ludhiana,23.3,16.1,66,Sunny
2022-09-10,Ludhiana,28.6,7.4,54,Sunny
2022-09-11,Ludhiana,24.5,18.1,48,Sunny
2022-09-12,Ludhiana,22.5,24.1,43,Foggy
2022-09-13,Ludhiana,28.6,15.1,71,Sunny
2022-09-14,Ludhiana,20.7,19.1,56,Foggy
2022-09-15,Ludhiana,22.6,13.3,67,Cloudy
2022-09-16,Ludhiana,18.7,12.5,93,Foggy
2022-09-17,Ludhiana,24.9,26.6,76,Sunny
2022-09-18,Ludhiana,22.7,12.8,95,Sunny
2022-09-19,Ludhiana,24.6,17.3,61,Sunny
2022-09-20,Ludhiana,17.9,21.2,63,Sunny
2022-09-21,Ludhiana,23.2,10.3,60,Sunny
2022-09-22,Ludhiana,21.4,12.6,60,Sunny
2022-09-23,Ludhiana,21.1,17.3,86,Rainy
2022-09-24,Ludhiana,24.8,13.9,57,Sunny
2022-09-25,Ludhiana,28.5,9.1,89,Sunny
2022-09-26,Ludhiana,23.7,14.5,67,Rainy
2022-09-27,Ludhiana,28.6,22.5,51,Sunny
2022-09-28,Ludhiana,21.9,18.9,65,Sunny
2022-09-29,Ludhiana,27.0,12.9,76,Sunny
2022-09-30,Ludhiana,21.1,8.9,91,Rainy
2022-10-01,Ludhiana,26.3,3.5,89,Sunny
2022-10-02,Ludhiana,25.2,6.4,64,Rainy
2022-10-03,Ludhiana,23.3,3.3,94,Rainy
2022-10-04,Ludhiana,26.7,8.3,66,Rainy
2022-10-05,Ludhiana,21.8,0.0,59,Rainy
2022-10-06,Ludhiana,23.6,2.0,42,Sunny
2022-10-07,Ludhiana,26.8,5.4,53,Sunny
2022-10-08,Ludhiana,20.8,7.9,84,Sunny
2022-10-09,Ludhiana,22.6,4.2,53,Foggy
2022-10-10,Ludhiana,22.5,0.0,70,Rainy
2022-10-11,Ludhiana,22.2,3.8,49,Sunny
2022-10-12,Ludhiana,17.5,1.1,79,Sunny
2022-10-13,Ludhiana,25.4,2.9,60,Rainy
2022-10-14,Ludhiana,19.2,0.0,66,Cloudy
2022-10-15,Ludhiana,23.8,0.0,60,Sunny
2022-10-16,Ludhiana,25.2,0.0,84,Foggy
2022-10-17,Ludhiana,25.7,4.1,59,Sunny
2022-10-18,Ludhiana,22.9,5.8,57,Cloudy
2022-10-19,Ludhiana,27.3,1.8,75,Sunny
2022-10-20,Ludhiana,24.2,3.8,63,Sunny
2022-10-21,Ludhiana,23.5,0.0,43,Cloudy
2022-10-22,Ludhiana,30.2,5.5,48,Rainy
2022-10-23,Ludhiana,20.8,2.7,80,Sunny
2022-10-24,Ludhiana,26.1,3.5,80,Sunny
2022-10-25,Ludhiana,25.5,0.0,71,Cloudy
2022-10-26,Ludhiana,26.9,4.2,54,Sunny
2022-10-27,Ludhiana,28.6,4.8,55,Sunny
2022-10-28,Ludhiana,24.0,3.2,56,Cloudy
2022-10-29,Ludhiana,24.0,1.4,67,Cloudy
2022-10-30,Ludhiana,22.5,0.0,42,Foggy
2022-10-31,Ludhiana,21.5,0.0,50,Sunny
2022-11-01,Ludhiana,18.7,0.0,67,Sunny
2022-11-02,Ludhiana,27.7,2.7,75,Sunny
2022-11-03,Ludhiana,19.6,8.7,65,Cloudy
2022-11-04,Ludhiana,24.4,9.7,63,Sunny
2022-11-05,Ludhiana,19.6,8.8,84,Sunny
2022-11-06,Ludhiana,23.0,0.0,56,Sunny
2022-11-07,Ludhiana,23.0,0.0,60,Sunny
2022-11-08,Ludhiana,27.2,1.9,93,Sunny
2022-11-09,Ludhiana,31.8,4.0,71,Sunny
2022-11-10,Ludhiana,19.0,0.0,78,Rainy
2022-11-11,Ludhiana,30.6,1.3,84,Sunny
2022-11-12,Ludhiana,26.5,0.8,81,Sunny
2022-11-13,Ludhiana,21.9,0.0,94,Sunny
2022-11-14,Ludhiana,18.8,2.6,67,Sunny
2022-11-15,Ludhiana,26.7,3.3,67,Sunny
2022-11-16,Ludhiana,18.4,0.0,51,Sunny
2022-11-17,Ludhiana,23.3,3.2,52,Foggy
2022-11-18,Ludhiana,24.5,2.9,62,Sunny
2022-11-19,Ludhiana,26.2,0.0,55,Sunny
2022-11-20,Ludhiana,27.0,2.5,40,Sunny
2022-11-21,Ludhiana,22.7,6.9,52,Sunny
2022-11-22,Ludhiana,21.6,1.2,89,Sunny
2022-11-23,Ludhiana,19.9,2.3,43,Sunny
2022-11-24,Ludhiana,25.7,1.6,79,Sunny
2022-11-25,Ludhiana,21.3,8.9,58,Cloudy
2022-11-26,Ludhiana,22.3,1.7,86,Sunny
2022-11-27,Ludhiana,20.1,0.3,53,Rainy
2022-11-28,Ludhiana,24.5,2.2,95,Sunny
2022-11-29,Ludhiana,23.2,0.0,87,Rainy
2022-11-30,Ludhiana,25.6,12.3,59,Sunny
2022-12-01,Ludhiana,13.3,0.0,92,Cloudy
2022-12-02,Ludhiana,13.1,7.9,79,Sunny
2022-12-03,Ludhiana,16.8,1.7,44,Sunny
2022-12-04,Ludhiana,14.1,4.7,53,Foggy
2022-12-05,Ludhiana,12.7,0.0,70,Sunny
2022-12-06,Ludhiana,19.4,0.0,73,Rainy
2022-12-07,Ludhiana,19.5,0.0,63,Sunny
2022-12-08,Ludhiana,17.7,0.8,82,Cloudy
2022-12-09,Ludhiana,11.5,10.1,68,Cloudy
2022-12-10,Ludhiana,17.9,0.0,52,Sunny
2022-12-11,Ludhiana,17.1,5.8,81,Cloudy
2022-12-12,Ludhiana,15.1,0.0,84,Sunny
2022-12-13,Ludhiana,15.6,0.0,83,Sunny
2022-12-14,Ludhiana,12.3,0.0,41,Sunny
2022-12-15,Ludhiana,17.1,0.0,86,Sunny
2022-12-16,Ludhiana,20.9,0.0,90,Sunny
2022-12-17,Ludhiana,12.3,2.0,64,Sunny
2022-12-18,Ludhiana,19.2,0.7,53,Cloudy
2022-12-19,Ludhiana,16.3,0.0,91,Sunny
2022-12-20,Ludhiana,19.6,0.0,86,Cloudy
2022-12-21,Ludhiana,17.4,9.4,53,Sunny
2022-12-22,Ludhiana,15.9,0.0,63,Rainy
2022-12-23,Ludhiana,15.9,6.6,70,Sunny
2022-12-24,Ludhiana,17.3,5.9,80,Rainy
2022-12-25,Ludhiana,17.2,11.1,76,Rainy
2022-12-26,Ludhiana,21.2,0.0,50,Sunny
2022-12-27,Ludhiana,18.1,0.0,81,Cloudy
2022-12-28,Ludhiana,16.0,0.0,55,Rainy
2022-12-29,Ludhiana,19.0,0.0,88,Sunny
2022-12-30,Ludhiana,21.0,0.4,52,Sunny
2022-12-31,Ludhiana,13.8,0.0,68,Cloudy
2023-01-01,Ludhiana,15.0,1.8,52,Rainy
2023-01-02,Ludhiana,10.7,3.6,75,Rainy
2023-01-03,Ludhiana,11.3,0.0,92,Sunny
2023-01-04,Ludhiana,17.8,7.8,80,Cloudy
2023-01-05,Ludhiana,17.1,0.0,57,Sunny
2023-01-06,Ludhiana,18.8,2.4,94,Sunny
2023-01-07,Ludhiana,14.6,10.6,89,Foggy
2023-01-08,Ludhiana,18.3,3.1,75,Foggy
2023-01-09,Ludhiana,13.1,6.5,61,Sunny
2023-01-10,Ludhiana,14.8,0.0,72,Sunny
2023-01-11,Ludhiana,15.0,0.0,77,Sunny
2023-01-12,Ludhiana,17.5,2.0,87,Cloudy
2023-01-13,Ludhiana,18.8,4.6,80,Foggy
2023-01-14,Ludhiana,13.6,0.0,91,Sunny
2023-01-15,Ludhiana,18.7,0.3,70,Rainy
2023-01-16,Ludhiana,12.8,4.2,40,Rainy
2023-01-17,Ludhiana,16.6,2.8,63,Sunny
2023-01-18,Ludhiana,12.4,2.1,90,Sunny
2023-01-19,Ludhiana,13.3,5.1,84,Sunny
2023-01-20,Ludhiana,14.5,0.0,41,Foggy
2023-01-21,Ludhiana,19.0,7.1,68,Cloudy
2023-01-22,Ludhiana,12.7,0.0,61,Sunny
2023-01-23,Ludhiana,13.7,0.0,79,Sunny
