inventory_id,product_id,store_id,warehouse_id,location_type,stock_qty,reorder_point,max_stock,days_on_hand,last_updated,stockout_risk,demand_30d,avg_daily_demand,days_cover,reorder_urgency,overstock_flag,health_score,risk_label
INV019280,P00532,S0024,,store,422,73,365,21.1,2024-06-08,0,2.0,0.07,6028.6,0,1,85.0,Healthy
INV019281,P04648,,W026,warehouse,361,86,430,36.1,2024-09-03,0,3.0,0.1,3610.0,0,0,100.0,Healthy
INV019282,P00781,,W020,warehouse,143,25,125,13.0,2024-02-21,0,3.0,0.1,1430.0,0,1,85.0,Healthy
INV019283,P02825,S0143,,store,366,20,100,26.1,2024-07-23,0,4.0,0.13,2815.4,0,1,85.0,Healthy
INV019284,P02073,S0044,,store,106,58,290,7.6,2024-03-14,0,5.0,0.17,623.5,0,0,100.0,Healthy
INV019285,P03492,,W001,warehouse,84,46,230,7.0,2024-10-02,0,1.0,0.03,2800.0,0,0,100.0,Healthy
INV019286,P00996,,W023,warehouse,99,86,430,19.8,2024-02-22,0,1.0,0.1,990.0,0,0,100.0,Healthy
INV019287,P04249,S0008,,store,455,31,155,75.8,2024-09-17,0,8.0,0.27,1685.2,0,1,85.0,Healthy
INV019288,P00891,S0072,,store,173,26,130,34.6,2024-07-24,0,3.0,0.1,1730.0,0,1,85.0,Healthy
INV019289,P04858,,W009,warehouse,391,41,205,65.2,2024-07-08,0,3.0,0.1,3910.0,0,1,85.0,Healthy
INV019290,P01317,S0100,,store,488,26,130,488.0,2024-04-27,0,9.0,0.3,1626.7,0,1,85.0,Healthy
INV019291,P03985,,W008,warehouse,265,24,120,20.4,2024-01-09,0,1.0,0.03,8833.3,0,1,85.0,Healthy
INV019292,P04297,,W013,warehouse,288,98,490,16.0,2024-01-19,0,2.0,0.07,4114.3,0,0,100.0,Healthy
INV019293,P02027,S0117,,store,287,70,350,19.1,2024-08-29,0,2.0,0.07,4100.0,0,0,100.0,Healthy
INV019294,P03610,,W022,warehouse,38,90,450,2.5,2024-11-07,1,2.0,0.07,542.9,1,0,75.0,Healthy
INV019295,P03201,S0143,,store,346,59,295,21.6,2024-01-18,0,1.0,0.1,3460.0,0,1,85.0,Healthy
INV019296,P03013,,W021,warehouse,446,26,130,31.9,2024-09-27,0,3.0,0.1,4460.0,0,1,85.0,Healthy
INV019297,P03290,S0082,,store,457,53,265,25.4,2024-12-30,0,3.0,0.1,4570.0,0,1,85.0,Healthy
INV019298,P04509,S0071,,store,290,32,160,32.2,2024-02-11,0,2.0,0.07,4142.9,0,1,85.0,Healthy
INV019299,P01506,S0123,,store,419,41,205,41.9,2024-04-06,0,1.0,0.1,4190.0,0,1,85.0,Healthy
INV019300,P03155,S0084,,store,377,34,170,18.9,2024-10-17,0,6.0,0.2,1885.0,0,1,85.0,Healthy
INV019301,P01337,S0082,,store,66,51,255,3.5,2024-05-05,0,1.0,0.1,660.0,0,0,100.0,Healthy
INV019302,P02217,S0017,,store,213,52,260,21.3,2024-07-04,0,2.0,0.07,3042.9,0,0,100.0,Healthy
INV019303,P02483,S0102,,store,302,45,225,100.7,2024-10-11,0,1.0,0.03,10066.7,0,1,85.0,Healthy
INV019304,P02376,,W025,warehouse,490,58,290,49.0,2024-05-07,0,8.0,0.27,1814.8,0,1,85.0,Healthy
INV019305,P01577,,W026,warehouse,252,62,310,19.4,2024-01-04,0,5.0,0.17,1482.4,0,0,100.0,Healthy
INV019306,P03381,S0052,,store,434,59,295,434.0,2024-01-11,0,3.0,0.1,4340.0,0,1,85.0,Healthy
INV019307,P04723,S0137,,store,441,67,335,220.5,2024-10-13,0,1.0,0.03,14700.0,0,1,85.0,Healthy
INV019308,P03028,,W014,warehouse,306,68,340,153.0,2024-04-09,0,1.0,0.1,3060.0,0,0,100.0,Healthy
INV019309,P04793,S0072,,store,99,32,160,5.0,2024-04-14,0,1.0,0.1,990.0,0,0,100.0,Healthy
INV019310,P02113,S0022,,store,449,28,140,40.8,2024-12-27,0,2.0,0.07,6414.3,0,1,85.0,Healthy
INV019311,P03224,,W017,warehouse,63,54,270,3.1,2024-02-01,0,1.0,0.1,630.0,0,0,100.0,Healthy
INV019312,P00210,S0024,,store,44,41,205,4.4,2024-04-17,0,1.0,0.03,1466.7,0,0,100.0,Healthy
INV019313,P01282,,W002,warehouse,166,63,315,13.8,2024-02-11,0,6.0,0.2,830.0,0,0,100.0,Healthy
INV019314,P01312,S0133,,store,254,31,155,21.2,2024-10-09,0,3.0,0.1,2540.0,0,1,85.0,Healthy
INV019315,P00565,S0120,,store,150,78,390,7.9,2024-10-08,0,4.0,0.13,1153.8,0,0,100.0,Healthy
INV019316,P03515,,W007,warehouse,251,30,150,19.3,2024-02-18,0,9.0,0.3,836.7,0,1,85.0,Healthy
INV019317,P04031,S0118,,store,394,55,275,35.8,2024-07-09,0,1.0,0.1,3940.0,0,1,85.0,Healthy
INV019318,P04272,S0009,,store,483,60,300,25.4,2024-04-03,0,3.0,0.1,4830.0,0,1,85.0,Healthy
INV019319,P02604,,W015,warehouse,186,21,105,18.6,2024-06-28,0,1.0,0.1,1860.0,0,1,85.0,Healthy
INV019320,P01694,,W021,warehouse,406,38,190,27.1,2024-01-24,0,2.0,0.07,5800.0,0,1,85.0,Healthy
INV019321,P03564,,W013,warehouse,403,27,135,57.6,2024-07-24,0,2.0,0.07,5757.1,0,1,85.0,Healthy
INV019322,P01842,,W007,warehouse,386,20,100,77.2,2024-10-30,0,1.0,0.1,3860.0,0,1,85.0,Healthy
INV019323,P00661,S0058,,store,100,66,330,8.3,2024-01-25,0,4.0,0.13,769.2,0,0,100.0,Healthy
INV019324,P03636,,W006,warehouse,27,25,125,2.1,2024-07-16,0,1.0,0.03,900.0,0,0,100.0,Healthy
INV019325,P01368,,W017,warehouse,409,88,440,136.3,2024-01-10,0,3.0,0.1,4090.0,0,0,100.0,Healthy
INV019326,P04630,,W014,warehouse,351,27,135,17.6,2024-08-30,0,5.0,0.17,2064.7,0,1,85.0,Healthy
INV019327,P00333,,W011,warehouse,120,63,315,6.3,2024-05-27,0,4.0,0.13,923.1,0,0,100.0,Healthy
INV019328,P04886,,W008,warehouse,139,27,135,9.9,2024-03-13,0,3.0,0.1,1390.0,0,1,85.0,Healthy
INV019329,P03766,,W012,warehouse,288,65,325,36.0,2024-12-25,0,2.0,0.07,4114.3,0,0,100.0,Healthy
INV019330,P02178,,W030,warehouse,251,74,370,125.5,2024-09-22,0,4.0,0.13,1930.8,0,0,100.0,Healthy
INV019331,P04318,,W022,warehouse,428,73,365,28.5,2024-04-10,0,2.0,0.07,6114.3,0,1,85.0,Healthy
INV019332,P00817,S0077,,store,20,86,430,2.9,2024-05-05,1,5.0,0.17,117.6,1,0,75.0,Healthy
INV019333,P02046,S0038,,store,476,95,475,47.6,2024-06-03,0,2.0,0.07,6800.0,0,1,85.0,Healthy
INV019334,P01127,,W009,warehouse,85,74,370,4.5,2024-07-25,0,4.0,0.13,653.8,0,0,100.0,Healthy
INV019335,P03837,S0095,,store,333,75,375,37.0,2024-01-26,0,2.0,0.07,4757.1,0,0,100.0,Healthy
INV019336,P02921,,W013,warehouse,432,55,275,33.2,2024-06-13,0,7.0,0.23,1878.3,0,1,85.0,Healthy
INV019337,P03748,S0033,,store,319,82,410,53.2,2024-01-08,0,1.0,0.1,3190.0,0,0,100.0,Healthy
INV019338,P03347,S0113,,store,483,88,440,43.9,2024-07-19,0,11.0,0.37,1305.4,0,1,85.0,Healthy
INV019339,P01127,,W012,warehouse,35,86,430,3.2,2024-07-31,1,4.0,0.13,269.2,1,0,75.0,Healthy
INV019340,P02426,,W013,warehouse,441,57,285,49.0,2024-03-29,0,2.0,0.07,6300.0,0,1,85.0,Healthy
INV019341,P04456,S0110,,store,131,36,180,8.2,2024-07-09,0,3.0,0.1,1310.0,0,0,100.0,Healthy
INV019342,P00308,,W027,warehouse,292,29,145,14.6,2024-02-08,0,6.0,0.2,1460.0,0,1,85.0,Healthy
INV019343,P02799,S0099,,store,461,74,370,24.3,2024-12-19,0,7.0,0.23,2004.3,0,1,85.0,Healthy
INV019344,P01485,S0079,,store,281,48,240,18.7,2024-02-15,0,3.0,0.1,2810.0,0,1,85.0,Healthy
INV019345,P03732,S0079,,store,81,90,450,7.4,2024-11-19,1,2.0,0.07,1157.1,1,0,75.0,Healthy
INV019346,P04826,,W009,warehouse,270,34,170,19.3,2024-03-08,0,4.0,0.13,2076.9,0,1,85.0,Healthy
INV019347,P01602,S0019,,store,55,23,115,4.6,2024-01-27,0,1.0,0.1,550.0,0,0,100.0,Healthy
INV019348,P02147,S0006,,store,383,89,445,23.9,2024-04-24,0,4.0,0.13,2946.2,0,0,100.0,Healthy
INV019349,P01612,S0028,,store,480,39,195,26.7,2024-08-19,0,2.0,0.07,6857.1,0,1,85.0,Healthy
INV019350,P00063,S0065,,store,98,29,145,8.9,2024-08-20,0,5.0,0.17,576.5,0,0,100.0,Healthy
INV019351,P03706,,W012,warehouse,472,25,125,26.2,2024-03-03,0,2.0,0.07,6742.9,0,1,85.0,Healthy
INV019352,P04623,,W019,warehouse,130,85,425,43.3,2024-02-08,0,1.0,0.03,4333.3,0,0,100.0,Healthy
INV019353,P01193,S0091,,store,149,92,460,29.8,2024-07-25,0,5.0,0.17,876.5,0,0,100.0,Healthy
INV019354,P03944,S0038,,store,281,41,205,93.7,2024-04-04,0,3.0,0.1,2810.0,0,1,85.0,Healthy
INV019355,P01762,,W008,warehouse,173,98,490,13.3,2024-01-01,0,4.0,0.13,1330.8,0,0,100.0,Healthy
INV019356,P00756,,W015,warehouse,29,38,190,1.8,2024-05-30,1,4.0,0.13,223.1,1,0,75.0,Healthy
INV019357,P03488,S0039,,store,345,25,125,26.5,2024-11-23,0,1.0,0.03,11500.0,0,1,85.0,Healthy
INV019358,P00954,,W029,warehouse,295,100,500,15.5,2024-10-04,0,9.0,0.3,983.3,0,0,100.0,Healthy
INV019359,P03279,S0072,,store,375,21,105,25.0,2024-09-04,0,5.0,0.17,2205.9,0,1,85.0,Healthy
INV019360,P02417,S0094,,store,198,76,380,15.2,2024-12-23,0,2.0,0.07,2828.6,0,0,100.0,Healthy
INV019361,P00635,S0008,,store,238,40,200,12.5,2024-05-23,0,10.0,0.33,721.2,0,1,85.0,Healthy
INV019362,P04055,S0098,,store,111,53,265,8.5,2024-11-10,0,1.0,0.1,1110.0,0,0,100.0,Healthy
INV019363,P04990,S0095,,store,480,68,340,80.0,2024-04-26,0,1.0,0.1,4800.0,0,1,85.0,Healthy
INV019364,P04875,,W026,warehouse,356,61,305,29.7,2024-10-25,0,4.0,0.13,2738.5,0,1,85.0,Healthy
INV019365,P03018,S0036,,store,279,94,470,13.9,2024-06-22,0,6.0,0.2,1395.0,0,0,100.0,Healthy
INV019366,P03547,S0016,,store,335,74,370,37.2,2024-04-06,0,1.0,0.1,3350.0,0,0,100.0,Healthy
INV019367,P00264,,W009,warehouse,207,38,190,103.5,2024-11-25,0,1.0,0.03,6900.0,0,1,85.0,Healthy
INV019368,P00537,S0079,,store,83,92,460,11.9,2024-08-07,1,3.0,0.1,830.0,1,0,75.0,Healthy
INV019369,P04094,S0138,,store,31,89,445,3.9,2024-12-24,1,1.0,0.03,1033.3,1,0,75.0,Healthy
INV019370,P01285,,W028,warehouse,445,29,145,27.8,2024-06-30,0,10.0,0.33,1348.5,0,1,85.0,Healthy
INV019371,P00785,,W003,warehouse,465,93,465,35.8,2024-10-22,0,1.0,0.03,15500.0,0,0,100.0,Healthy
INV019372,P00947,,W023,warehouse,275,24,120,21.2,2024-01-19,0,1.0,0.03,9166.7,0,1,85.0,Healthy
INV019373,P04514,S0021,,store,71,94,470,5.5,2024-01-03,1,2.0,0.07,1014.3,1,0,75.0,Healthy
INV019374,P02847,,W028,warehouse,268,49,245,14.1,2024-06-16,0,1.0,0.1,2680.0,0,1,85.0,Healthy
INV019375,P03873,S0003,,store,311,64,320,25.9,2024-03-23,0,1.0,0.1,3110.0,0,0,100.0,Healthy
INV019376,P03526,S0080,,store,221,85,425,73.7,2024-02-06,0,1.0,0.03,7366.7,0,0,100.0,Healthy
INV019377,P01431,S0149,,store,83,99,495,5.9,2024-07-19,1,1.0,0.03,2766.7,1,0,75.0,Healthy
INV019378,P00236,,W006,warehouse,119,54,270,119.0,2024-04-18,0,1.0,0.1,1190.0,0,0,100.0,Healthy
INV019379,P00803,,W025,warehouse,244,31,155,16.3,2024-03-03,0,1.0,0.1,2440.0,0,1,85.0,Healthy
INV019380,P03925,S0039,,store,406,23,115,67.7,2024-06-17,0,2.0,0.07,5800.0,0,1,85.0,Healthy
INV019381,P00774,S0091,,store,440,88,440,22.0,2024-12-01,0,11.0,0.37,1189.2,0,0,100.0,Healthy
INV019382,P00129,S0124,,store,354,93,465,20.8,2024-02-04,0,1.0,0.1,3540.0,0,0,100.0,Healthy
INV019383,P00214,S0032,,store,302,40,200,21.6,2024-07-04,0,7.0,0.23,1313.0,0,1,85.0,Healthy
INV019384,P03309,S0084,,store,85,98,490,5.7,2024-07-10,1,4.0,0.13,653.8,1,0,75.0,Healthy
INV019385,P01634,S0135,,store,367,35,175,19.3,2024-11-30,0,8.0,0.27,1359.3,0,1,85.0,Healthy
INV019386,P04486,,W013,warehouse,180,40,200,180.0,2024-12-04,0,1.0,0.1,1800.0,0,0,100.0,Healthy
INV019387,P04876,,W015,warehouse,443,88,440,34.1,2024-10-07,0,5.0,0.17,2605.9,0,1,85.0,Healthy
INV019388,P04008,,W026,warehouse,207,69,345,103.5,2024-07-22,0,2.0,0.07,2957.1,0,0,100.0,Healthy
INV019389,P03856,S0042,,store,77,60,300,11.0,2024-01-16,0,1.0,0.03,2566.7,0,0,100.0,Healthy
INV019390,P03677,S0079,,store,270,47,235,15.0,2024-03-12,0,1.0,0.1,2700.0,0,1,85.0,Healthy
INV019391,P03182,,W029,warehouse,301,29,145,18.8,2024-12-23,0,3.0,0.1,3010.0,0,1,85.0,Healthy
INV019392,P01847,,W012,warehouse,240,55,275,24.0,2024-01-14,0,1.0,0.1,2400.0,0,0,100.0,Healthy
INV019393,P00118,,W009,warehouse,481,39,195,96.2,2024-05-03,0,1.0,0.03,16033.3,0,1,85.0,Healthy
INV019394,P00098,,W013,warehouse,76,59,295,10.9,2024-11-12,0,3.0,0.1,760.0,0,0,100.0,Healthy
INV019395,P04482,S0001,,store,302,26,130,43.1,2024-02-18,0,6.0,0.2,1510.0,0,1,85.0,Healthy
INV019396,P02613,,W028,warehouse,61,57,285,3.8,2024-01-02,0,3.0,0.1,610.0,0,0,100.0,Healthy
INV019397,P04384,S0064,,store,313,35,175,26.1,2024-04-08,0,3.0,0.1,3130.0,0,1,85.0,Healthy
INV019398,P02348,S0085,,store,427,98,490,427.0,2024-07-25,0,1.0,0.1,4270.0,0,0,100.0,Healthy
INV019399,P02641,S0128,,store,315,34,170,63.0,2024-01-08,0,4.0,0.13,2423.1,0,1,85.0,Healthy
INV019400,P04467,S0037,,store,361,99,495,40.1,2024-08-05,0,3.0,0.1,3610.0,0,0,100.0,Healthy
INV019401,P00278,,W015,warehouse,245,99,495,24.5,2024-01-23,0,3.0,0.1,2450.0,0,0,100.0,Healthy
INV019402,P01064,,W022,warehouse,345,73,365,115.0,2024-01-17,0,2.0,0.07,4928.6,0,0,100.0,Healthy
INV019403,P02488,S0121,,store,287,58,290,20.5,2024-06-21,0,1.0,0.1,2870.0,0,0,100.0,Healthy
INV019404,P04547,,W017,warehouse,215,52,260,107.5,2024-03-17,0,1.0,0.03,7166.7,0,0,100.0,Healthy
INV019405,P02162,S0064,,store,269,59,295,44.8,2024-09-24,0,2.0,0.07,3842.9,0,0,100.0,Healthy
INV019406,P03039,S0063,,store,51,43,215,5.7,2024-01-04,0,5.0,0.17,300.0,0,0,100.0,Healthy
INV019407,P00643,S0068,,store,113,93,465,28.2,2024-10-12,0,2.0,0.07,1614.3,0,0,100.0,Healthy
INV019408,P04649,,W012,warehouse,388,76,380,194.0,2024-11-26,0,2.0,0.07,5542.9,0,1,85.0,Healthy
INV019409,P03263,S0008,,store,314,66,330,39.2,2024-12-31,0,9.0,0.3,1046.7,0,0,100.0,Healthy
INV019410,P04710,S0092,,store,254,80,400,19.5,2024-02-01,0,3.0,0.1,2540.0,0,0,100.0,Healthy
INV019411,P01663,,W030,warehouse,358,62,310,18.8,2024-11-29,0,3.0,0.1,3580.0,0,1,85.0,Healthy
INV019412,P02134,S0062,,store,46,85,425,11.5,2024-02-19,1,3.0,0.1,460.0,1,0,75.0,Healthy
INV019413,P04476,S0050,,store,210,92,460,10.5,2024-12-14,0,3.0,0.1,2100.0,0,0,100.0,Healthy
INV019414,P02755,,W025,warehouse,386,74,370,19.3,2024-12-14,0,2.0,0.07,5514.3,0,1,85.0,Healthy
INV019415,P04559,,W022,warehouse,444,79,395,40.4,2024-01-19,0,1.0,0.03,14800.0,0,1,85.0,Healthy
INV019416,P04069,S0107,,store,86,46,230,6.6,2024-08-20,0,1.0,0.1,860.0,0,0,100.0,Healthy
INV019417,P04628,S0078,,store,251,76,380,19.3,2024-04-01,0,1.0,0.03,8366.7,0,0,100.0,Healthy
INV019418,P04539,S0034,,store,483,52,260,161.0,2024-07-30,0,1.0,0.03,16100.0,0,1,85.0,Healthy
INV019419,P01862,S0144,,store,288,65,325,144.0,2024-03-16,0,2.0,0.07,4114.3,0,0,100.0,Healthy
INV019420,P00130,,W018,warehouse,436,44,220,72.7,2024-11-25,0,1.0,0.03,14533.3,0,1,85.0,Healthy
INV019421,P01488,,W009,warehouse,310,35,175,20.7,2024-12-12,0,2.0,0.07,4428.6,0,1,85.0,Healthy
INV019422,P03913,S0054,,store,452,71,355,226.0,2024-02-26,0,1.0,0.1,4520.0,0,1,85.0,Healthy
INV019423,P01653,S0091,,store,427,37,185,21.4,2024-08-11,0,1.0,0.03,14233.3,0,1,85.0,Healthy
INV019424,P03257,,W022,warehouse,103,32,160,51.5,2024-12-03,0,3.0,0.1,1030.0,0,0,100.0,Healthy
INV019425,P02093,S0063,,store,381,76,380,29.3,2024-05-02,0,1.0,0.03,12700.0,0,1,85.0,Healthy
INV019426,P04652,,W010,warehouse,86,61,305,12.3,2024-11-04,0,1.0,0.1,860.0,0,0,100.0,Healthy
INV019427,P02853,,W022,warehouse,112,84,420,12.4,2024-02-09,0,1.0,0.1,1120.0,0,0,100.0,Healthy
INV019428,P04439,S0085,,store,423,78,390,141.0,2024-04-27,0,6.0,0.2,2115.0,0,1,85.0,Healthy
INV019429,P02461,S0036,,store,138,41,205,9.2,2024-07-09,0,3.0,0.1,1380.0,0,0,100.0,Healthy
INV019430,P01121,S0060,,store,105,46,230,52.5,2024-03-29,0,2.0,0.07,1500.0,0,0,100.0,Healthy
INV019431,P02704,,W003,warehouse,179,89,445,59.7,2024-07-27,0,5.0,0.17,1052.9,0,0,100.0,Healthy
INV019432,P02233,,W015,warehouse,422,25,125,38.4,2024-05-22,0,3.0,0.1,4220.0,0,1,85.0,Healthy
INV019433,P03683,S0113,,store,104,27,135,104.0,2024-01-02,0,5.0,0.17,611.8,0,0,100.0,Healthy
INV019434,P02609,S0026,,store,183,68,340,10.2,2024-08-26,0,7.0,0.23,795.7,0,0,100.0,Healthy
INV019435,P00656,,W016,warehouse,420,79,395,30.0,2024-04-08,0,1.0,0.03,14000.0,0,1,85.0,Healthy
INV019436,P01492,,W019,warehouse,158,94,470,15.8,2024-09-21,0,8.0,0.27,585.2,0,0,100.0,Healthy
INV019437,P03618,,W005,warehouse,160,50,250,11.4,2024-03-24,0,4.0,0.13,1230.8,0,0,100.0,Healthy
INV019438,P04506,,W005,warehouse,152,20,100,13.8,2024-01-06,0,8.0,0.27,563.0,0,1,85.0,Healthy
INV019439,P04139,S0033,,store,90,70,350,22.5,2024-03-21,0,2.0,0.07,1285.7,0,0,100.0,Healthy
INV019440,P01991,,W024,warehouse,226,98,490,18.8,2024-02-19,0,1.0,0.1,2260.0,0,0,100.0,Healthy
INV019441,P02744,S0148,,store,80,32,160,4.0,2024-03-06,0,1.0,0.1,800.0,0,0,100.0,Healthy
INV019442,P03090,S0122,,store,146,43,215,24.3,2024-07-21,0,1.0,0.03,4866.7,0,0,100.0,Healthy
INV019443,P04398,S0003,,store,72,44,220,18.0,2024-06-01,0,4.0,0.13,553.8,0,0,100.0,Healthy
INV019444,P01274,S0035,,store,197,26,130,197.0,2024-08-14,0,4.0,0.13,1515.4,0,1,85.0,Healthy
INV019445,P02377,S0128,,store,38,64,320,3.8,2024-09-13,1,1.0,0.03,1266.7,1,0,75.0,Healthy
INV019446,P01476,,W024,warehouse,228,37,185,45.6,2024-09-05,0,4.0,0.13,1753.8,0,1,85.0,Healthy
INV019447,P00522,S0043,,store,408,76,380,25.5,2024-12-10,0,1.0,0.03,13600.0,0,1,85.0,Healthy
INV019448,P03768,,W004,warehouse,189,88,440,10.5,2024-08-08,0,4.0,0.13,1453.8,0,0,100.0,Healthy
INV019449,P02825,S0139,,store,156,36,180,22.3,2024-12-02,0,4.0,0.13,1200.0,0,0,100.0,Healthy
INV019450,P00747,,W024,warehouse,46,63,315,3.3,2024-10-17,1,5.0,0.17,270.6,1,0,75.0,Healthy
INV019451,P01264,S0079,,store,483,82,410,25.4,2024-01-24,0,8.0,0.27,1788.9,0,1,85.0,Healthy
INV019452,P04462,,W014,warehouse,49,82,410,12.2,2024-09-20,1,3.0,0.1,490.0,1,0,75.0,Healthy
INV019453,P04708,S0010,,store,32,56,280,32.0,2024-02-28,1,2.0,0.07,457.1,1,0,75.0,Healthy
INV019454,P04892,S0122,,store,160,27,135,53.3,2024-10-22,0,6.0,0.2,800.0,0,1,85.0,Healthy
INV019455,P04631,,W009,warehouse,79,62,310,6.6,2024-12-23,0,2.0,0.07,1128.6,0,0,100.0,Healthy
INV019456,P03415,S0068,,store,254,36,180,254.0,2024-10-21,0,6.0,0.2,1270.0,0,1,85.0,Healthy
INV019457,P04765,,W021,warehouse,14,82,410,0.7,2024-05-08,1,1.0,0.1,140.0,1,0,75.0,Healthy
INV019458,P04585,,W015,warehouse,370,35,175,46.2,2024-04-04,0,4.0,0.13,2846.2,0,1,85.0,Healthy
INV019459,P00447,,W028,warehouse,286,52,260,16.8,2024-06-10,0,11.0,0.37,773.0,0,1,85.0,Healthy
INV019460,P00757,,W017,warehouse,51,71,355,10.2,2024-08-20,1,1.0,0.1,510.0,1,0,75.0,Healthy
INV019461,P03944,S0065,,store,470,86,430,470.0,2024-08-30,0,3.0,0.1,4700.0,0,1,85.0,Healthy
INV019462,P01427,S0097,,store,11,60,300,1.0,2024-12-03,1,3.0,0.1,110.0,1,0,75.0,Healthy
INV019463,P01131,,W002,warehouse,478,26,130,119.5,2024-11-28,0,1.0,0.1,4780.0,0,1,85.0,Healthy
INV019464,P02890,S0127,,store,327,20,100,23.4,2024-07-22,0,1.0,0.03,10900.0,0,1,85.0,Healthy
INV019465,P04634,S0076,,store,80,26,130,8.0,2024-05-17,0,3.0,0.1,800.0,0,0,100.0,Healthy
INV019466,P02847,S0012,,store,13,80,400,4.3,2024-03-22,1,1.0,0.1,130.0,1,0,75.0,Healthy
INV019467,P03447,,W011,warehouse,223,82,410,27.9,2024-03-05,0,3.0,0.1,2230.0,0,0,100.0,Healthy
INV019468,P01930,S0031,,store,203,69,345,50.8,2024-03-25,0,2.0,0.07,2900.0,0,0,100.0,Healthy
INV019469,P01333,S0013,,store,301,55,275,33.4,2024-07-24,0,4.0,0.13,2315.4,0,1,85.0,Healthy
INV019470,P02661,S0143,,store,460,50,250,27.1,2024-01-21,0,6.0,0.2,2300.0,0,1,85.0,Healthy
INV019471,P01284,,W021,warehouse,195,33,165,13.9,2024-02-03,0,5.0,0.17,1147.1,0,1,85.0,Healthy
INV019472,P00691,,W024,warehouse,251,20,100,22.8,2024-10-10,0,1.0,0.03,8366.7,0,1,85.0,Healthy
INV019473,P01535,,W011,warehouse,431,56,280,61.6,2024-10-05,0,1.0,0.1,4310.0,0,1,85.0,Healthy
INV019474,P04357,S0038,,store,131,93,465,8.7,2024-08-02,0,4.0,0.13,1007.7,0,0,100.0,Healthy
INV019475,P01367,,W028,warehouse,115,80,400,6.1,2024-07-18,0,1.0,0.1,1150.0,0,0,100.0,Healthy
INV019476,P01015,S0061,,store,172,46,230,86.0,2024-08-12,0,1.0,0.03,5733.3,0,0,100.0,Healthy
INV019477,P01937,S0018,,store,113,40,200,16.1,2024-07-10,0,2.0,0.07,1614.3,0,0,100.0,Healthy
INV019478,P02364,,W007,warehouse,59,54,270,3.5,2024-02-25,0,1.0,0.03,1966.7,0,0,100.0,Healthy
INV019479,P04049,,W001,warehouse,488,66,330,244.0,2024-05-26,0,2.0,0.07,6971.4,0,1,85.0,Healthy
INV019480,P00968,S0133,,store,432,39,195,28.8,2024-02-10,0,5.0,0.17,2541.2,0,1,85.0,Healthy
INV019481,P03052,S0049,,store,6,23,115,1.0,2024-12-11,1,1.0,0.03,200.0,1,0,75.0,Healthy
INV019482,P03840,S0134,,store,37,21,105,2.6,2024-07-09,0,1.0,0.1,370.0,0,0,100.0,Healthy
INV019483,P02318,,W005,warehouse,397,44,220,24.8,2024-02-14,0,8.0,0.27,1470.4,0,1,85.0,Healthy
INV019484,P04508,S0112,,store,406,33,165,203.0,2024-08-10,0,2.0,0.07,5800.0,0,1,85.0,Healthy
INV019485,P00241,,W017,warehouse,284,93,465,94.7,2024-04-05,0,1.0,0.03,9466.7,0,0,100.0,Healthy
INV019486,P00810,,W003,warehouse,318,93,465,28.9,2024-03-08,0,2.0,0.07,4542.9,0,0,100.0,Healthy
INV019487,P02428,S0112,,store,186,67,335,16.9,2024-07-31,0,1.0,0.03,6200.0,0,0,100.0,Healthy
INV019488,P04815,,W013,warehouse,282,47,235,141.0,2024-01-10,0,2.0,0.07,4028.6,0,1,85.0,Healthy
INV019489,P01555,S0043,,store,144,84,420,18.0,2024-12-26,0,6.0,0.2,720.0,0,0,100.0,Healthy
INV019490,P01932,,W016,warehouse,72,53,265,10.3,2024-03-19,0,2.0,0.07,1028.6,0,0,100.0,Healthy
INV019491,P02001,,W030,warehouse,154,54,270,38.5,2024-01-04,0,2.0,0.07,2200.0,0,0,100.0,Healthy
INV019492,P04035,S0112,,store,37,98,490,7.4,2024-01-04,1,1.0,0.1,370.0,1,0,75.0,Healthy
INV019493,P03671,S0149,,store,98,99,495,9.8,2024-06-16,1,2.0,0.07,1400.0,1,0,75.0,Healthy
INV019494,P00446,,W024,warehouse,491,30,150,70.1,2024-06-10,0,6.0,0.2,2455.0,0,1,85.0,Healthy
INV019495,P00176,S0083,,store,133,45,225,11.1,2024-10-10,0,1.0,0.1,1330.0,0,0,100.0,Healthy
INV019496,P02415,S0058,,store,350,26,130,350.0,2024-05-23,0,3.0,0.1,3500.0,0,1,85.0,Healthy
INV019497,P03148,S0072,,store,392,67,335,24.5,2024-12-29,0,4.0,0.13,3015.4,0,1,85.0,Healthy
INV019498,P04512,,W008,warehouse,400,89,445,80.0,2024-07-28,0,1.0,0.1,4000.0,0,0,100.0,Healthy
INV019499,P02275,S0107,,store,134,22,110,7.4,2024-11-28,0,2.0,0.07,1914.3,0,1,85.0,Healthy
INV019500,P01384,,W008,warehouse,476,49,245,31.7,2024-03-18,0,2.0,0.07,6800.0,0,1,85.0,Healthy
INV019501,P02935,,W029,warehouse,288,97,485,72.0,2024-04-10,0,1.0,0.03,9600.0,0,0,100.0,Healthy
INV019502,P02068,S0074,,store,468,80,400,156.0,2024-07-16,0,1.0,0.1,4680.0,0,1,85.0,Healthy
INV019503,P04634,,W021,warehouse,291,89,445,145.5,2024-11-06,0,3.0,0.1,2910.0,0,0,100.0,Healthy
INV019504,P04112,S0133,,store,249,50,250,15.6,2024-06-04,0,4.0,0.13,1915.4,0,0,100.0,Healthy
