wishlist_id,customer_id,product_id,added_date,is_purchased
WL0089936,C03804,P00126,2024-06-13,False
WL0089937,C06273,P03744,2022-10-08,True
WL0089938,C02569,P00332,2024-10-09,True
WL0089939,C05323,P02150,2022-05-30,False
WL0089940,C07556,P03077,2024-02-29,True
WL0089941,C06775,P01652,2023-02-04,False
WL0089942,C06928,P00698,2023-05-26,False
WL0089943,C08602,P00603,2024-03-12,False
WL0089944,C02122,P03283,2024-07-01,False
WL0089945,C00586,P00546,2023-03-08,False
WL0089946,C00984,P04352,2022-11-04,True
WL0089947,C03895,P03689,2022-09-02,False
WL0089948,C07670,P00833,2022-08-28,False
WL0089949,C02712,P03159,2022-10-07,True
WL0089950,C05347,P02934,2023-09-06,True
WL0089951,C00618,P02689,2023-04-27,True
WL0089952,C07766,P04528,2022-05-11,False
WL0089953,C03527,P00803,2022-02-25,False
WL0089954,C04361,P00100,2024-03-11,True
WL0089955,C01593,P00162,2024-09-19,False
WL0089956,C07783,P00783,2024-04-09,False
WL0089957,C03488,P03518,2024-12-16,False
WL0089958,C04019,P01127,2022-06-15,True
WL0089959,C08099,P00542,2022-10-28,False
WL0089960,C00313,P01353,2022-06-06,True
WL0089961,C07556,P00319,2022-11-25,True
WL0089962,C00596,P01312,2023-07-14,False
WL0089963,C05636,P03967,2024-02-17,False
WL0089964,C05020,P01602,2023-07-11,False
WL0089965,C07689,P04437,2023-01-04,False
WL0089966,C06641,P00520,2024-10-31,True
WL0089967,C03821,P04519,2023-12-23,True
WL0089968,C03634,P00167,2023-04-20,False
WL0089969,C05156,P04709,2022-10-30,True
WL0089970,C00089,P00368,2023-07-19,True
WL0089971,C05185,P04763,2022-10-15,True
WL0089972,C06663,P04526,2022-06-22,False
WL0089973,C04895,P00525,2022-03-19,False
WL0089974,C00461,P02545,2023-09-21,True
WL0089975,C02422,P04110,2022-06-13,True
WL0089976,C02271,P03256,2023-01-24,False
WL0089977,C04260,P03361,2024-02-23,True
WL0089978,C07386,P02465,2023-06-11,False
WL0089979,C02617,P03868,2024-07-22,False
WL0089980,C05177,P01043,2022-08-04,True
WL0089981,C09251,P01823,2024-08-18,False
WL0089982,C07990,P02313,2022-07-26,False
WL0089983,C07086,P00861,2023-03-14,False
WL0089984,C00539,P00705,2023-02-13,False
WL0089985,C02152,P00705,2022-10-28,False
WL0089986,C03777,P04970,2024-01-17,False
WL0089987,C07410,P01701,2022-11-06,False
WL0089988,C08547,P03050,2023-01-29,True
WL0089989,C04112,P03068,2024-04-23,False
WL0089990,C04051,P03082,2022-06-04,False
WL0089991,C07378,P04081,2023-07-30,False
WL0089992,C03164,P03576,2023-01-22,False
WL0089993,C01482,P02763,2022-02-14,False
WL0089994,C00700,P01441,2023-06-12,True
WL0089995,C05536,P00843,2024-06-04,True
WL0089996,C07820,P02380,2022-06-14,False
WL0089997,C06763,P03683,2023-01-19,False
WL0089998,C05333,P01578,2024-11-17,False
WL0089999,C03058,P02874,2022-11-05,True
WL0090000,C00782,P04392,2022-12-25,False
WL0090001,C04485,P00746,2022-02-19,True
WL0090002,C07963,P02054,2023-09-05,False
WL0090003,C05954,P04507,2024-08-02,False
WL0090004,C02246,P00379,2024-01-25,False
WL0090005,C02868,P03365,2024-11-20,False
WL0090006,C03474,P02908,2023-08-24,False
WL0090007,C00345,P03789,2024-10-14,False
WL0090008,C08494,P02705,2022-09-21,False
WL0090009,C00069,P01489,2022-11-30,True
WL0090010,C07603,P04477,2024-08-24,False
WL0090011,C01416,P00128,2022-05-18,False
WL0090012,C03193,P04018,2024-11-20,True
WL0090013,C02582,P01411,2022-05-30,False
WL0090014,C04390,P03089,2024-02-03,False
WL0090015,C04539,P04724,2022-12-12,False
WL0090016,C07923,P02145,2022-03-13,True
WL0090017,C04688,P02658,2023-11-17,True
WL0090018,C06444,P04180,2022-10-30,False
WL0090019,C09570,P03912,2022-08-26,False
WL0090020,C08767,P04687,2022-05-31,True
WL0090021,C09849,P02254,2024-08-27,False
WL0090022,C08012,P01015,2023-12-12,False
WL0090023,C01599,P03787,2023-04-25,False
WL0090024,C03622,P00319,2023-03-30,True
WL0090025,C03513,P02251,2022-03-25,False
WL0090026,C09400,P01697,2022-04-11,False
WL0090027,C00400,P00458,2024-12-23,False
WL0090028,C09468,P01596,2023-02-16,False
WL0090029,C04997,P01593,2024-04-11,False
WL0090030,C02098,P00885,2023-05-09,False
WL0090031,C01022,P02046,2023-07-25,True
WL0090032,C08776,P04190,2024-09-02,True
WL0090033,C04209,P04911,2022-12-19,True
WL0090034,C01596,P04786,2023-03-19,True
WL0090035,C07489,P01325,2023-06-10,True
WL0090036,C06781,P01212,2022-12-08,False
WL0090037,C06511,P04497,2022-05-15,False
WL0090038,C02212,P00583,2024-11-15,False
WL0090039,C05208,P01487,2023-06-01,False
WL0090040,C05919,P02373,2024-04-03,False
WL0090041,C04256,P03724,2022-09-23,False
WL0090042,C01254,P02602,2024-12-14,False
WL0090043,C05451,P02782,2024-01-27,True
WL0090044,C00437,P02962,2024-12-06,False
WL0090045,C04774,P03459,2024-08-15,False
WL0090046,C00532,P02799,2023-10-09,False
WL0090047,C07204,P01379,2022-01-25,False
WL0090048,C09572,P02786,2024-05-02,True
WL0090049,C09900,P00005,2022-03-11,False
WL0090050,C06124,P01896,2022-01-04,False
WL0090051,C07620,P04314,2022-06-01,True
WL0090052,C04520,P00797,2023-05-22,True
WL0090053,C01357,P03885,2022-06-26,False
WL0090054,C09395,P03281,2022-08-25,True
WL0090055,C08758,P01850,2022-03-06,False
WL0090056,C09773,P02148,2024-02-28,True
WL0090057,C08688,P02194,2023-12-03,False
WL0090058,C08148,P00761,2022-03-20,False
WL0090059,C07807,P03371,2022-05-26,True
WL0090060,C01748,P02521,2022-05-12,False
WL0090061,C05216,P00939,2023-12-15,False
WL0090062,C07054,P00326,2024-09-14,True
WL0090063,C04139,P04301,2024-04-09,True
WL0090064,C02297,P00345,2022-07-25,False
WL0090065,C03828,P03716,2022-08-24,True
WL0090066,C07564,P01062,2023-02-08,True
WL0090067,C02111,P02390,2024-08-30,False
WL0090068,C05369,P03461,2024-07-30,True
WL0090069,C06516,P02042,2024-09-25,True
WL0090070,C04386,P04569,2024-12-15,False
WL0090071,C06176,P01556,2023-01-04,False
WL0090072,C09357,P04380,2022-12-05,False
WL0090073,C01536,P02147,2024-07-15,True
WL0090074,C01183,P03364,2024-07-19,True
WL0090075,C09387,P02595,2024-07-27,False
WL0090076,C06237,P02280,2024-10-20,False
WL0090077,C08563,P00275,2022-11-01,True
WL0090078,C04248,P02878,2024-10-18,False
WL0090079,C08442,P03154,2022-02-10,False
WL0090080,C03352,P04670,2023-01-04,False
WL0090081,C09707,P01406,2022-06-23,True
WL0090082,C03911,P03847,2024-04-13,False
WL0090083,C04411,P02818,2022-09-30,False
WL0090084,C09513,P01538,2024-11-21,True
WL0090085,C00339,P03106,2024-01-11,False
WL0090086,C08635,P03396,2023-04-25,False
WL0090087,C04879,P03307,2024-01-29,False
WL0090088,C01593,P02259,2022-06-29,True
WL0090089,C05226,P02222,2023-04-22,True
WL0090090,C05426,P01786,2023-11-27,True
WL0090091,C08651,P02585,2023-03-02,False
WL0090092,C07545,P01478,2023-11-29,False
WL0090093,C00831,P00120,2022-11-25,True
WL0090094,C07683,P00018,2024-10-18,False
WL0090095,C03834,P02467,2023-12-05,False
WL0090096,C04105,P01057,2023-10-24,False
WL0090097,C07858,P01160,2023-12-21,True
WL0090098,C04624,P03546,2023-02-01,False
WL0090099,C08425,P01572,2023-11-05,False
WL0090100,C04887,P01761,2024-08-15,False
WL0090101,C08334,P01018,2023-01-26,False
WL0090102,C01118,P00104,2024-01-10,False
WL0090103,C03232,P01653,2022-08-06,True
WL0090104,C09853,P01991,2022-09-17,False
WL0090105,C02163,P03987,2023-08-18,False
WL0090106,C07901,P01512,2023-10-10,True
WL0090107,C09164,P04983,2023-05-16,False
WL0090108,C08228,P00345,2023-11-17,True
WL0090109,C09061,P02054,2022-11-05,False
WL0090110,C00991,P02367,2024-05-03,False
WL0090111,C06137,P04730,2023-06-21,False
WL0090112,C07131,P00366,2023-09-30,False
WL0090113,C09340,P02901,2023-03-30,False
WL0090114,C04216,P04620,2023-08-07,False
WL0090115,C02973,P04922,2024-05-08,False
WL0090116,C07672,P00887,2022-09-02,True
WL0090117,C04256,P02110,2024-05-10,True
WL0090118,C01993,P02059,2022-09-06,False
WL0090119,C02043,P03729,2024-07-29,False
WL0090120,C07235,P03137,2024-08-13,True
WL0090121,C09910,P01617,2023-03-12,False
WL0090122,C09978,P03078,2023-11-10,True
WL0090123,C05784,P03045,2022-04-30,False
WL0090124,C08333,P00531,2022-08-30,False
WL0090125,C07748,P01682,2022-09-19,True
WL0090126,C09091,P04118,2022-10-28,False
WL0090127,C08316,P04187,2024-06-08,False
WL0090128,C07815,P00907,2023-11-03,False
WL0090129,C05544,P00006,2023-09-06,False
WL0090130,C01612,P03041,2022-01-27,False
WL0090131,C04261,P01872,2023-07-25,False
WL0090132,C00129,P00795,2024-02-20,True
WL0090133,C05998,P01764,2022-05-19,False
WL0090134,C04759,P01405,2023-03-02,False
WL0090135,C02178,P00062,2022-03-28,False
WL0090136,C05195,P04485,2022-10-17,False
WL0090137,C01023,P01921,2023-12-29,False
WL0090138,C04034,P04616,2023-01-10,True
WL0090139,C04748,P00024,2023-01-28,True
WL0090140,C02303,P01240,2022-11-07,True
WL0090141,C02485,P00095,2024-02-28,False
WL0090142,C00009,P02469,2023-10-25,False
WL0090143,C02009,P02628,2023-01-27,False
WL0090144,C00294,P03180,2024-02-06,True
WL0090145,C09137,P02760,2024-03-21,False
WL0090146,C05744,P03071,2023-03-14,False
WL0090147,C00684,P01143,2022-11-14,False
WL0090148,C02656,P00167,2023-05-30,False
WL0090149,C08786,P03279,2023-01-15,False
WL0090150,C02259,P04309,2022-02-15,True
WL0090151,C08180,P03089,2023-07-28,False
WL0090152,C01487,P01516,2024-09-28,True
WL0090153,C06215,P01835,2023-02-27,False
WL0090154,C09381,P01668,2023-06-20,False
WL0090155,C04070,P03401,2022-11-30,True
WL0090156,C02909,P04423,2023-07-15,True
WL0090157,C01261,P01031,2023-06-15,False
WL0090158,C03360,P01516,2024-06-12,False
WL0090159,C03975,P01852,2024-12-13,False
WL0090160,C08341,P02506,2023-10-02,True
WL0090161,C07451,P02124,2022-05-31,False
WL0090162,C03806,P04288,2024-09-05,False
WL0090163,C09869,P01379,2023-07-20,True
WL0090164,C05267,P02926,2024-05-13,False
WL0090165,C03278,P03333,2023-11-01,False
WL0090166,C02426,P04959,2022-10-30,False
WL0090167,C09285,P02224,2024-01-11,False
WL0090168,C02737,P00960,2024-07-07,True
WL0090169,C02843,P00380,2024-01-13,False
WL0090170,C07830,P00845,2022-02-05,False
WL0090171,C07745,P04987,2023-01-06,False
WL0090172,C06460,P02156,2024-05-20,False
WL0090173,C05627,P02704,2023-05-17,True
WL0090174,C02530,P01069,2022-09-08,False
WL0090175,C04221,P01233,2023-07-03,True
WL0090176,C09436,P04887,2024-04-22,False
WL0090177,C01951,P04194,2023-01-11,False
WL0090178,C04521,P00503,2024-04-08,False
WL0090179,C00270,P04516,2023-11-16,False
WL0090180,C03428,P02064,2022-04-15,False
WL0090181,C05046,P01245,2022-02-17,False
WL0090182,C01935,P03882,2024-01-08,True
WL0090183,C08734,P01227,2022-03-19,False
WL0090184,C02207,P00783,2022-11-18,False
WL0090185,C03762,P02111,2023-07-17,False
WL0090186,C08731,P02309,2024-08-27,False
WL0090187,C09198,P04415,2024-07-04,False
WL0090188,C02321,P01207,2023-09-29,True
WL0090189,C05890,P01503,2023-05-24,True
WL0090190,C00338,P04547,2022-08-18,False
WL0090191,C08636,P03427,2022-03-08,True
WL0090192,C06993,P00116,2023-03-11,False
WL0090193,C08717,P00671,2022-02-08,False
WL0090194,C02290,P03879,2022-03-15,False
WL0090195,C08501,P03597,2024-12-23,True
WL0090196,C05599,P02082,2022-01-12,True
WL0090197,C00372,P03763,2024-08-25,True
WL0090198,C08097,P03861,2024-02-16,False
WL0090199,C08482,P04362,2024-07-11,True
WL0090200,C07199,P03768,2024-11-18,False
WL0090201,C04258,P02477,2022-10-17,False
WL0090202,C02200,P04453,2022-04-07,True
WL0090203,C08461,P00610,2024-11-06,False
WL0090204,C00811,P03269,2023-04-23,True
WL0090205,C05180,P00648,2024-05-07,False
WL0090206,C05469,P01111,2024-12-12,True
WL0090207,C04082,P04816,2024-01-12,False
WL0090208,C06362,P00955,2024-04-04,True
WL0090209,C00406,P03458,2023-07-14,True
WL0090210,C06717,P00167,2024-01-19,False
WL0090211,C07433,P01716,2023-05-06,True
WL0090212,C00477,P00903,2022-09-06,False
WL0090213,C02032,P03307,2023-06-05,False
WL0090214,C00022,P00400,2023-01-28,True
WL0090215,C07388,P02472,2024-02-17,True
WL0090216,C07929,P00618,2023-06-27,False
WL0090217,C08354,P01346,2023-10-08,True
WL0090218,C09041,P01507,2022-04-13,False
WL0090219,C01881,P00842,2024-03-07,True
WL0090220,C05404,P02376,2023-04-11,False
WL0090221,C05875,P02515,2023-09-18,True
WL0090222,C01038,P04089,2023-07-01,False
WL0090223,C03851,P01676,2023-10-15,False
WL0090224,C04498,P04998,2023-02-05,False
WL0090225,C09332,P02708,2022-11-22,True
WL0090226,C05210,P04500,2023-06-16,False
WL0090227,C03763,P04379,2024-12-30,False
WL0090228,C07735,P03878,2024-06-09,False
WL0090229,C00180,P03242,2023-02-03,False
WL0090230,C00250,P00268,2024-04-23,True
WL0090231,C04286,P01656,2023-01-24,True
WL0090232,C06361,P04615,2023-01-16,False
WL0090233,C09872,P04421,2024-08-09,True
WL0090234,C02877,P01843,2022-01-21,False
WL0090235,C04826,P04729,2022-09-16,True
WL0090236,C01704,P04901,2023-04-04,False
WL0090237,C09500,P03740,2024-07-09,False
WL0090238,C07938,P03739,2023-06-29,True
WL0090239,C01397,P02911,2022-11-28,False
WL0090240,C01215,P03900,2023-03-10,True
WL0090241,C09013,P03937,2024-07-27,False
WL0090242,C09026,P04386,2022-02-14,True
WL0090243,C06447,P00742,2024-09-27,True
WL0090244,C09158,P04170,2024-04-07,False
WL0090245,C04598,P03081,2022-09-28,True
WL0090246,C05918,P02234,2023-11-29,False
WL0090247,C02521,P01237,2022-09-22,True
WL0090248,C06957,P04568,2022-11-27,False
WL0090249,C09493,P04310,2023-12-18,True
WL0090250,C08846,P04707,2022-02-03,False
WL0090251,C08536,P03422,2024-02-28,False
WL0090252,C05404,P02644,2023-09-22,False
WL0090253,C06822,P01788,2024-10-02,False
WL0090254,C01205,P01345,2022-11-09,False
WL0090255,C07080,P03357,2024-11-10,False
WL0090256,C08734,P00087,2023-02-13,False
WL0090257,C06528,P04683,2023-01-14,True
WL0090258,C05930,P04081,2023-10-30,False
WL0090259,C01455,P01059,2023-04-28,False
WL0090260,C03663,P01797,2023-12-25,False
WL0090261,C08863,P00583,2023-12-29,False
WL0090262,C06603,P04617,2024-07-20,False
WL0090263,C04151,P03556,2024-07-24,True
WL0090264,C01377,P00132,2024-04-12,True
WL0090265,C05096,P02103,2024-11-21,False
WL0090266,C00206,P04601,2022-04-07,False
WL0090267,C05195,P02894,2022-05-08,False
WL0090268,C09404,P01677,2023-10-05,False
WL0090269,C00366,P02321,2022-04-21,False
WL0090270,C04575,P03085,2023-08-31,False
WL0090271,C07717,P02872,2024-08-25,False
WL0090272,C00619,P04290,2022-04-06,False
WL0090273,C02339,P02308,2023-11-30,False
WL0090274,C00015,P02845,2023-09-12,False
WL0090275,C04069,P03601,2023-07-12,False
WL0090276,C08543,P00162,2024-07-05,False
WL0090277,C02210,P00406,2024-09-01,False
WL0090278,C05127,P02705,2024-09-03,False
WL0090279,C06045,P00195,2022-11-28,False
WL0090280,C05118,P01424,2022-08-26,False
WL0090281,C05862,P01557,2022-04-23,False
WL0090282,C05278,P01781,2024-08-27,False
WL0090283,C02348,P01649,2024-01-30,False
WL0090284,C06096,P01256,2023-08-14,False
WL0090285,C05623,P03462,2024-08-26,False
WL0090286,C09274,P01280,2023-06-16,False
WL0090287,C08476,P01201,2022-10-10,True
WL0090288,C08131,P02815,2023-02-24,False
WL0090289,C03912,P04594,2023-02-01,False
WL0090290,C02280,P02482,2023-12-20,False
WL0090291,C01774,P04086,2024-04-08,True
WL0090292,C00033,P02274,2022-02-11,False
WL0090293,C04386,P04592,2023-12-27,False
WL0090294,C06008,P04772,2024-08-18,False
WL0090295,C08567,P01662,2024-01-02,False
WL0090296,C04328,P02764,2023-05-08,False
WL0090297,C08800,P03620,2022-05-06,True
WL0090298,C05096,P02391,2023-09-17,False
WL0090299,C01972,P00846,2024-06-24,False
WL0090300,C09239,P04518,2024-04-17,False
WL0090301,C02072,P01792,2024-07-17,False
WL0090302,C04251,P01112,2022-12-13,False
WL0090303,C07175,P00169,2022-07-14,False
WL0090304,C02448,P00794,2023-03-31,False
WL0090305,C08996,P01051,2022-11-28,False
WL0090306,C05020,P01452,2023-08-12,False
WL0090307,C08490,P02496,2024-01-17,False
WL0090308,C09512,P02263,2022-01-12,False
WL0090309,C09305,P01053,2024-04-23,False
WL0090310,C07008,P00132,2022-06-04,True
WL0090311,C05105,P00627,2023-03-22,False
WL0090312,C03975,P00711,2022-11-05,True
WL0090313,C03371,P02350,2023-05-01,False
WL0090314,C04870,P00919,2023-01-06,False
WL0090315,C09661,P00960,2022-02-23,True
WL0090316,C02209,P01543,2022-08-19,True
WL0090317,C02511,P00905,2024-09-20,False
WL0090318,C01672,P00049,2023-08-22,True
WL0090319,C00802,P00049,2024-01-29,False
WL0090320,C00651,P00978,2024-06-17,False
WL0090321,C01527,P01952,2022-03-22,False
WL0090322,C07548,P03508,2022-11-26,False
WL0090323,C07546,P04902,2023-08-04,True
WL0090324,C01972,P04718,2024-10-03,True
WL0090325,C07311,P01547,2023-01-24,False
WL0090326,C07132,P03759,2024-02-29,False
WL0090327,C00448,P02273,2024-09-16,False
WL0090328,C02169,P00221,2022-04-02,False
WL0090329,C03198,P00852,2023-02-28,True
WL0090330,C06976,P03817,2024-03-11,False
WL0090331,C05185,P03872,2024-09-25,False
WL0090332,C01266,P04752,2023-12-01,False
WL0090333,C08376,P01531,2022-11-05,False
WL0090334,C02681,P02102,2024-06-22,True
WL0090335,C06188,P00250,2023-07-18,False
WL0090336,C05117,P02692,2022-03-17,False
WL0090337,C02891,P04705,2023-12-26,False
WL0090338,C03634,P04664,2024-09-15,False
WL0090339,C07685,P00913,2022-01-19,True
WL0090340,C07170,P03769,2024-07-12,False
WL0090341,C03953,P04219,2022-04-24,False
WL0090342,C07728,P03376,2022-05-28,False
WL0090343,C07545,P01399,2022-10-26,False
WL0090344,C07101,P02661,2023-02-14,False
WL0090345,C01380,P03165,2023-12-20,False
WL0090346,C06479,P03640,2023-03-08,True
WL0090347,C08007,P00915,2023-07-19,True
WL0090348,C02879,P04049,2024-11-17,False
WL0090349,C07888,P03274,2022-05-03,True
WL0090350,C03604,P00971,2022-06-22,True
WL0090351,C01065,P04004,2023-03-10,False
WL0090352,C01416,P01578,2024-04-24,False
WL0090353,C01948,P03771,2023-02-17,False
WL0090354,C05985,P04837,2022-09-27,False
WL0090355,C08797,P00475,2022-09-16,False
WL0090356,C04833,P02152,2023-06-26,False
WL0090357,C03917,P01268,2023-07-26,True
WL0090358,C03657,P00389,2022-10-22,False
WL0090359,C09527,P04608,2023-07-11,False
WL0090360,C02803,P02781,2024-04-29,False
WL0090361,C02887,P00308,2024-04-18,False
WL0090362,C00081,P02234,2023-05-05,False
WL0090363,C09734,P02783,2022-05-07,False
WL0090364,C04478,P00429,2024-07-14,True
WL0090365,C04565,P03502,2024-12-23,False
WL0090366,C07808,P02620,2024-10-25,True
WL0090367,C09957,P01703,2023-03-20,True
WL0090368,C09795,P04254,2023-05-07,True
WL0090369,C02786,P04275,2023-08-17,False
WL0090370,C04891,P02275,2024-05-09,False
WL0090371,C07598,P04774,2024-03-31,True
WL0090372,C03527,P00085,2022-03-13,True
WL0090373,C05841,P01278,2023-03-04,False
WL0090374,C01878,P01396,2022-12-02,False
WL0090375,C02141,P02608,2022-03-17,False
WL0090376,C09783,P04976,2022-05-29,False
WL0090377,C08126,P04509,2024-10-14,True
WL0090378,C03905,P03609,2024-05-01,False
WL0090379,C05489,P01532,2024-07-11,False
WL0090380,C04962,P02372,2022-03-08,False
WL0090381,C08179,P00979,2023-07-27,False
WL0090382,C00660,P00168,2024-09-27,False
WL0090383,C06894,P02312,2024-08-11,True
WL0090384,C02192,P03265,2023-02-24,False
WL0090385,C03385,P02847,2022-08-26,False
WL0090386,C04435,P03280,2023-08-01,False
WL0090387,C08524,P01249,2022-12-26,False
WL0090388,C08671,P02783,2022-03-09,False
WL0090389,C02595,P00243,2022-01-14,False
WL0090390,C08727,P03989,2022-12-28,False
WL0090391,C04875,P01674,2023-11-20,False
WL0090392,C07888,P01891,2023-11-14,True
WL0090393,C08197,P02599,2024-05-22,False
WL0090394,C05445,P02394,2023-12-15,False
WL0090395,C00304,P00185,2022-06-05,False
WL0090396,C07543,P03211,2023-10-08,True
WL0090397,C03895,P01511,2024-05-30,False
WL0090398,C07198,P03769,2022-08-19,False
WL0090399,C06929,P04867,2022-03-03,False
WL0090400,C08685,P03459,2022-04-17,False
WL0090401,C01557,P04887,2022-04-13,True
WL0090402,C05313,P03617,2022-03-02,False
WL0090403,C06397,P04576,2024-12-17,False
WL0090404,C03248,P04466,2024-04-28,False
WL0090405,C01815,P04467,2024-04-16,True
WL0090406,C06419,P01905,2024-09-23,False
WL0090407,C09423,P02822,2023-08-07,True
WL0090408,C06238,P02438,2024-11-10,False
WL0090409,C08459,P03210,2023-07-31,False
WL0090410,C00053,P04669,2023-06-02,False
WL0090411,C03739,P04555,2022-10-04,False
WL0090412,C05171,P04025,2023-06-29,False
WL0090413,C06696,P04368,2023-07-01,True
WL0090414,C05272,P01019,2024-04-18,False
WL0090415,C00859,P03907,2022-11-27,True
WL0090416,C09295,P04417,2022-07-12,False
WL0090417,C00650,P04982,2024-06-19,True
WL0090418,C07672,P04134,2023-10-29,True
WL0090419,C01501,P02165,2022-05-10,False
WL0090420,C01340,P01646,2023-02-23,False
WL0090421,C04195,P02964,2023-02-05,False
WL0090422,C08467,P03504,2024-05-15,True
WL0090423,C09745,P02953,2023-11-27,False
WL0090424,C04237,P00824,2022-08-15,False
WL0090425,C01264,P03692,2023-05-26,False
WL0090426,C07470,P02470,2022-03-18,True
WL0090427,C00086,P00735,2023-02-18,False
WL0090428,C05264,P04301,2024-11-21,True
WL0090429,C05690,P03480,2024-09-21,True
WL0090430,C09096,P01456,2024-08-16,False
WL0090431,C09561,P03624,2022-12-15,True
WL0090432,C09137,P03341,2022-06-03,False
WL0090433,C07900,P02744,2024-06-23,True
WL0090434,C04703,P04732,2023-02-26,False
WL0090435,C09861,P00072,2023-06-06,False
WL0090436,C03092,P01858,2022-01-28,False
WL0090437,C02513,P03579,2022-03-26,True
WL0090438,C09261,P02276,2024-04-19,False
WL0090439,C07051,P04005,2022-11-15,False
WL0090440,C09575,P01578,2024-02-21,True
WL0090441,C05998,P04386,2024-08-30,False
WL0090442,C02519,P03240,2022-02-28,False
WL0090443,C06322,P02263,2024-06-01,False
WL0090444,C08586,P02491,2023-11-28,True
WL0090445,C02617,P02274,2024-08-30,False
WL0090446,C09850,P00841,2024-10-23,False
WL0090447,C03878,P03849,2023-08-09,True
WL0090448,C07249,P03024,2023-04-26,False
WL0090449,C07833,P00456,2024-04-26,False
WL0090450,C07096,P00977,2024-05-31,True
WL0090451,C03161,P00739,2022-07-23,False
WL0090452,C03069,P03686,2022-01-04,True
WL0090453,C01699,P02341,2022-12-24,False
WL0090454,C09922,P02662,2022-11-17,False
WL0090455,C04320,P00930,2022-04-23,False
WL0090456,C07078,P03753,2024-01-09,True
WL0090457,C03173,P02465,2023-09-13,False
WL0090458,C09367,P01374,2024-08-02,True
WL0090459,C08175,P04610,2023-05-08,True
WL0090460,C09425,P04808,2024-07-04,True
WL0090461,C04122,P03893,2022-05-19,False
WL0090462,C07037,P01708,2023-03-27,False
WL0090463,C02434,P01569,2023-03-12,False
WL0090464,C02036,P02360,2022-05-03,False
WL0090465,C02686,P02703,2022-12-29,False
WL0090466,C01109,P02466,2023-02-27,False
WL0090467,C09423,P04867,2022-08-18,False
WL0090468,C08432,P03061,2022-11-28,True
WL0090469,C00088,P00587,2024-10-03,False
WL0090470,C02308,P03753,2022-09-02,True
WL0090471,C05139,P03682,2023-04-11,False
WL0090472,C08905,P01225,2022-03-25,False
WL0090473,C06671,P02685,2023-05-17,False
WL0090474,C03567,P00465,2024-01-30,True
WL0090475,C08912,P01643,2022-03-24,False
WL0090476,C07248,P00755,2024-07-29,False
WL0090477,C03020,P04364,2023-12-03,False
WL0090478,C07459,P00203,2022-08-09,True
WL0090479,C02514,P00925,2022-12-27,False
WL0090480,C00041,P04382,2022-03-26,True
WL0090481,C04576,P02655,2022-12-01,False
WL0090482,C06528,P01789,2022-10-17,False
WL0090483,C08367,P00860,2022-02-04,False
WL0090484,C00983,P01462,2022-04-10,False
WL0090485,C07995,P02939,2022-05-09,False
WL0090486,C05071,P02604,2023-12-31,True
WL0090487,C08136,P01813,2024-02-11,False
WL0090488,C04711,P00283,2024-04-19,False
WL0090489,C07807,P02223,2022-09-28,False
WL0090490,C07787,P01001,2023-10-29,False
WL0090491,C08098,P01952,2024-12-23,True
WL0090492,C05122,P01011,2023-03-20,False
WL0090493,C02445,P04118,2024-11-16,True
WL0090494,C03137,P02639,2022-11-21,True
WL0090495,C00934,P03487,2024-12-05,False
WL0090496,C01366,P03060,2022-12-18,True
WL0090497,C00544,P03366,2023-04-15,True
WL0090498,C06909,P00506,2022-10-16,False
WL0090499,C06142,P02544,2023-04-03,True
WL0090500,C01196,P04135,2022-11-03,False
WL0090501,C01461,P02340,2023-06-07,True
WL0090502,C07754,P01364,2024-05-03,True
WL0090503,C04673,P00183,2023-07-27,False
WL0090504,C00048,P04372,2024-07-18,True
WL0090505,C08366,P02244,2022-02-19,False
WL0090506,C06993,P04050,2023-10-08,False
WL0090507,C04551,P03026,2023-05-20,False
WL0090508,C00905,P03880,2024-01-03,True
WL0090509,C07574,P00467,2024-03-03,False
WL0090510,C06791,P04787,2022-05-09,False
WL0090511,C08001,P04926,2022-03-23,False
WL0090512,C00314,P02738,2024-06-01,False
WL0090513,C09324,P04063,2022-05-23,False
WL0090514,C06558,P02020,2024-01-18,True
WL0090515,C07539,P03328,2024-04-17,False
WL0090516,C02618,P01181,2023-02-25,False
WL0090517,C06869,P01118,2024-06-04,True
WL0090518,C04207,P00774,2024-06-07,False
WL0090519,C06917,P02513,2024-02-27,False
WL0090520,C09072,P04464,2022-04-10,False
WL0090521,C04961,P04005,2023-03-16,True
WL0090522,C09100,P02128,2022-12-24,True
WL0090523,C02312,P01139,2022-01-25,True
WL0090524,C02761,P01066,2022-01-21,False
WL0090525,C02818,P03641,2023-07-30,False
WL0090526,C09565,P03354,2023-08-03,True
WL0090527,C06013,P02731,2024-04-01,False
WL0090528,C06212,P01755,2024-03-15,False
WL0090529,C07816,P00471,2022-08-04,False
WL0090530,C09980,P04267,2022-09-20,True
WL0090531,C08366,P01195,2024-11-25,False
WL0090532,C01429,P01764,2023-02-12,False
WL0090533,C07141,P03496,2023-05-24,False
WL0090534,C07295,P00944,2024-02-06,False
WL0090535,C02936,P01891,2023-07-06,False
WL0090536,C02867,P04311,2024-11-14,False
WL0090537,C01885,P03713,2024-09-05,False
WL0090538,C08695,P00232,2024-01-21,False
WL0090539,C07998,P02542,2024-01-05,False
WL0090540,C02093,P00732,2022-02-01,True
WL0090541,C07524,P01175,2022-12-19,False
WL0090542,C08794,P02118,2023-12-27,False
